 0.1100000E+01  0.2064711E+01  0.1733056E+01  0.1434866E+01  0.1167110E+01  0.9270325E+00  0.7121245E+00  0.5201056E+00  0.3489012E+00  0.1966244E+00  0.6155908E-01 -0.5785547E-01 -0.1630386E+00 -0.2552813E+00 -0.3357571E+00 -0.4055338E+00 -0.4655819E+00 -0.5167843E+00 -0.5599435E+00 -0.5957895E+00 -0.6249859E+00
 0.1200000E+01  0.2252027E+01  0.1890305E+01  0.1565075E+01  0.1273032E+01  0.1011173E+01  0.7767624E+00  0.5673153E+00  0.3805694E+00  0.2144674E+00  0.6713813E-01 -0.6312027E-01 -0.1778556E+00 -0.2784756E+00 -0.3662604E+00 -0.4423742E+00 -0.5078758E+00 -0.5637279E+00 -0.6108060E+00 -0.6499062E+00 -0.6817526E+00
 0.1300000E+01  0.2439242E+01  0.2047476E+01  0.1695223E+01  0.1378907E+01  0.1095277E+01  0.8413741E+00  0.6145060E+00  0.4122245E+00  0.2323020E+00  0.7271268E-01 -0.6838643E-01 -0.1926714E+00 -0.3016666E+00 -0.3967584E+00 -0.4792078E+00 -0.5501614E+00 -0.6106619E+00 -0.6616577E+00 -0.7040110E+00 -0.7385061E+00
 0.1400000E+01  0.2626349E+01  0.2204562E+01  0.1825305E+01  0.1484732E+01  0.1179344E+01  0.9059573E+00  0.6616763E+00  0.4438654E+00  0.2501277E+00  0.7828236E-01 -0.7365406E-01 -0.2074858E+00 -0.3248538E+00 -0.4272507E+00 -0.5160339E+00 -0.5924380E+00 -0.6575855E+00 -0.7124976E+00 -0.7581028E+00 -0.7952454E+00
 0.1500000E+01  0.2813338E+01  0.2361557E+01  0.1955316E+01  0.1590502E+01  0.1263369E+01  0.9705099E+00  0.7088244E+00  0.4754911E+00  0.2679436E+00  0.8384679E-01 -0.7892327E-01 -0.2222988E+00 -0.3480371E+00 -0.4577370E+00 -0.5528521E+00 -0.6347049E+00 -0.7044979E+00 -0.7633250E+00 -0.8121806E+00 -0.8519695E+00
 0.1600000E+01  0.3000203E+01  0.2518454E+01  0.2085252E+01  0.1696214E+01  0.1347350E+01  0.1035030E+01  0.7559488E+00  0.5071005E+00  0.2857491E+00  0.8940561E-01 -0.8419419E-01 -0.2371102E+00 -0.3712162E+00 -0.4882166E+00 -0.5896617E+00 -0.6769614E+00 -0.7513984E+00 -0.8141388E+00 -0.8662435E+00 -0.9086771E+00
 0.1700000E+01  0.3186934E+01  0.2675246E+01  0.2215106E+01  0.1801863E+01  0.1431284E+01  0.1099515E+01  0.8030480E+00  0.5386924E+00  0.3035434E+00  0.9495843E-01 -0.8946692E-01 -0.2519200E+00 -0.3943907E+00 -0.5186893E+00 -0.6264621E+00 -0.7192070E+00 -0.7982860E+00 -0.8649382E+00 -0.9202904E+00 -0.9653672E+00
 0.1800000E+01  0.3373523E+01  0.2831927E+01  0.2344874E+01  0.1907447E+01  0.1515168E+01  0.1163962E+01  0.8501204E+00  0.5702659E+00  0.3213260E+00  0.1005049E+00 -0.9474158E-01 -0.2667281E+00 -0.4175605E+00 -0.5491545E+00 -0.6632528E+00 -0.7614407E+00 -0.8451601E+00 -0.9157223E+00 -0.9743203E+00 -0.1022039E+01
 0.1900000E+01  0.3559962E+01  0.2988491E+01  0.2474551E+01  0.2012960E+01  0.1598999E+01  0.1228371E+01  0.8971644E+00  0.6018197E+00  0.3390961E+00  0.1060446E+00 -0.1000183E+00 -0.2815343E+00 -0.4407251E+00 -0.5796118E+00 -0.7000333E+00 -0.8036621E+00 -0.8920197E+00 -0.9664902E+00 -0.1028332E+01 -0.1078691E+01
 0.2000000E+01  0.3746242E+01  0.3144931E+01  0.2604132E+01  0.2118400E+01  0.1682774E+01  0.1292738E+01  0.9441785E+00  0.6333529E+00  0.3568530E+00  0.1115772E+00 -0.1052971E+00 -0.2963386E+00 -0.4638843E+00 -0.6100609E+00 -0.7368029E+00 -0.8458703E+00 -0.9388642E+00 -0.1017241E+01 -0.1082325E+01 -0.1135322E+01
 0.2100000E+01  0.3932356E+01  0.3301241E+01  0.2733612E+01  0.2223762E+01  0.1766490E+01  0.1357061E+01  0.9911610E+00  0.6648643E+00  0.3745960E+00  0.1171023E+00 -0.1105783E+00 -0.3111408E+00 -0.4870379E+00 -0.6405012E+00 -0.7735611E+00 -0.8880647E+00 -0.9856927E+00 -0.1067974E+01 -0.1136298E+01 -0.1191931E+01
 0.2200000E+01  0.4118296E+01  0.3457414E+01  0.2862986E+01  0.2329043E+01  0.1850145E+01  0.1421338E+01  0.1038110E+01  0.6963529E+00  0.3923244E+00  0.1226195E+00 -0.1158618E+00 -0.3259409E+00 -0.5101856E+00 -0.6709324E+00 -0.8103073E+00 -0.9302446E+00 -0.1032504E+01 -0.1118687E+01 -0.1190250E+01 -0.1248517E+01
 0.2300000E+01  0.4304052E+01  0.3613444E+01  0.2992249E+01  0.2434238E+01  0.1933735E+01  0.1485568E+01  0.1085025E+01  0.7278175E+00  0.4100376E+00  0.1281285E+00 -0.1211478E+00 -0.3407388E+00 -0.5333270E+00 -0.7013539E+00 -0.8470409E+00 -0.9724094E+00 -0.1079298E+01 -0.1169381E+01 -0.1244180E+01 -0.1305080E+01
 0.2400000E+01  0.4489618E+01  0.3769325E+01  0.3121396E+01  0.2539345E+01  0.2017258E+01  0.1549747E+01  0.1131904E+01  0.7592571E+00  0.4277348E+00  0.1336289E+00 -0.1264364E+00 -0.3555343E+00 -0.5564620E+00 -0.7317654E+00 -0.8837614E+00 -0.1014558E+01 -0.1126074E+01 -0.1220055E+01 -0.1298087E+01 -0.1361617E+01
 0.2500000E+01  0.4674984E+01  0.3925049E+01  0.3250422E+01  0.2644358E+01  0.2100710E+01  0.1613874E+01  0.1178745E+01  0.7906707E+00  0.4454154E+00  0.1391203E+00 -0.1317278E+00 -0.3703273E+00 -0.5795901E+00 -0.7621664E+00 -0.9204682E+00 -0.1056690E+01 -0.1172831E+01 -0.1270706E+01 -0.1351970E+01 -0.1418128E+01
 0.2600000E+01  0.4860143E+01  0.4080612E+01  0.3379322E+01  0.2749275E+01  0.2184089E+01  0.1677946E+01  0.1225546E+01  0.8220571E+00  0.4630786E+00  0.1446023E+00 -0.1370219E+00 -0.3851178E+00 -0.6027112E+00 -0.7925565E+00 -0.9571607E+00 -0.1098806E+01 -0.1219567E+01 -0.1321335E+01 -0.1405829E+01 -0.1474611E+01
 0.2700000E+01  0.5045086E+01  0.4236005E+01  0.3508091E+01  0.2854091E+01  0.2267391E+01  0.1741962E+01  0.1272307E+01  0.8534152E+00  0.4807238E+00  0.1500746E+00 -0.1423191E+00 -0.3999057E+00 -0.6258250E+00 -0.8229352E+00 -0.9938384E+00 -0.1140903E+01 -0.1266283E+01 -0.1371941E+01 -0.1459661E+01 -0.1531066E+01
 0.2800000E+01  0.5229806E+01  0.4391224E+01  0.3636724E+01  0.2958802E+01  0.2350615E+01  0.1805919E+01  0.1319025E+01  0.8847441E+00  0.4983503E+00  0.1555368E+00 -0.1476193E+00 -0.4146908E+00 -0.6489311E+00 -0.8533022E+00 -0.1030501E+01 -0.1182981E+01 -0.1312977E+01 -0.1422522E+01 -0.1513466E+01 -0.1587492E+01
 0.2900000E+01  0.5414294E+01  0.4546262E+01  0.3765217E+01  0.3063406E+01  0.2433756E+01  0.1869815E+01  0.1365699E+01  0.9160425E+00  0.5159574E+00  0.1609885E+00 -0.1529227E+00 -0.4294731E+00 -0.6720293E+00 -0.8836569E+00 -0.1067147E+01 -0.1225040E+01 -0.1359649E+01 -0.1473078E+01 -0.1567243E+01 -0.1643887E+01
 0.3000000E+01  0.5598543E+01  0.4701112E+01  0.3893563E+01  0.3167897E+01  0.2516813E+01  0.1933648E+01  0.1412327E+01  0.9473094E+00  0.5335444E+00  0.1664294E+00 -0.1582294E+00 -0.4442524E+00 -0.6951193E+00 -0.9139990E+00 -0.1103777E+01 -0.1267079E+01 -0.1406298E+01 -0.1523608E+01 -0.1620991E+01 -0.1700250E+01
 0.3100000E+01  0.5782544E+01  0.4855768E+01  0.4021759E+01  0.3272273E+01  0.2599782E+01  0.1997416E+01  0.1458909E+01  0.9785438E+00  0.5511106E+00  0.1718590E+00 -0.1635395E+00 -0.4590287E+00 -0.7182009E+00 -0.9443280E+00 -0.1140389E+01 -0.1309098E+01 -0.1452922E+01 -0.1574111E+01 -0.1674710E+01 -0.1756580E+01
 0.3200000E+01  0.5966290E+01  0.5010224E+01  0.4149800E+01  0.3376530E+01  0.2682660E+01  0.2061117E+01  0.1505441E+01  0.1009745E+01  0.5686553E+00  0.1772770E+00 -0.1688532E+00 -0.4738018E+00 -0.7412737E+00 -0.9746435E+00 -0.1176984E+01 -0.1351095E+01 -0.1499522E+01 -0.1624586E+01 -0.1728397E+01 -0.1812877E+01
 0.3300000E+01  0.6149772E+01  0.5164473E+01  0.4277680E+01  0.3480663E+01  0.2765445E+01  0.2124748E+01  0.1551924E+01  0.1040911E+01  0.5861779E+00  0.1826831E+00 -0.1741704E+00 -0.4885717E+00 -0.7643376E+00 -0.1004945E+01 -0.1213561E+01 -0.1393070E+01 -0.1546096E+01 -0.1675032E+01 -0.1782052E+01 -0.1869138E+01
 0.3400000E+01  0.6332983E+01  0.5318510E+01  0.4405395E+01  0.3584668E+01  0.2848134E+01  0.2188307E+01  0.1598355E+01  0.1072041E+01  0.6036776E+00  0.1880767E+00 -0.1794915E+00 -0.5033382E+00 -0.7873921E+00 -0.1035232E+01 -0.1250119E+01 -0.1435022E+01 -0.1592644E+01 -0.1725448E+01 -0.1835675E+01 -0.1925363E+01
 0.3500000E+01  0.6515914E+01  0.5472328E+01  0.4532940E+01  0.3688544E+01  0.2930723E+01  0.2251793E+01  0.1644732E+01  0.1103134E+01  0.6211538E+00  0.1934577E+00 -0.1848164E+00 -0.5181014E+00 -0.8104370E+00 -0.1065505E+01 -0.1286658E+01 -0.1476951E+01 -0.1639165E+01 -0.1775834E+01 -0.1889263E+01 -0.1981552E+01
 0.3600000E+01  0.6698558E+01  0.5625921E+01  0.4660311E+01  0.3792284E+01  0.3013211E+01  0.2315202E+01  0.1691055E+01  0.1134190E+01  0.6386058E+00  0.1988256E+00 -0.1901454E+00 -0.5328609E+00 -0.8334721E+00 -0.1095762E+01 -0.1323176E+01 -0.1518855E+01 -0.1685658E+01 -0.1826188E+01 -0.1942817E+01 -0.2037702E+01
 0.3700000E+01  0.6880907E+01  0.5779283E+01  0.4787501E+01  0.3895887E+01  0.3095593E+01  0.2378534E+01  0.1737321E+01  0.1165207E+01  0.6560329E+00  0.2041800E+00 -0.1954784E+00 -0.5476169E+00 -0.8564971E+00 -0.1126003E+01 -0.1359674E+01 -0.1560735E+01 -0.1732122E+01 -0.1876510E+01 -0.1996334E+01 -0.2093812E+01
 0.3800000E+01  0.7062954E+01  0.5932408E+01  0.4914507E+01  0.3999347E+01  0.3177868E+01  0.2441786E+01  0.1783529E+01  0.1196183E+01  0.6734344E+00  0.2095206E+00 -0.2008156E+00 -0.5623691E+00 -0.8795117E+00 -0.1156229E+01 -0.1396151E+01 -0.1602589E+01 -0.1778557E+01 -0.1926798E+01 -0.2049815E+01 -0.2149882E+01
 0.3900000E+01  0.7244690E+01  0.6085289E+01  0.5041323E+01  0.4102662E+01  0.3260032E+01  0.2504955E+01  0.1829678E+01  0.1227119E+01  0.6908096E+00  0.2148469E+00 -0.2061573E+00 -0.5771175E+00 -0.9025156E+00 -0.1186437E+01 -0.1432607E+01 -0.1644417E+01 -0.1824961E+01 -0.1977053E+01 -0.2103258E+01 -0.2205911E+01
 0.4000000E+01  0.7426107E+01  0.6237920E+01  0.5167946E+01  0.4205827E+01  0.3342083E+01  0.2568040E+01  0.1875765E+01  0.1258012E+01  0.7081579E+00  0.2201587E+00 -0.2115033E+00 -0.5918620E+00 -0.9255085E+00 -0.1216629E+01 -0.1469040E+01 -0.1686219E+01 -0.1871334E+01 -0.2027272E+01 -0.2156661E+01 -0.2261896E+01
 0.4100000E+01  0.7607199E+01  0.6390296E+01  0.5294369E+01  0.4308839E+01  0.3424018E+01  0.2631038E+01  0.1921791E+01  0.1288862E+01  0.7254785E+00  0.2254555E+00 -0.2168540E+00 -0.6066024E+00 -0.9484902E+00 -0.1246804E+01 -0.1505451E+01 -0.1727992E+01 -0.1917675E+01 -0.2077455E+01 -0.2210025E+01 -0.2317839E+01
 0.4200000E+01  0.7787956E+01  0.6542410E+01  0.5420589E+01  0.4411695E+01  0.3505834E+01  0.2693948E+01  0.1967752E+01  0.1319667E+01  0.7427709E+00  0.2307370E+00 -0.2222093E+00 -0.6213388E+00 -0.9714605E+00 -0.1276960E+01 -0.1541838E+01 -0.1769738E+01 -0.1963983E+01 -0.2127601E+01 -0.2263348E+01 -0.2373736E+01
 0.4300000E+01  0.7968373E+01  0.6694256E+01  0.5546600E+01  0.4514390E+01  0.3587528E+01  0.2756768E+01  0.2013647E+01  0.1350428E+01  0.7600342E+00  0.2360027E+00 -0.2275695E+00 -0.6360710E+00 -0.9944189E+00 -0.1307099E+01 -0.1578201E+01 -0.1811455E+01 -0.2010258E+01 -0.2177709E+01 -0.2316629E+01 -0.2429587E+01
 0.4400000E+01  0.8148441E+01  0.6845828E+01  0.5672399E+01  0.4616921E+01  0.3669098E+01  0.2819494E+01  0.2059476E+01  0.1381142E+01  0.7772678E+00  0.2412524E+00 -0.2329346E+00 -0.6507988E+00 -0.1017365E+01 -0.1337219E+01 -0.1614540E+01 -0.1853142E+01 -0.2056499E+01 -0.2227779E+01 -0.2369867E+01 -0.2485392E+01
 0.4500000E+01  0.8328152E+01  0.6997121E+01  0.5797980E+01  0.4719285E+01  0.3750540E+01  0.2882126E+01  0.2105236E+01  0.1411808E+01  0.7944711E+00  0.2464857E+00 -0.2383047E+00 -0.6655223E+00 -0.1040299E+01 -0.1367319E+01 -0.1650854E+01 -0.1894798E+01 -0.2102705E+01 -0.2277809E+01 -0.2423061E+01 -0.2541148E+01
 0.4600000E+01  0.8507499E+01  0.7148127E+01  0.5923338E+01  0.4821477E+01  0.3831852E+01  0.2944661E+01  0.2150926E+01  0.1442426E+01  0.8116433E+00  0.2517021E+00 -0.2436800E+00 -0.6802413E+00 -0.1063221E+01 -0.1397400E+01 -0.1687142E+01 -0.1936424E+01 -0.2148874E+01 -0.2327799E+01 -0.2476210E+01 -0.2596855E+01
 0.4700000E+01  0.8686475E+01  0.7298843E+01  0.6048469E+01  0.4923494E+01  0.3913031E+01  0.3007097E+01  0.2196544E+01  0.1472995E+01  0.8287838E+00  0.2569013E+00 -0.2490606E+00 -0.6949557E+00 -0.1086130E+01 -0.1427462E+01 -0.1723404E+01 -0.1978018E+01 -0.2195007E+01 -0.2377747E+01 -0.2529314E+01 -0.2652512E+01
 0.4800000E+01  0.8865072E+01  0.7449260E+01  0.6173368E+01  0.5025332E+01  0.3994074E+01  0.3069432E+01  0.2242089E+01  0.1503512E+01  0.8458920E+00  0.2620830E+00 -0.2544466E+00 -0.7096655E+00 -0.1109025E+01 -0.1457503E+01 -0.1759640E+01 -0.2019580E+01 -0.2241103E+01 -0.2427653E+01 -0.2582370E+01 -0.2708117E+01
 0.4900000E+01  0.9043282E+01  0.7599374E+01  0.6298031E+01  0.5126989E+01  0.4074980E+01  0.3131664E+01  0.2287559E+01  0.1533978E+01  0.8629670E+00  0.2672467E+00 -0.2598381E+00 -0.7243705E+00 -0.1131907E+01 -0.1487523E+01 -0.1795848E+01 -0.2061109E+01 -0.2287160E+01 -0.2477516E+01 -0.2635379E+01 -0.2763670E+01
 0.5000000E+01  0.9221099E+01  0.7749179E+01  0.6422454E+01  0.5228459E+01  0.4155744E+01  0.3193790E+01  0.2332953E+01  0.1564392E+01  0.8800083E+00  0.2723921E+00 -0.2652353E+00 -0.7390707E+00 -0.1154776E+01 -0.1517522E+01 -0.1832029E+01 -0.2102605E+01 -0.2333179E+01 -0.2527335E+01 -0.2688339E+01 -0.2819169E+01
 0.5100000E+01  0.9398515E+01  0.7898669E+01  0.6546630E+01  0.5329741E+01  0.4236364E+01  0.3255810E+01  0.2378270E+01  0.1594751E+01  0.8970152E+00  0.2775189E+00 -0.2706383E+00 -0.7537659E+00 -0.1177630E+01 -0.1547499E+01 -0.1868181E+01 -0.2144066E+01 -0.2379157E+01 -0.2577108E+01 -0.2741249E+01 -0.2874614E+01
 0.5200000E+01  0.9575523E+01  0.8047838E+01  0.6670557E+01  0.5430830E+01  0.4316837E+01  0.3317720E+01  0.2423507E+01  0.1625056E+01  0.9139870E+00  0.2826266E+00 -0.2760471E+00 -0.7684562E+00 -0.1200471E+01 -0.1577455E+01 -0.1904305E+01 -0.2185492E+01 -0.2425095E+01 -0.2626837E+01 -0.2794108E+01 -0.2930003E+01
 0.5300000E+01  0.9752116E+01  0.8196680E+01  0.6794228E+01  0.5531722E+01  0.4397162E+01  0.3379519E+01  0.2468664E+01  0.1655305E+01  0.9309230E+00  0.2877148E+00 -0.2814619E+00 -0.7831413E+00 -0.1223297E+01 -0.1607387E+01 -0.1940399E+01 -0.2226882E+01 -0.2470992E+01 -0.2676518E+01 -0.2846916E+01 -0.2985336E+01
 0.5400000E+01  0.9928285E+01  0.8345190E+01  0.6917641E+01  0.5632414E+01  0.4477334E+01  0.3441204E+01  0.2513739E+01  0.1685497E+01  0.9478226E+00  0.2927833E+00 -0.2868829E+00 -0.7978212E+00 -0.1246108E+01 -0.1637298E+01 -0.1976463E+01 -0.2268236E+01 -0.2516847E+01 -0.2726152E+01 -0.2899670E+01 -0.3040610E+01
 0.5500000E+01  0.1010403E+02  0.8493362E+01  0.7040790E+01  0.5732903E+01  0.4557352E+01  0.3502775E+01  0.2558730E+01  0.1715631E+01  0.9646851E+00  0.2978317E+00 -0.2923101E+00 -0.8124959E+00 -0.1268904E+01 -0.1667184E+01 -0.2012496E+01 -0.2309554E+01 -0.2562659E+01 -0.2775737E+01 -0.2952371E+01 -0.3095826E+01
 0.5600000E+01  0.1027933E+02  0.8641190E+01  0.7163671E+01  0.5833185E+01  0.4637212E+01  0.3564227E+01  0.2603636E+01  0.1745707E+01  0.9815098E+00  0.3028595E+00 -0.2977437E+00 -0.8271652E+00 -0.1291686E+01 -0.1697048E+01 -0.2048499E+01 -0.2350833E+01 -0.2608427E+01 -0.2825274E+01 -0.3005018E+01 -0.3150982E+01
 0.5700000E+01  0.1045419E+02  0.8788669E+01  0.7286280E+01  0.5933257E+01  0.4716912E+01  0.3625561E+01  0.2648456E+01  0.1775722E+01  0.9982960E+00  0.3078664E+00 -0.3031838E+00 -0.8418290E+00 -0.1314451E+01 -0.1726887E+01 -0.2084470E+01 -0.2392074E+01 -0.2654150E+01 -0.2874760E+01 -0.3057608E+01 -0.3206076E+01
 0.5800000E+01  0.1062860E+02  0.8935793E+01  0.7408611E+01  0.6033115E+01  0.4796450E+01  0.3686773E+01  0.2693187E+01  0.1805676E+01  0.1015043E+01  0.3128520E+00 -0.3086306E+00 -0.8564873E+00 -0.1337201E+01 -0.1756701E+01 -0.2120409E+01 -0.2433277E+01 -0.2699829E+01 -0.2924195E+01 -0.3110142E+01 -0.3261109E+01
 0.5900000E+01  0.1080255E+02  0.9082557E+01  0.7530661E+01  0.6132756E+01  0.4875822E+01  0.3747862E+01  0.2737829E+01  0.1835568E+01  0.1031751E+01  0.3178161E+00 -0.3140840E+00 -0.8711401E+00 -0.1359935E+01 -0.1786491E+01 -0.2156315E+01 -0.2474440E+01 -0.2745461E+01 -0.2973578E+01 -0.3162618E+01 -0.3316078E+01
 0.6000000E+01  0.1097603E+02  0.9228954E+01  0.7652426E+01  0.6232176E+01  0.4955027E+01  0.3808825E+01  0.2782380E+01  0.1865397E+01  0.1048418E+01  0.3227581E+00 -0.3195443E+00 -0.8857871E+00 -0.1382652E+01 -0.1816255E+01 -0.2192188E+01 -0.2515562E+01 -0.2791047E+01 -0.3022908E+01 -0.3215036E+01 -0.3370984E+01
 0.6100000E+01  0.1114905E+02  0.9374980E+01  0.7773900E+01  0.6331372E+01  0.5034060E+01  0.3869661E+01  0.2826839E+01  0.1895162E+01  0.1065043E+01  0.3276778E+00 -0.3250116E+00 -0.9004283E+00 -0.1405353E+01 -0.1845994E+01 -0.2228027E+01 -0.2556644E+01 -0.2836586E+01 -0.3072185E+01 -0.3267395E+01 -0.3425824E+01
 0.6200000E+01  0.1132158E+02  0.9520629E+01  0.7895080E+01  0.6430341E+01  0.5112921E+01  0.3930368E+01  0.2871204E+01  0.1924862E+01  0.1081628E+01  0.3325747E+00 -0.3304860E+00 -0.9150637E+00 -0.1428038E+01 -0.1875707E+01 -0.2263832E+01 -0.2597684E+01 -0.2882076E+01 -0.3121407E+01 -0.3319692E+01 -0.3480597E+01
 0.6300000E+01  0.1149363E+02  0.9665896E+01  0.8015961E+01  0.6529078E+01  0.5191605E+01  0.3990943E+01  0.2915474E+01  0.1954496E+01  0.1098169E+01  0.3374486E+00 -0.3359677E+00 -0.9296931E+00 -0.1450705E+01 -0.1905393E+01 -0.2299602E+01 -0.2638682E+01 -0.2927517E+01 -0.3170574E+01 -0.3371929E+01 -0.3535303E+01
 0.6400000E+01  0.1166519E+02  0.9810775E+01  0.8136539E+01  0.6627582E+01  0.5270112E+01  0.4051386E+01  0.2959647E+01  0.1984063E+01  0.1114668E+01  0.3422989E+00 -0.3414566E+00 -0.9443166E+00 -0.1473355E+01 -0.1935052E+01 -0.2335337E+01 -0.2679637E+01 -0.2972908E+01 -0.3219684E+01 -0.3424103E+01 -0.3589941E+01
 0.6500000E+01  0.1183625E+02  0.9955261E+01  0.8256810E+01  0.6725848E+01  0.5348437E+01  0.4111693E+01  0.3003722E+01  0.2013562E+01  0.1131123E+01  0.3471255E+00 -0.3469531E+00 -0.9589339E+00 -0.1495988E+01 -0.1964684E+01 -0.2371037E+01 -0.2720548E+01 -0.3018249E+01 -0.3268738E+01 -0.3476213E+01 -0.3644510E+01
 0.6600000E+01  0.1200681E+02  0.1009935E+02  0.8376770E+01  0.6823873E+01  0.5426579E+01  0.4171863E+01  0.3047697E+01  0.2042992E+01  0.1147534E+01  0.3519279E+00 -0.3524572E+00 -0.9735451E+00 -0.1518602E+01 -0.1994288E+01 -0.2406699E+01 -0.2761415E+01 -0.3063539E+01 -0.3317734E+01 -0.3528260E+01 -0.3699007E+01
 0.6700000E+01  0.1217685E+02  0.1024303E+02  0.8496413E+01  0.6921655E+01  0.5504535E+01  0.4231894E+01  0.3091571E+01  0.2072351E+01  0.1163899E+01  0.3567058E+00 -0.3579689E+00 -0.9881500E+00 -0.1541199E+01 -0.2023864E+01 -0.2442325E+01 -0.2802238E+01 -0.3108777E+01 -0.3366671E+01 -0.3580241E+01 -0.3753434E+01
 0.6800000E+01  0.1234638E+02  0.1038631E+02  0.8615738E+01  0.7019189E+01  0.5582302E+01  0.4291783E+01  0.3135343E+01  0.2101640E+01  0.1180219E+01  0.3614587E+00 -0.3634886E+00 -0.1002749E+01 -0.1563778E+01 -0.2053412E+01 -0.2477914E+01 -0.2843015E+01 -0.3153962E+01 -0.3415548E+01 -0.3632156E+01 -0.3807787E+01
 0.6900000E+01  0.1251538E+02  0.1052917E+02  0.8734738E+01  0.7116472E+01  0.5659878E+01  0.4351531E+01  0.3179012E+01  0.2130856E+01  0.1196493E+01  0.3661864E+00 -0.3690161E+00 -0.1017341E+01 -0.1586338E+01 -0.2082931E+01 -0.2513464E+01 -0.2883747E+01 -0.3199093E+01 -0.3464365E+01 -0.3684004E+01 -0.3862068E+01
 0.7000000E+01  0.1268385E+02  0.1067161E+02  0.8853410E+01  0.7213501E+01  0.5737261E+01  0.4411133E+01  0.3222575E+01  0.2160000E+01  0.1212720E+01  0.3708885E+00 -0.3745518E+00 -0.1031927E+01 -0.1608879E+01 -0.2112420E+01 -0.2548976E+01 -0.2924431E+01 -0.3244171E+01 -0.3513121E+01 -0.3735784E+01 -0.3916273E+01
