 0.1000000E+00  0.5134290E+00  0.6067517E+00  0.7000746E+00  0.7933976E+00  0.8867207E+00  0.9800440E+00  0.1073367E+01  0.1166691E+01  0.1260014E+01  0.1353338E+01  0.1446662E+01  0.1539986E+01  0.1633310E+01  0.1726634E+01  0.1819958E+01  0.1913282E+01  0.2006606E+01  0.2099930E+01  0.2193254E+01  0.2286578E+01
 0.2000000E+00  0.5134597E+00  0.6067775E+00  0.7000959E+00  0.7934150E+00  0.8867345E+00  0.9800546E+00  0.1073375E+01  0.1166696E+01  0.1260017E+01  0.1353339E+01  0.1446661E+01  0.1539983E+01  0.1633306E+01  0.1726629E+01  0.1819951E+01  0.1913275E+01  0.2006598E+01  0.2099921E+01  0.2193245E+01  0.2286569E+01
 0.3000000E+00  0.5135109E+00  0.6068204E+00  0.7001315E+00  0.7934439E+00  0.8867575E+00  0.9800722E+00  0.1073388E+01  0.1166705E+01  0.1260022E+01  0.1353341E+01  0.1446660E+01  0.1539979E+01  0.1633299E+01  0.1726620E+01  0.1819941E+01  0.1913263E+01  0.2006585E+01  0.2099908E+01  0.2193230E+01  0.2286553E+01
 0.4000000E+00  0.5135825E+00  0.6068806E+00  0.7001812E+00  0.7934843E+00  0.8867896E+00  0.9800969E+00  0.1073406E+01  0.1166717E+01  0.1260029E+01  0.1353343E+01  0.1446658E+01  0.1539974E+01  0.1633291E+01  0.1726609E+01  0.1819927E+01  0.1913247E+01  0.2006567E+01  0.2099888E+01  0.2193210E+01  0.2286532E+01
 0.5000000E+00  0.5136746E+00  0.6069578E+00  0.7002452E+00  0.7935364E+00  0.8868310E+00  0.9801287E+00  0.1073429E+01  0.1166732E+01  0.1260038E+01  0.1353345E+01  0.1446655E+01  0.1539966E+01  0.1633279E+01  0.1726594E+01  0.1819909E+01  0.1913226E+01  0.2006544E+01  0.2099863E+01  0.2193183E+01  0.2286504E+01
 0.6000000E+00  0.5137871E+00  0.6070523E+00  0.7003234E+00  0.7936000E+00  0.8868815E+00  0.9801675E+00  0.1073458E+01  0.1166751E+01  0.1260049E+01  0.1353349E+01  0.1446652E+01  0.1539957E+01  0.1633265E+01  0.1726575E+01  0.1819887E+01  0.1913201E+01  0.2006516E+01  0.2099833E+01  0.2193151E+01  0.2286470E+01
 0.7000000E+00  0.5139201E+00  0.6071639E+00  0.7004158E+00  0.7936752E+00  0.8869412E+00  0.9802134E+00  0.1073491E+01  0.1166774E+01  0.1260061E+01  0.1353353E+01  0.1446648E+01  0.1539947E+01  0.1633249E+01  0.1726554E+01  0.1819861E+01  0.1913171E+01  0.2006483E+01  0.2099797E+01  0.2193112E+01  0.2286430E+01
 0.8000000E+00  0.5140735E+00  0.6072927E+00  0.7005224E+00  0.7937619E+00  0.8870101E+00  0.9802663E+00  0.1073530E+01  0.1166800E+01  0.1260076E+01  0.1353357E+01  0.1446644E+01  0.1539935E+01  0.1633230E+01  0.1726529E+01  0.1819831E+01  0.1913136E+01  0.2006444E+01  0.2099755E+01  0.2193068E+01  0.2286383E+01
 0.9000000E+00  0.5142474E+00  0.6074386E+00  0.7006433E+00  0.7938601E+00  0.8870881E+00  0.9803262E+00  0.1073574E+01  0.1166829E+01  0.1260092E+01  0.1353363E+01  0.1446639E+01  0.1539921E+01  0.1633208E+01  0.1726500E+01  0.1819797E+01  0.1913097E+01  0.2006401E+01  0.2099708E+01  0.2193018E+01  0.2286330E+01
 0.1000000E+01  0.5144417E+00  0.6076017E+00  0.7007783E+00  0.7939700E+00  0.8871754E+00  0.9803932E+00  0.1073622E+01  0.1166862E+01  0.1260111E+01  0.1353368E+01  0.1446634E+01  0.1539906E+01  0.1633184E+01  0.1726469E+01  0.1819759E+01  0.1913053E+01  0.2006352E+01  0.2099655E+01  0.2192962E+01  0.2286272E+01
