 0.4494292E+01 -0.7191907E+01 -0.1106496E-03
 0.4642135E+01 -0.6364368E+01 -0.2014066E-03
 0.4876382E+01 -0.4657672E+01 -0.3452038E-03
 0.5202924E+01 -0.1914725E+01 -0.5456580E-03
 0.5627191E+01  0.2011817E+01 -0.8061032E-03
 0.6153168E+01  0.7232357E+01 -0.1128985E-02
 0.6782763E+01  0.1380520E+02 -0.1515475E-02
 0.7515637E+01  0.2173607E+02 -0.1965365E-02
 0.8349411E+01  0.3098862E+02 -0.2477194E-02
 0.9280107E+01  0.4149875E+02 -0.3048521E-02
 0.1030265E+02  0.5318754E+02 -0.3676231E-02
 0.1141133E+02  0.6597023E+02 -0.4356814E-02
 0.1260013E+02  0.7976161E+02 -0.5086582E-02
 0.1386300E+02  0.9447897E+02 -0.5861826E-02
 0.1519405E+02  0.1100436E+03 -0.6678918E-02
 0.1658761E+02  0.1263815E+03 -0.7534381E-02
 0.1803831E+02  0.1434239E+03 -0.8424926E-02
 0.1954115E+02  0.1611068E+03 -0.9347476E-02
 0.2109147E+02  0.1793715E+03 -0.1029917E-01
 0.2268495E+02  0.1981642E+03 -0.1127736E-01
