 0.1432432E+01  0.1055113E-05
 0.1438438E+01  0.1414492E-05
 0.1444444E+01  0.1890814E-05
 0.1450450E+01  0.2520252E-05
 0.1456456E+01  0.3349544E-05
 0.1462462E+01  0.4438888E-05
 0.1468468E+01  0.5865560E-05
 0.1474474E+01  0.7728433E-05
 0.1480480E+01  0.1015360E-04
 0.1486486E+01  0.1330134E-04
 0.1492492E+01  0.1737472E-04
 0.1498498E+01  0.2263010E-04
 0.1504505E+01  0.2939017E-04
 0.1510511E+01  0.3805962E-04
 0.1516517E+01  0.4914434E-04
 0.1522523E+01  0.6327459E-04
 0.1528529E+01  0.8123287E-04
 0.1534535E+01  0.1039875E-03
 0.1540541E+01  0.1327324E-03
 0.1546547E+01  0.1689350E-03
 0.1552553E+01  0.2143923E-03
 0.1558559E+01  0.2712972E-03
 0.1564565E+01  0.3423167E-03
 0.1570571E+01  0.4306830E-03
 0.1576577E+01  0.5402988E-03
 0.1582583E+01  0.6758605E-03
 0.1588589E+01  0.8429986E-03
 0.1594595E+01  0.1048439E-02
 0.1600601E+01  0.1300189E-02
 0.1606607E+01  0.1607743E-02
 0.1612613E+01  0.1982317E-02
 0.1618619E+01  0.2437118E-02
 0.1624625E+01  0.2987629E-02
 0.1630631E+01  0.3651940E-02
 0.1636637E+01  0.4451098E-02
 0.1642643E+01  0.5409504E-02
 0.1648649E+01  0.6555329E-02
 0.1654655E+01  0.7920968E-02
 0.1660661E+01  0.9543524E-02
 0.1666667E+01  0.1146532E-01
 0.1672673E+01  0.1373441E-01
 0.1678679E+01  0.1640517E-01
 0.1684685E+01  0.1953881E-01
 0.1690691E+01  0.2320396E-01
 0.1696697E+01  0.2747723E-01
 0.1702703E+01  0.3244371E-01
 0.1708709E+01  0.3819749E-01
 0.1714715E+01  0.4484209E-01
 0.1720721E+01  0.5249085E-01
 0.1726727E+01  0.6126721E-01
 0.1732733E+01  0.7130489E-01
 0.1738739E+01  0.8274796E-01
 0.1744745E+01  0.9575070E-01
 0.1750751E+01  0.1104774E+00
 0.1756757E+01  0.1271017E+00
 0.1762763E+01  0.1458063E+00
 0.1768769E+01  0.1667815E+00
 0.1774775E+01  0.1902244E+00
 0.1780781E+01  0.2163372E+00
 0.1786787E+01  0.2453256E+00
 0.1792793E+01  0.2773968E+00
 0.1798799E+01  0.3127567E+00
 0.1804805E+01  0.3516078E+00
 0.1810811E+01  0.3941461E+00
 0.1816817E+01  0.4405575E+00
 0.1822823E+01  0.4910149E+00
 0.1828829E+01  0.5456743E+00
 0.1834835E+01  0.6046709E+00
 0.1840841E+01  0.6681152E+00
 0.1846847E+01  0.7360891E+00
 0.1852853E+01  0.8086417E+00
 0.1858859E+01  0.8857855E+00
 0.1864865E+01  0.9674929E+00
 0.1870871E+01  0.1053692E+01
 0.1876877E+01  0.1144264E+01
 0.1882883E+01  0.1239041E+01
 0.1888889E+01  0.1337802E+01
 0.1894895E+01  0.1440272E+01
 0.1900901E+01  0.1546124E+01
 0.1906907E+01  0.1654971E+01
 0.1912913E+01  0.1766377E+01
 0.1918919E+01  0.1879850E+01
 0.1924925E+01  0.1994847E+01
 0.1930931E+01  0.2110780E+01
 0.1936937E+01  0.2227013E+01
 0.1942943E+01  0.2342877E+01
 0.1948949E+01  0.2457666E+01
 0.1954955E+01  0.2570650E+01
 0.1960961E+01  0.2681080E+01
 0.1966967E+01  0.2788196E+01
 0.1972973E+01  0.2891236E+01
 0.1978979E+01  0.2989445E+01
 0.1984985E+01  0.3082083E+01
 0.1990991E+01  0.3168434E+01
 0.1996997E+01  0.3247820E+01
 0.2003003E+01  0.3319600E+01
 0.2009009E+01  0.3383190E+01
 0.2015015E+01  0.3438063E+01
 0.2021021E+01  0.3483757E+01
 0.2027027E+01  0.3519887E+01
 0.2033033E+01  0.3546143E+01
 0.2039039E+01  0.3562300E+01
 0.2045045E+01  0.3568219E+01
 0.2051051E+01  0.3563848E+01
 0.2057057E+01  0.3549226E+01
 0.2063063E+01  0.3524478E+01
 0.2069069E+01  0.3489818E+01
 0.2075075E+01  0.3445541E+01
 0.2081081E+01  0.3392022E+01
 0.2087087E+01  0.3329713E+01
 0.2093093E+01  0.3259129E+01
 0.2099099E+01  0.3180850E+01
 0.2105105E+01  0.3095504E+01
 0.2111111E+01  0.3003768E+01
 0.2117117E+01  0.2906351E+01
 0.2123123E+01  0.2803990E+01
 0.2129129E+01  0.2697439E+01
 0.2135135E+01  0.2587460E+01
 0.2141141E+01  0.2474812E+01
 0.2147147E+01  0.2360248E+01
 0.2153153E+01  0.2244500E+01
 0.2159159E+01  0.2128278E+01
 0.2165165E+01  0.2012259E+01
 0.2171171E+01  0.1897082E+01
 0.2177177E+01  0.1783344E+01
 0.2183183E+01  0.1671594E+01
 0.2189189E+01  0.1562332E+01
 0.2195195E+01  0.1456004E+01
 0.2201201E+01  0.1353002E+01
 0.2207207E+01  0.1253663E+01
 0.2213213E+01  0.1158271E+01
 0.2219219E+01  0.1067054E+01
 0.2225225E+01  0.9801875E+00
 0.2231231E+01  0.8977981E+00
 0.2237237E+01  0.8199643E+00
 0.2243243E+01  0.7467202E+00
 0.2249249E+01  0.6780592E+00
 0.2255255E+01  0.6139373E+00
 0.2261261E+01  0.5542774E+00
 0.2267267E+01  0.4989730E+00
 0.2273273E+01  0.4478923E+00
 0.2279279E+01  0.4008824E+00
 0.2285285E+01  0.3577726E+00
 0.2291291E+01  0.3183786E+00
 0.2297297E+01  0.2825058E+00
 0.2303303E+01  0.2499525E+00
 0.2309309E+01  0.2205132E+00
 0.2315315E+01  0.1939806E+00
 0.2321321E+01  0.1701487E+00
 0.2327327E+01  0.1488147E+00
 0.2333333E+01  0.1297806E+00
 0.2339339E+01  0.1128549E+00
 0.2345345E+01  0.9785377E-01
 0.2351351E+01  0.8460219E-01
 0.2357357E+01  0.7293440E-01
 0.2363363E+01  0.6269456E-01
 0.2369369E+01  0.5373709E-01
 0.2375375E+01  0.4592668E-01
 0.2381381E+01  0.3913837E-01
 0.2387387E+01  0.3325731E-01
 0.2393393E+01  0.2817853E-01
 0.2399399E+01  0.2380653E-01
 0.2405405E+01  0.2005491E-01
 0.2411411E+01  0.1684582E-01
 0.2417417E+01  0.1410945E-01
 0.2423423E+01  0.1178352E-01
 0.2429429E+01  0.9812652E-02
 0.2435435E+01  0.8147880E-02
 0.2441441E+01  0.6746050E-02
 0.2447447E+01  0.5569308E-02
 0.2453453E+01  0.4584581E-02
 0.2459459E+01  0.3763091E-02
 0.2465465E+01  0.3079900E-02
 0.2471471E+01  0.2513479E-02
 0.2477477E+01  0.2045316E-02
 0.2483483E+01  0.1659558E-02
 0.2489489E+01  0.1342676E-02
 0.2495495E+01  0.1083170E-02
 0.2501502E+01  0.8713026E-03
 0.2507508E+01  0.6988564E-03
 0.2513514E+01  0.5589251E-03
 0.2519520E+01  0.4457240E-03
 0.2525526E+01  0.3544256E-03
 0.2531532E+01  0.2810159E-03
 0.2537538E+01  0.2221690E-03
 0.2543544E+01  0.1751390E-03
 0.2549550E+01  0.1376667E-03
 0.2555556E+01  0.1079000E-03
 0.2561562E+01  0.8432592E-04
 0.2567568E+01  0.6571240E-04
 0.2573574E+01  0.5105993E-04
 0.2579580E+01  0.3956033E-04
 0.2585586E+01  0.3056232E-04
 0.2591592E+01  0.2354287E-04
 0.2597598E+01  0.1808336E-04
 0.2603604E+01  0.1384987E-04
 0.2609610E+01  0.1057692E-04
 0.2615616E+01  0.8054139E-05
 0.2621622E+01  0.6115414E-05
 0.2627628E+01  0.4629982E-05
 0.2633634E+01  0.3495260E-05
 0.2639640E+01  0.2631034E-05
 0.2645646E+01  0.1974786E-05
 0.2651652E+01  0.1477953E-05
 0.2657658E+01  0.1102929E-05
