-0.5000000E+01  0.5114927E+00  0.1684409E-01
-0.4989990E+01  0.5429037E+00  0.1899164E-01
-0.4979980E+01  0.5753205E+00  0.2137868E-01
-0.4969970E+01  0.6086963E+00  0.2402720E-01
-0.4959960E+01  0.6429766E+00  0.2696058E-01
-0.4949950E+01  0.6780996E+00  0.3020362E-01
-0.4939940E+01  0.7139955E+00  0.3378255E-01
-0.4929930E+01  0.7505874E+00  0.3772504E-01
-0.4919920E+01  0.7877905E+00  0.4206013E-01
-0.4909910E+01  0.8255131E+00  0.4681827E-01
-0.4899900E+01  0.8636563E+00  0.5203119E-01
-0.4889890E+01  0.9021144E+00  0.5773191E-01
-0.4879880E+01  0.9407757E+00  0.6395460E-01
-0.4869870E+01  0.9795221E+00  0.7073453E-01
-0.4859860E+01  0.1018231E+01  0.7810788E-01
-0.4849850E+01  0.1056773E+01  0.8611166E-01
-0.4839840E+01  0.1095018E+01  0.9478351E-01
-0.4829830E+01  0.1132829E+01  0.1041615E+00
-0.4819820E+01  0.1170068E+01  0.1142841E+00
-0.4809810E+01  0.1206596E+01  0.1251895E+00
-0.4799800E+01  0.1242270E+01  0.1369158E+00
-0.4789790E+01  0.1276951E+01  0.1495007E+00
-0.4779780E+01  0.1310497E+01  0.1629808E+00
-0.4769770E+01  0.1342770E+01  0.1773917E+00
-0.4759760E+01  0.1373633E+01  0.1927677E+00
-0.4749750E+01  0.1402955E+01  0.2091407E+00
-0.4739740E+01  0.1430608E+01  0.2265410E+00
-0.4729730E+01  0.1456469E+01  0.2449959E+00
-0.4719720E+01  0.1480421E+01  0.2645297E+00
-0.4709710E+01  0.1502358E+01  0.2851635E+00
-0.4699700E+01  0.1522177E+01  0.3069143E+00
-0.4689690E+01  0.1539786E+01  0.3297950E+00
-0.4679680E+01  0.1555105E+01  0.3538137E+00
-0.4669670E+01  0.1568060E+01  0.3789737E+00
-0.4659660E+01  0.1578590E+01  0.4052725E+00
-0.4649650E+01  0.1586644E+01  0.4327021E+00
-0.4639640E+01  0.1592186E+01  0.4612481E+00
-0.4629630E+01  0.1595187E+01  0.4908897E+00
-0.4619620E+01  0.1595634E+01  0.5215993E+00
-0.4609610E+01  0.1593524E+01  0.5533422E+00
-0.4599600E+01  0.1588867E+01  0.5860766E+00
-0.4589590E+01  0.1581687E+01  0.6197530E+00
-0.4579580E+01  0.1572016E+01  0.6543147E+00
-0.4569570E+01  0.1559902E+01  0.6896971E+00
-0.4559560E+01  0.1545401E+01  0.7258283E+00
-0.4549550E+01  0.1528583E+01  0.7626286E+00
-0.4539540E+01  0.1509526E+01  0.8000112E+00
-0.4529530E+01  0.1488318E+01  0.8378818E+00
-0.4519520E+01  0.1465058E+01  0.8761394E+00
-0.4509510E+01  0.1439851E+01  0.9146762E+00
-0.4499499E+01  0.1412810E+01  0.9533784E+00
-0.4489489E+01  0.1384057E+01  0.9921263E+00
-0.4479479E+01  0.1353717E+01  0.1030795E+01
-0.4469469E+01  0.1321922E+01  0.1069255E+01
-0.4459459E+01  0.1288805E+01  0.1107374E+01
-0.4449449E+01  0.1254504E+01  0.1145014E+01
-0.4439439E+01  0.1219161E+01  0.1182037E+01
-0.4429429E+01  0.1182915E+01  0.1218303E+01
-0.4419419E+01  0.1145909E+01  0.1253670E+01
-0.4409409E+01  0.1108282E+01  0.1287996E+01
-0.4399399E+01  0.1070173E+01  0.1321143E+01
-0.4389389E+01  0.1031719E+01  0.1352972E+01
-0.4379379E+01  0.9930537E+00  0.1383349E+01
-0.4369369E+01  0.9543063E+00  0.1412141E+01
-0.4359359E+01  0.9156016E+00  0.1439224E+01
-0.4349349E+01  0.8770595E+00  0.1464476E+01
-0.4339339E+01  0.8387939E+00  0.1487785E+01
-0.4329329E+01  0.8009128E+00  0.1509043E+01
-0.4319319E+01  0.7635174E+00  0.1528153E+01
-0.4309309E+01  0.7267021E+00  0.1545025E+01
-0.4299299E+01  0.6905539E+00  0.1559582E+01
-0.4289289E+01  0.6551527E+00  0.1571754E+01
-0.4279279E+01  0.6205706E+00  0.1581484E+01
