 0.1500500E+01 -0.4245734E+01 -0.3868601E+01 -0.3491474E+01 -0.3114340E+01 -0.2737197E+01 -0.2360044E+01 -0.1982873E+01 -0.1605688E+01 -0.1228490E+01 -0.8512739E+00 -0.4740731E+00 -0.9702096E-01  0.2796725E+00  0.6560019E+00  0.1034769E+01  0.1411378E+01
 0.1501000E+01 -0.4245716E+01 -0.3868573E+01 -0.3491442E+01 -0.3114297E+01 -0.2737137E+01 -0.2359953E+01 -0.1982735E+01 -0.1605488E+01 -0.1228217E+01 -0.8509076E+00 -0.4736294E+00 -0.9664855E-01  0.2796183E+00  0.6551402E+00  0.1035556E+01  0.1411655E+01
 0.1501500E+01 -0.4245697E+01 -0.3868544E+01 -0.3491411E+01 -0.3114255E+01 -0.2737076E+01 -0.2359862E+01 -0.1982598E+01 -0.1605289E+01 -0.1227944E+01 -0.8505411E+00 -0.4731857E+00 -0.9627574E-01  0.2795681E+00  0.6542694E+00  0.1036339E+01  0.1411930E+01
 0.1502000E+01 -0.4245677E+01 -0.3868516E+01 -0.3491379E+01 -0.3114212E+01 -0.2737015E+01 -0.2359772E+01 -0.1982460E+01 -0.1605090E+01 -0.1227670E+01 -0.8501744E+00 -0.4727418E+00 -0.9590254E-01  0.2795219E+00  0.6533896E+00  0.1037118E+01  0.1412206E+01
 0.1502500E+01 -0.4245658E+01 -0.3868487E+01 -0.3491347E+01 -0.3114170E+01 -0.2736954E+01 -0.2359681E+01 -0.1982322E+01 -0.1604891E+01 -0.1227397E+01 -0.8498077E+00 -0.4722978E+00 -0.9552895E-01  0.2794796E+00  0.6525008E+00  0.1037892E+01  0.1412480E+01
 0.1503000E+01 -0.4245638E+01 -0.3868459E+01 -0.3491316E+01 -0.3114127E+01 -0.2736893E+01 -0.2359590E+01 -0.1982185E+01 -0.1604691E+01 -0.1227124E+01 -0.8494409E+00 -0.4718536E+00 -0.9515496E-01  0.2794413E+00  0.6516032E+00  0.1038662E+01  0.1412754E+01
 0.1503500E+01 -0.4245619E+01 -0.3868430E+01 -0.3491284E+01 -0.3114085E+01 -0.2736832E+01 -0.2359500E+01 -0.1982047E+01 -0.1604492E+01 -0.1226850E+01 -0.8490739E+00 -0.4714094E+00 -0.9478058E-01  0.2794070E+00  0.6506969E+00  0.1039428E+01  0.1413028E+01
 0.1504000E+01 -0.4245598E+01 -0.3868402E+01 -0.3491252E+01 -0.3114043E+01 -0.2736772E+01 -0.2359409E+01 -0.1981910E+01 -0.1604293E+01 -0.1226577E+01 -0.8487069E+00 -0.4709650E+00 -0.9440580E-01  0.2793766E+00  0.6497822E+00  0.1040189E+01  0.1413301E+01
 0.1504500E+01 -0.4245578E+01 -0.3868373E+01 -0.3491221E+01 -0.3114000E+01 -0.2736711E+01 -0.2359319E+01 -0.1981772E+01 -0.1604094E+01 -0.1226304E+01 -0.8483397E+00 -0.4705205E+00 -0.9403063E-01  0.2793502E+00  0.6488591E+00  0.1040946E+01  0.1413573E+01
 0.1505000E+01 -0.4245557E+01 -0.3868344E+01 -0.3491189E+01 -0.3113958E+01 -0.2736650E+01 -0.2359228E+01 -0.1981635E+01 -0.1603895E+01 -0.1226031E+01 -0.8479725E+00 -0.4700759E+00 -0.9365506E-01  0.2793277E+00  0.6479279E+00  0.1041699E+01  0.1413845E+01
 0.1505500E+01 -0.4245537E+01 -0.3868316E+01 -0.3491157E+01 -0.3113915E+01 -0.2736589E+01 -0.2359138E+01 -0.1981498E+01 -0.1603697E+01 -0.1225758E+01 -0.8476051E+00 -0.4696311E+00 -0.9327910E-01  0.2793091E+00  0.6469888E+00  0.1042447E+01  0.1414116E+01
 0.1506000E+01 -0.4245516E+01 -0.3868287E+01 -0.3491125E+01 -0.3113873E+01 -0.2736529E+01 -0.2359048E+01 -0.1981361E+01 -0.1603498E+01 -0.1225485E+01 -0.8472376E+00 -0.4691863E+00 -0.9290273E-01  0.2792944E+00  0.6460420E+00  0.1043191E+01  0.1414387E+01
 0.1506500E+01 -0.4245494E+01 -0.3868258E+01 -0.3491093E+01 -0.3113830E+01 -0.2736468E+01 -0.2358957E+01 -0.1981223E+01 -0.1603299E+01 -0.1225212E+01 -0.8468700E+00 -0.4687413E+00 -0.9252597E-01  0.2792837E+00  0.6450876E+00  0.1043930E+01  0.1414657E+01
 0.1507000E+01 -0.4245473E+01 -0.3868229E+01 -0.3491062E+01 -0.3113788E+01 -0.2736408E+01 -0.2358867E+01 -0.1981086E+01 -0.1603101E+01 -0.1224939E+01 -0.8465023E+00 -0.4682963E+00 -0.9214881E-01  0.2792769E+00  0.6441260E+00  0.1044665E+01  0.1414926E+01
 0.1507500E+01 -0.4245451E+01 -0.3868200E+01 -0.3491030E+01 -0.3113745E+01 -0.2736347E+01 -0.2358777E+01 -0.1980949E+01 -0.1602902E+01 -0.1224666E+01 -0.8461344E+00 -0.4678511E+00 -0.9177125E-01  0.2792740E+00  0.6431574E+00  0.1045395E+01  0.1415195E+01
 0.1508000E+01 -0.4245429E+01 -0.3868171E+01 -0.3490998E+01 -0.3113702E+01 -0.2736286E+01 -0.2358687E+01 -0.1980812E+01 -0.1602704E+01 -0.1224393E+01 -0.8457665E+00 -0.4674058E+00 -0.9139328E-01  0.2792750E+00  0.6421821E+00  0.1046121E+01  0.1415464E+01
 0.1508500E+01 -0.4245406E+01 -0.3868142E+01 -0.3490966E+01 -0.3113660E+01 -0.2736226E+01 -0.2358596E+01 -0.1980675E+01 -0.1602506E+01 -0.1224120E+01 -0.8453985E+00 -0.4669605E+00 -0.9101492E-01  0.2792799E+00  0.6412003E+00  0.1046843E+01  0.1415732E+01
 0.1509000E+01 -0.4245384E+01 -0.3868113E+01 -0.3490934E+01 -0.3113617E+01 -0.2736165E+01 -0.2358506E+01 -0.1980538E+01 -0.1602307E+01 -0.1223847E+01 -0.8450303E+00 -0.4665150E+00 -0.9063615E-01  0.2792886E+00  0.6402124E+00  0.1047560E+01  0.1415999E+01
 0.1509500E+01 -0.4245361E+01 -0.3868083E+01 -0.3490902E+01 -0.3113575E+01 -0.2736105E+01 -0.2358416E+01 -0.1980402E+01 -0.1602109E+01 -0.1223574E+01 -0.8446621E+00 -0.4660694E+00 -0.9025699E-01  0.2793013E+00  0.6392186E+00  0.1048272E+01  0.1416267E+01
 0.1510000E+01 -0.4245338E+01 -0.3868054E+01 -0.3490870E+01 -0.3113532E+01 -0.2736044E+01 -0.2358326E+01 -0.1980265E+01 -0.1601911E+01 -0.1223301E+01 -0.8442937E+00 -0.4656237E+00 -0.8987741E-01  0.2793178E+00  0.6382193E+00  0.1048980E+01  0.1416533E+01
 0.1510500E+01 -0.4245315E+01 -0.3868025E+01 -0.3490838E+01 -0.3113490E+01 -0.2735984E+01 -0.2358236E+01 -0.1980128E+01 -0.1601713E+01 -0.1223028E+01 -0.8439252E+00 -0.4651779E+00 -0.8949744E-01  0.2793382E+00  0.6372148E+00  0.1049684E+01  0.1416799E+01
 0.1511000E+01 -0.4245291E+01 -0.3867995E+01 -0.3490806E+01 -0.3113447E+01 -0.2735923E+01 -0.2358147E+01 -0.1979992E+01 -0.1601515E+01 -0.1222755E+01 -0.8435567E+00 -0.4647320E+00 -0.8911706E-01  0.2793625E+00  0.6362055E+00  0.1050382E+01  0.1417065E+01
 0.1511500E+01 -0.4245267E+01 -0.3867966E+01 -0.3490774E+01 -0.3113404E+01 -0.2735863E+01 -0.2358057E+01 -0.1979855E+01 -0.1601317E+01 -0.1222482E+01 -0.8431880E+00 -0.4642860E+00 -0.8873627E-01  0.2793906E+00  0.6351918E+00  0.1051077E+01  0.1417330E+01
 0.1512000E+01 -0.4245243E+01 -0.3867936E+01 -0.3490742E+01 -0.3113362E+01 -0.2735803E+01 -0.2357967E+01 -0.1979719E+01 -0.1601119E+01 -0.1222210E+01 -0.8428192E+00 -0.4638399E+00 -0.8835507E-01  0.2794226E+00  0.6341739E+00  0.1051766E+01  0.1417594E+01
 0.1512500E+01 -0.4245219E+01 -0.3867907E+01 -0.3490710E+01 -0.3113319E+01 -0.2735742E+01 -0.2357877E+01 -0.1979582E+01 -0.1600922E+01 -0.1221937E+01 -0.8424503E+00 -0.4633938E+00 -0.8797347E-01  0.2794584E+00  0.6331524E+00  0.1052451E+01  0.1417858E+01
 0.1513000E+01 -0.4245194E+01 -0.3867877E+01 -0.3490678E+01 -0.3113276E+01 -0.2735682E+01 -0.2357787E+01 -0.1979446E+01 -0.1600724E+01 -0.1221664E+01 -0.8420813E+00 -0.4629475E+00 -0.8759146E-01  0.2794981E+00  0.6321276E+00  0.1053132E+01  0.1418122E+01
 0.1513500E+01 -0.4245169E+01 -0.3867848E+01 -0.3490645E+01 -0.3113234E+01 -0.2735621E+01 -0.2357698E+01 -0.1979309E+01 -0.1600527E+01 -0.1221392E+01 -0.8417121E+00 -0.4625011E+00 -0.8720904E-01  0.2795416E+00  0.6310999E+00  0.1053808E+01  0.1418385E+01
 0.1514000E+01 -0.4245144E+01 -0.3867818E+01 -0.3490613E+01 -0.3113191E+01 -0.2735561E+01 -0.2357608E+01 -0.1979173E+01 -0.1600329E+01 -0.1221119E+01 -0.8413429E+00 -0.4620547E+00 -0.8682620E-01  0.2795890E+00  0.6300697E+00  0.1054479E+01  0.1418648E+01
 0.1514500E+01 -0.4245119E+01 -0.3867788E+01 -0.3490581E+01 -0.3113148E+01 -0.2735501E+01 -0.2357518E+01 -0.1979037E+01 -0.1600132E+01 -0.1220846E+01 -0.8409736E+00 -0.4616081E+00 -0.8644296E-01  0.2796401E+00  0.6290375E+00  0.1055146E+01  0.1418910E+01
 0.1515000E+01 -0.4245093E+01 -0.3867759E+01 -0.3490549E+01 -0.3113106E+01 -0.2735441E+01 -0.2357429E+01 -0.1978901E+01 -0.1599934E+01 -0.1220574E+01 -0.8406042E+00 -0.4611615E+00 -0.8605931E-01  0.2796951E+00  0.6280037E+00  0.1055808E+01  0.1419171E+01
 0.1515500E+01 -0.4245067E+01 -0.3867729E+01 -0.3490517E+01 -0.3113063E+01 -0.2735380E+01 -0.2357339E+01 -0.1978765E+01 -0.1599737E+01 -0.1220301E+01 -0.8402346E+00 -0.4607148E+00 -0.8567524E-01  0.2797539E+00  0.6269688E+00  0.1056466E+01  0.1419433E+01
 0.1516000E+01 -0.4245041E+01 -0.3867699E+01 -0.3490484E+01 -0.3113020E+01 -0.2735320E+01 -0.2357250E+01 -0.1978629E+01 -0.1599540E+01 -0.1220029E+01 -0.8398650E+00 -0.4602680E+00 -0.8529075E-01  0.2798166E+00  0.6259332E+00  0.1057118E+01  0.1419693E+01
 0.1516500E+01 -0.4245015E+01 -0.3867669E+01 -0.3490452E+01 -0.3112978E+01 -0.2735260E+01 -0.2357160E+01 -0.1978493E+01 -0.1599343E+01 -0.1219756E+01 -0.8394952E+00 -0.4598211E+00 -0.8490585E-01  0.2798830E+00  0.6248974E+00  0.1057767E+01  0.1419954E+01
 0.1517000E+01 -0.4244988E+01 -0.3867639E+01 -0.3490420E+01 -0.3112935E+01 -0.2735200E+01 -0.2357071E+01 -0.1978357E+01 -0.1599146E+01 -0.1219484E+01 -0.8391254E+00 -0.4593742E+00 -0.8452054E-01  0.2799532E+00  0.6238618E+00  0.1058410E+01  0.1420214E+01
