 0.1000000E+00 -0.8374575E-01 -0.9124581E-01 -0.9874587E-01 -0.1062459E+00 -0.1137460E+00 -0.1212461E+00 -0.1287461E+00 -0.1362462E+00 -0.1437462E+00 -0.1512463E+00 -0.1587464E+00 -0.1662464E+00 -0.1737465E+00 -0.1812465E+00 -0.1887466E+00 -0.1962467E+00
 0.2000000E+00 -0.1674910E+00 -0.1824910E+00 -0.1974910E+00 -0.2124911E+00 -0.2274911E+00 -0.2424911E+00 -0.2574911E+00 -0.2724911E+00 -0.2874911E+00 -0.3024911E+00 -0.3174911E+00 -0.3324912E+00 -0.3474912E+00 -0.3624912E+00 -0.3774912E+00 -0.3924912E+00
 0.3000000E+00 -0.2512355E+00 -0.2737352E+00 -0.2962349E+00 -0.3187346E+00 -0.3412343E+00 -0.3637340E+00 -0.3862337E+00 -0.4087334E+00 -0.4312330E+00 -0.4537327E+00 -0.4762324E+00 -0.4987321E+00 -0.5212318E+00 -0.5437315E+00 -0.5662312E+00 -0.5887308E+00
 0.4000000E+00 -0.3349791E+00 -0.3649780E+00 -0.3949769E+00 -0.4249758E+00 -0.4549747E+00 -0.4849737E+00 -0.5149726E+00 -0.5449715E+00 -0.5749704E+00 -0.6049693E+00 -0.6349682E+00 -0.6649671E+00 -0.6949660E+00 -0.7249649E+00 -0.7549638E+00 -0.7849628E+00
 0.5000000E+00 -0.4187215E+00 -0.4562190E+00 -0.4937165E+00 -0.5312140E+00 -0.5687115E+00 -0.6062090E+00 -0.6437065E+00 -0.6812040E+00 -0.7187015E+00 -0.7561991E+00 -0.7936966E+00 -0.8311941E+00 -0.8686916E+00 -0.9061891E+00 -0.9436866E+00 -0.9811841E+00
 0.6000000E+00 -0.5024624E+00 -0.5474577E+00 -0.5924530E+00 -0.6374483E+00 -0.6824436E+00 -0.7274390E+00 -0.7724343E+00 -0.8174296E+00 -0.8624249E+00 -0.9074202E+00 -0.9524155E+00 -0.9974109E+00 -0.1042406E+01 -0.1087402E+01 -0.1132397E+01 -0.1177392E+01
 0.7000000E+00 -0.5862016E+00 -0.6386937E+00 -0.6911859E+00 -0.7436781E+00 -0.7961702E+00 -0.8486624E+00 -0.9011545E+00 -0.9536467E+00 -0.1006139E+01 -0.1058631E+01 -0.1111123E+01 -0.1163615E+01 -0.1216108E+01 -0.1268600E+01 -0.1321092E+01 -0.1373584E+01
 0.8000000E+00 -0.6699389E+00 -0.7299267E+00 -0.7899146E+00 -0.8499025E+00 -0.9098903E+00 -0.9698782E+00 -0.1029866E+01 -0.1089854E+01 -0.1149842E+01 -0.1209830E+01 -0.1269818E+01 -0.1329805E+01 -0.1389793E+01 -0.1449781E+01 -0.1509769E+01 -0.1569757E+01
 0.9000000E+00 -0.7536740E+00 -0.8211563E+00 -0.8886385E+00 -0.9561208E+00 -0.1023603E+01 -0.1091085E+01 -0.1158568E+01 -0.1226050E+01 -0.1293532E+01 -0.1361014E+01 -0.1428497E+01 -0.1495979E+01 -0.1563461E+01 -0.1630943E+01 -0.1698426E+01 -0.1765908E+01
 0.1000000E+01 -0.8374068E+00 -0.9123819E+00 -0.9873571E+00 -0.1062332E+01 -0.1137307E+01 -0.1212283E+01 -0.1287258E+01 -0.1362233E+01 -0.1437208E+01 -0.1512183E+01 -0.1587159E+01 -0.1662134E+01 -0.1737109E+01 -0.1812084E+01 -0.1887059E+01 -0.1962034E+01
