 0.1000000E+00  0.5134143E+00  0.6316247E+00  0.7498351E+00  0.8680455E+00  0.9862559E+00  0.1104466E+01  0.1222677E+01  0.1340887E+01  0.1459098E+01  0.1577308E+01  0.1695518E+01  0.1813729E+01  0.1931939E+01  0.2050150E+01  0.2168360E+01  0.2286570E+01
 0.2000000E+00  0.5134006E+00  0.6316098E+00  0.7498189E+00  0.8680281E+00  0.9862373E+00  0.1104447E+01  0.1222656E+01  0.1340865E+01  0.1459074E+01  0.1577283E+01  0.1695492E+01  0.1813702E+01  0.1931911E+01  0.2050120E+01  0.2168329E+01  0.2286538E+01
 0.3000000E+00  0.5133778E+00  0.6315849E+00  0.7497921E+00  0.8679992E+00  0.9862064E+00  0.1104414E+01  0.1222621E+01  0.1340828E+01  0.1459035E+01  0.1577242E+01  0.1695449E+01  0.1813656E+01  0.1931864E+01  0.2050071E+01  0.2168278E+01  0.2286485E+01
 0.4000000E+00  0.5133458E+00  0.6315501E+00  0.7497544E+00  0.8679587E+00  0.9861630E+00  0.1104367E+01  0.1222572E+01  0.1340776E+01  0.1458980E+01  0.1577184E+01  0.1695389E+01  0.1813593E+01  0.1931797E+01  0.2050002E+01  0.2168206E+01  0.2286410E+01
 0.5000000E+00  0.5133048E+00  0.6315054E+00  0.7497060E+00  0.8679066E+00  0.9861072E+00  0.1104308E+01  0.1222508E+01  0.1340709E+01  0.1458910E+01  0.1577110E+01  0.1695311E+01  0.1813512E+01  0.1931712E+01  0.2049913E+01  0.2168113E+01  0.2286314E+01
 0.6000000E+00  0.5132546E+00  0.6314507E+00  0.7496468E+00  0.8678430E+00  0.9860391E+00  0.1104235E+01  0.1222431E+01  0.1340627E+01  0.1458824E+01  0.1577020E+01  0.1695216E+01  0.1813412E+01  0.1931608E+01  0.2049804E+01  0.2168000E+01  0.2286196E+01
 0.7000000E+00  0.5131953E+00  0.6313861E+00  0.7495769E+00  0.8677677E+00  0.9859586E+00  0.1104149E+01  0.1222340E+01  0.1340531E+01  0.1458722E+01  0.1576913E+01  0.1695103E+01  0.1813294E+01  0.1931485E+01  0.2049676E+01  0.2167867E+01  0.2286057E+01
 0.8000000E+00  0.5131269E+00  0.6313116E+00  0.7494963E+00  0.8676809E+00  0.9858656E+00  0.1104050E+01  0.1222235E+01  0.1340420E+01  0.1458604E+01  0.1576789E+01  0.1694974E+01  0.1813158E+01  0.1931343E+01  0.2049528E+01  0.2167712E+01  0.2285897E+01
 0.9000000E+00  0.5130494E+00  0.6312271E+00  0.7494048E+00  0.8675826E+00  0.9857603E+00  0.1103938E+01  0.1222116E+01  0.1340294E+01  0.1458471E+01  0.1576649E+01  0.1694827E+01  0.1813005E+01  0.1931182E+01  0.2049360E+01  0.2167538E+01  0.2285715E+01
 0.1000000E+01  0.5129627E+00  0.6311327E+00  0.7493027E+00  0.8674726E+00  0.9856426E+00  0.1103813E+01  0.1221983E+01  0.1340153E+01  0.1458323E+01  0.1576493E+01  0.1694663E+01  0.1812832E+01  0.1931002E+01  0.2049172E+01  0.2167342E+01  0.2285512E+01
