 0.2750000E+01  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00  0.2474344E+00
 0.3000000E+01  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00  0.2698949E+00
 0.3250000E+01  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00  0.2923466E+00
 0.3500000E+01  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00  0.3147888E+00
 0.3750000E+01  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00  0.3372209E+00
 0.4000000E+01  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00  0.3596421E+00
 0.4250000E+01  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00  0.3820518E+00
 0.4500000E+01  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00  0.4044491E+00
 0.4750000E+01  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00  0.4268334E+00
 0.5000000E+01  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00  0.4492040E+00
 0.5250000E+01  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00  0.4715601E+00
 0.5500000E+01  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00  0.4939012E+00
 0.5750000E+01  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00  0.5162264E+00
 0.6000000E+01  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00  0.5385351E+00
 0.6250000E+01  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00  0.5608266E+00
 0.6500000E+01  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00  0.5831002E+00
 0.6750000E+01  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00  0.6053553E+00
 0.7000000E+01  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00  0.6275910E+00
 0.7250000E+01  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00  0.6498068E+00
 0.7500000E+01  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00  0.6720020E+00
 0.7750000E+01  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00  0.6941759E+00
 0.8000000E+01  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00  0.7163278E+00
 0.8250000E+01  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00  0.7384570E+00
 0.8500000E+01  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00  0.7605630E+00
 0.8750000E+01  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00  0.7826450E+00
 0.9000000E+01  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00  0.8047024E+00
 0.9250000E+01  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00  0.8267345E+00
 0.9500000E+01  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00  0.8487407E+00
 0.9750000E+01  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00  0.8707203E+00
 0.1000000E+02  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00  0.8926728E+00
 0.1025000E+02  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00  0.9145974E+00
 0.1050000E+02  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00  0.9364936E+00
 0.1075000E+02  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00  0.9583607E+00
 0.1100000E+02  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00  0.9801980E+00
 0.1125000E+02  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01  0.1002005E+01
 0.1150000E+02  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01  0.1023781E+01
 0.1175000E+02  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01  0.1045526E+01
 0.1200000E+02  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01  0.1067238E+01
 0.1225000E+02  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01  0.1088918E+01
 0.1250000E+02  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01  0.1110564E+01
 0.1275000E+02  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01  0.1132177E+01
 0.1300000E+02  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01  0.1153755E+01
 0.1325000E+02  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01  0.1175298E+01
 0.1350000E+02  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01  0.1196805E+01
 0.1375000E+02  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01  0.1218276E+01
 0.1400000E+02  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01  0.1239710E+01
 0.1425000E+02  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01  0.1261107E+01
 0.1450000E+02  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01  0.1282466E+01
 0.1475000E+02  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01  0.1303787E+01
 0.1500000E+02  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01  0.1325069E+01
 0.1525000E+02  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01  0.1346311E+01
 0.1550000E+02  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01  0.1367513E+01
 0.1575000E+02  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01  0.1388675E+01
 0.1600000E+02  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01  0.1409796E+01
 0.1625000E+02  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01  0.1430875E+01
 0.1650000E+02  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01  0.1451912E+01
 0.1675000E+02  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01  0.1472906E+01
 0.1700000E+02  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01  0.1493857E+01
 0.1725000E+02  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01  0.1514765E+01
 0.1750000E+02  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01  0.1535629E+01
 0.1775000E+02  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01  0.1556448E+01
 0.1800000E+02  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01  0.1577222E+01
 0.1825000E+02  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01  0.1597951E+01
