 0.0000000E+00  0.7610750E-04  0.1436655E-03  0.1241031E-02  0.3881555E-02  0.1327417E-01  0.3349691E-01  0.7299702E-01  0.1288573E+00  0.1894698E+00  0.2291925E+00  0.2291925E+00  0.1894698E+00  0.1288573E+00  0.7299702E-01  0.3349691E-01  0.1327417E-01  0.3881555E-02  0.1241031E-02  0.1436655E-03  0.7610750E-04
 0.2500000E+00  0.7615094E-04  0.1450647E-03  0.1239150E-02  0.3886451E-02  0.1326683E-01  0.3350607E-01  0.7298781E-01  0.1288711E+00  0.1894640E+00  0.2292045E+00  0.2291853E+00  0.1894738E+00  0.1288509E+00  0.7299897E-01  0.3349481E-01  0.1327551E-01  0.3881200E-02  0.1241388E-02  0.1436297E-03  0.7613690E-04
 0.5000000E+00  0.7622717E-04  0.1492448E-03  0.1233255E-02  0.3901195E-02  0.1324452E-01  0.3353365E-01  0.7296006E-01  0.1289128E+00  0.1894467E+00  0.2292407E+00  0.2291637E+00  0.1894859E+00  0.1288313E+00  0.7300476E-01  0.3348848E-01  0.1327956E-01  0.3880137E-02  0.1242455E-02  0.1435235E-03  0.7622368E-04
 0.7500000E+00  0.7633525E-04  0.1559555E-03  0.1223407E-02  0.3925252E-02  0.1320788E-01  0.3357861E-01  0.7291492E-01  0.1289811E+00  0.1894190E+00  0.2293002E+00  0.2291283E+00  0.1895054E+00  0.1287991E+00  0.7301406E-01  0.3347813E-01  0.1328618E-01  0.3878439E-02  0.1244196E-02  0.1433562E-03  0.7636549E-04
 0.1000000E+01  0.7647362E-04  0.1648441E-03  0.1209713E-02  0.3957749E-02  0.1315797E-01  0.3363917E-01  0.7285431E-01  0.1290740E+00  0.1893828E+00  0.2293812E+00  0.2290807E+00  0.1895312E+00  0.1287551E+00  0.7302629E-01  0.3346414E-01  0.1329512E-01  0.3876224E-02  0.1246549E-02  0.1431435E-03  0.7655851E-04
 0.1250000E+01  0.7664018E-04  0.1755212E-03  0.1192328E-02  0.3997526E-02  0.1309624E-01  0.3371296E-01  0.7278084E-01  0.1291887E+00  0.1893408E+00  0.2294814E+00  0.2290225E+00  0.1895618E+00  0.1287003E+00  0.7304069E-01  0.3344701E-01  0.1330606E-01  0.3873655E-02  0.1249431E-02  0.1429069E-03  0.7679761E-04
 0.1500000E+01  0.7683232E-04  0.1876113E-03  0.1171458E-02  0.4043191E-02  0.1302455E-01  0.3379709E-01  0.7269772E-01  0.1293218E+00  0.1892959E+00  0.2295981E+00  0.2289562E+00  0.1895954E+00  0.1286361E+00  0.7305628E-01  0.3342736E-01  0.1331860E-01  0.3870933E-02  0.1252743E-02  0.1426734E-03  0.7707665E-04
 0.1750000E+01  0.7704700E-04  0.2007801E-03  0.1147360E-02  0.4093185E-02  0.1294508E-01  0.3388822E-01  0.7260871E-01  0.1294694E+00  0.1892519E+00  0.2297280E+00  0.2288843E+00  0.1896300E+00  0.1285640E+00  0.7307197E-01  0.3340594E-01  0.1333230E-01  0.3868292E-02  0.1256368E-02  0.1424745E-03  0.7738873E-04
 0.2000000E+01  0.7728081E-04  0.2147434E-03  0.1120355E-02  0.4145841E-02  0.1286033E-01  0.3398272E-01  0.7251792E-01  0.1296271E+00  0.1892129E+00  0.2298676E+00  0.2288097E+00  0.1896631E+00  0.1284858E+00  0.7308650E-01  0.3338353E-01  0.1334663E-01  0.3865992E-02  0.1260184E-02  0.1423455E-03  0.7772653E-04
 0.2250000E+01  0.7753009E-04  0.2292659E-03  0.1090828E-02  0.4199444E-02  0.1277302E-01  0.3407679E-01  0.7242975E-01  0.1297905E+00  0.1891831E+00  0.2300129E+00  0.2287356E+00  0.1896924E+00  0.1284033E+00  0.7309858E-01  0.3336102E-01  0.1336106E-01  0.3864309E-02  0.1264060E-02  0.1423242E-03  0.7808268E-04
