 0.5906658E+00  0.7610750E-04  0.7610750E-04  0.0000000E+00
 0.6758589E+00  0.1436655E-03  0.1436655E-03  0.0000000E+00
 0.7610520E+00  0.1241031E-02  0.1241031E-02  0.0000000E+00
 0.8462450E+00  0.3881555E-02  0.3881555E-02  0.0000000E+00
 0.9314381E+00  0.1327417E-01  0.1327417E-01  0.0000000E+00
 0.1016631E+01  0.3349691E-01  0.3349691E-01  0.0000000E+00
 0.1101824E+01  0.7299702E-01  0.7299702E-01  0.0000000E+00
 0.1187017E+01  0.1288573E+00  0.1288573E+00  0.0000000E+00
 0.1272210E+01  0.1894698E+00  0.1894698E+00  0.0000000E+00
 0.1357403E+01  0.2291925E+00  0.2291925E+00  0.0000000E+00
 0.1442597E+01  0.2291925E+00  0.2291925E+00  0.0000000E+00
 0.1527790E+01  0.1894698E+00  0.1894698E+00  0.0000000E+00
 0.1612983E+01  0.1288573E+00  0.1288573E+00  0.0000000E+00
 0.1698176E+01  0.7299702E-01  0.7299702E-01  0.0000000E+00
 0.1783369E+01  0.3349691E-01  0.3349691E-01  0.0000000E+00
 0.1868562E+01  0.1327417E-01  0.1327417E-01  0.0000000E+00
 0.1953755E+01  0.3881555E-02  0.3881555E-02  0.0000000E+00
 0.2038948E+01  0.1241031E-02  0.1241031E-02  0.0000000E+00
 0.2124141E+01  0.1436655E-03  0.1436655E-03  0.0000000E+00
 0.2209334E+01  0.7610750E-04  0.7610750E-04  0.0000000E+00
