 0.0000000E+00  0.1418138E-03  0.2563844E-03  0.1838107E-02  0.5337407E-02  0.1657148E-01  0.3915909E-01  0.8046998E-01  0.1362963E+00  0.1947336E+00  0.2323014E+00  0.2323014E+00  0.1947336E+00  0.1362963E+00  0.8046998E-01  0.3915909E-01  0.1657148E-01  0.5337407E-02  0.1838107E-02  0.2563844E-03  0.1418138E-03
 0.1000000E-01  0.1418425E-03  0.2591815E-03  0.1838096E-02  0.5353272E-02  0.1658234E-01  0.3919744E-01  0.8049245E-01  0.1363217E+00  0.1947217E+00  0.2322750E+00  0.2322764E+00  0.1947238E+00  0.1363252E+00  0.8049480E-01  0.3919952E-01  0.1658316E-01  0.5353828E-02  0.1838209E-02  0.2592438E-03  0.1418579E-03
 0.2000000E-01  0.1420371E-03  0.2671780E-03  0.1838867E-02  0.5399812E-02  0.1661657E-01  0.3931158E-01  0.8056177E-01  0.1363972E+00  0.1946860E+00  0.2321946E+00  0.2322005E+00  0.1946946E+00  0.1364111E+00  0.8057090E-01  0.3931949E-01  0.1661946E-01  0.5401813E-02  0.1839216E-02  0.2673982E-03  0.1420821E-03
 0.3000000E-01  0.1427839E-03  0.2792470E-03  0.1843030E-02  0.5473521E-02  0.1667861E-01  0.3949664E-01  0.8068175E-01  0.1365188E+00  0.1946288E+00  0.2320598E+00  0.2320731E+00  0.1946483E+00  0.1365501E+00  0.8070205E-01  0.3951412E-01  0.1668488E-01  0.5477840E-02  0.1843779E-02  0.2797124E-03  0.1428816E-03
 0.4000000E-01  0.1446223E-03  0.2939964E-03  0.1854213E-02  0.5569691E-02  0.1677460E-01  0.3974579E-01  0.8085755E-01  0.1366810E+00  0.1945531E+00  0.2318700E+00  0.2318937E+00  0.1945877E+00  0.1367364E+00  0.8089340E-01  0.3977656E-01  0.1678562E-01  0.5577198E-02  0.1855575E-02  0.2947902E-03  0.1448068E-03
 0.5000000E-01  0.1481028E-03  0.3102023E-03  0.1876104E-02  0.5683741E-02  0.1691079E-01  0.4005184E-01  0.8109432E-01  0.1368774E+00  0.1944620E+00  0.2316248E+00  0.2316619E+00  0.1945158E+00  0.1369637E+00  0.8115007E-01  0.4009966E-01  0.1692795E-01  0.5695330E-02  0.1878327E-02  0.3114130E-03  0.1484168E-03
 0.6000000E-01  0.1536424E-03  0.3270996E-03  0.1911454E-02  0.5812450E-02  0.1709187E-01  0.4040894E-01  0.8139559E-01  0.1371027E+00  0.1943580E+00  0.2313245E+00  0.2313776E+00  0.1944350E+00  0.1372263E+00  0.8147553E-01  0.4047756E-01  0.1711661E-01  0.5829082E-02  0.1914789E-02  0.3288325E-03  0.1541320E-03
 0.7000000E-01  0.1614379E-03  0.3445119E-03  0.1961387E-02  0.5954772E-02  0.1731979E-01  0.4081376E-01  0.8176212E-01  0.1373528E+00  0.1942424E+00  0.2309697E+00  0.2310411E+00  0.1943466E+00  0.1375201E+00  0.8187052E-01  0.4090699E-01  0.1735352E-01  0.5977518E-02  0.1966055E-02  0.3469000E-03  0.1621480E-03
 0.8000000E-01  0.1714781E-03  0.3628533E-03  0.2025265E-02  0.6112078E-02  0.1759327E-01  0.4126608E-01  0.8219131E-01  0.1376263E+00  0.1941147E+00  0.2305618E+00  0.2306538E+00  0.1942501E+00  0.1378429E+00  0.8233240E-01  0.4138781E-01  0.1763736E-01  0.6142151E-02  0.2031438E-02  0.3660667E-03  0.1724516E-03
 0.9000000E-01  0.1836411E-03  0.3830260E-03  0.2101137E-02  0.6287797E-02  0.1790818E-01  0.4176855E-01  0.8267740E-01  0.1379234E+00  0.1939730E+00  0.2301032E+00  0.2302172E+00  0.1941435E+00  0.1381950E+00  0.8285534E-01  0.4192269E-01  0.1796399E-01  0.6326574E-02  0.2108942E-02  0.3872778E-03  0.1849237E-03
 0.1000000E+00  0.1978227E-03  0.4062349E-03  0.2186549E-02  0.6486598E-02  0.1825867E-01  0.4232567E-01  0.8321235E-01  0.1382463E+00  0.1938142E+00  0.2295964E+00  0.2297339E+00  0.1940236E+00  0.1385779E+00  0.8343124E-01  0.4251620E-01  0.1832752E-01  0.6535616E-02  0.2196097E-02  0.4117821E-03  0.1994703E-03
 0.1100000E+00  0.2140390E-03  0.4337514E-03  0.2279384E-02  0.6713328E-02  0.1863857E-01  0.4294236E-01  0.8378721E-01  0.1385976E+00  0.1936347E+00  0.2290447E+00  0.2292065E+00  0.1938869E+00  0.1389938E+00  0.8405108E-01  0.4317332E-01  0.1872182E-01  0.6774271E-02  0.2290803E-02  0.4408916E-03  0.2161256E-03
 0.1200000E+00  0.2324759E-03  0.4666915E-03  0.2378470E-02  0.6972012E-02  0.1904278E-01  0.4362253E-01  0.8439359E-01  0.1389792E+00  0.1934313E+00  0.2284510E+00  0.2286378E+00  0.1937298E+00  0.1394443E+00  0.8470637E-01  0.4389795E-01  0.1914181E-01  0.7046688E-02  0.2391937E-02  0.4757587E-03  0.2350997E-03
 0.1300000E+00  0.2534820E-03  0.5058788E-03  0.2483815E-02  0.7265185E-02  0.1946817E-01  0.4436781E-01  0.8502488E-01  0.1393915E+00  0.1932017E+00  0.2278183E+00  0.2280302E+00  0.1935500E+00  0.1399294E+00  0.8539044E-01  0.4469171E-01  0.1958444E-01  0.7355511E-02  0.2499563E-02  0.5172435E-03  0.2567681E-03
