 0.1800000E+01  0.4156590E+01  0.4499454E+01  0.4536345E+01  0.3354354E+01  0.1952371E+01  0.6296268E+00 -0.5943545E+00 -0.1746498E+01 -0.2809350E+01 -0.3473896E+01 -0.2682568E+01 -0.1296352E+01
 0.1900000E+01  0.4448895E+01  0.4752485E+01  0.4823071E+01  0.3544335E+01  0.2058526E+01  0.6638765E+00 -0.6267905E+00 -0.1841765E+01 -0.2970857E+01 -0.3706249E+01 -0.2839963E+01 -0.1428855E+01
 0.2000000E+01  0.4746645E+01  0.5006727E+01  0.5116286E+01  0.3734818E+01  0.2164302E+01  0.6980012E+00 -0.6591252E+00 -0.1936742E+01 -0.3133142E+01 -0.3945953E+01 -0.3000105E+01 -0.1567097E+01
 0.2100000E+01  0.5049780E+01  0.5262909E+01  0.5416527E+01  0.3925808E+01  0.2269679E+01  0.7319927E+00 -0.6913517E+00 -0.2031414E+01 -0.3296221E+01 -0.4193610E+01 -0.3164165E+01 -0.1711187E+01
 0.2200000E+01  0.5359000E+01  0.5522142E+01  0.5724346E+01  0.4117308E+01  0.2374637E+01  0.7658427E+00 -0.7234630E+00 -0.2125764E+01 -0.3460107E+01 -0.4449838E+01 -0.3333878E+01 -0.1862009E+01
 0.2300000E+01  0.5676072E+01  0.5786090E+01  0.6040305E+01  0.4309317E+01  0.2479156E+01  0.7995427E+00 -0.7554519E+00 -0.2219778E+01 -0.3624806E+01 -0.4715261E+01 -0.3511814E+01 -0.2021485E+01
 0.2400000E+01  0.6004152E+01  0.6057235E+01  0.6364969E+01  0.4501833E+01  0.2583213E+01  0.8330838E+00 -0.7873106E+00 -0.2313437E+01 -0.3790326E+01 -0.4990504E+01 -0.3701780E+01 -0.2192822E+01
 0.2500000E+01  0.6348125E+01  0.6339256E+01  0.6698903E+01  0.4694850E+01  0.2686789E+01  0.8664569E+00 -0.8190315E+00 -0.2406728E+01 -0.3956667E+01 -0.5276182E+01 -0.3909434E+01 -0.2380683E+01
 0.2600000E+01  0.6714926E+01  0.6637613E+01  0.7042663E+01  0.4888358E+01  0.2789864E+01  0.8996526E+00 -0.8506063E+00 -0.2499633E+01 -0.4123827E+01 -0.5572890E+01 -0.4143204E+01 -0.2591186E+01
 0.2700000E+01  0.7113763E+01  0.6960411E+01  0.7396782E+01  0.5082346E+01  0.2892414E+01  0.9326613E+00 -0.8820267E+00 -0.2592136E+01 -0.4291800E+01 -0.5881190E+01 -0.4415643E+01 -0.2831454E+01
 0.2800000E+01  0.7555918E+01  0.7319668E+01  0.7761768E+01  0.5276800E+01  0.2994421E+01  0.9654730E+00 -0.9132840E+00 -0.2684220E+01 -0.4460576E+01 -0.6201595E+01 -0.4745337E+01 -0.3107985E+01
 0.2900000E+01  0.8053264E+01  0.7733079E+01  0.8138086E+01  0.5471702E+01  0.3095861E+01  0.9980775E+00 -0.9443691E+00 -0.2775868E+01 -0.4630141E+01 -0.6534552E+01 -0.5159337E+01 -0.3421904E+01
 0.3000000E+01  0.8612979E+01  0.8226271E+01  0.8526148E+01  0.5667032E+01  0.3196713E+01  0.1030464E+01 -0.9752728E+00 -0.2867065E+01 -0.4800479E+01 -0.6880427E+01 -0.5695574E+01 -0.3755024E+01
 0.3100000E+01  0.9220479E+01  0.8835078E+01  0.8926306E+01  0.5862768E+01  0.3296957E+01  0.1062622E+01 -0.1005985E+01 -0.2957792E+01 -0.4971566E+01 -0.7239488E+01 -0.6403485E+01 -0.4024876E+01
 0.3200000E+01  0.9781971E+01  0.9606385E+01  0.9338837E+01  0.6058883E+01  0.3396568E+01  0.1094540E+01 -0.1036497E+01 -0.3048032E+01 -0.5143379E+01 -0.7611898E+01 -0.7338851E+01 -0.3906209E+01
 0.3300000E+01  0.9903946E+01  0.1059398E+02  0.9763948E+01  0.6255351E+01  0.3495525E+01  0.1126207E+01 -0.1066797E+01 -0.3137767E+01 -0.5315890E+01 -0.7997726E+01 -0.8546244E+01 -0.1750545E+01
 0.3400000E+01  0.7818396E+01  0.1184240E+02  0.1020179E+02  0.6452140E+01  0.3593804E+01  0.1157610E+01 -0.1096874E+01 -0.3226979E+01 -0.5489070E+01 -0.8397033E+01 -0.1002912E+02  0.1047036E+01
 0.3500000E+01  0.7167066E+01  0.1335833E+02  0.1065253E+02  0.6649226E+01  0.3691382E+01  0.1188737E+01 -0.1126719E+01 -0.3315648E+01 -0.5662888E+01 -0.8809939E+01 -0.1178867E+02 -0.1430668E+02
