 0.5281952E+00  0.1305646E-03  0.1305646E-03  0.0000000E+00
 0.6867051E+00  0.1919744E-02  0.1919744E-02  0.0000000E+00
 0.8452151E+00  0.1688667E-01  0.1688667E-01  0.0000000E+00
 0.1003725E+01  0.8610447E-01  0.8610447E-01  0.0000000E+00
 0.1162235E+01  0.2554196E+00  0.2554196E+00  0.0000000E+00
 0.1320745E+01  0.4394295E+00  0.4394295E+00  0.0000000E+00
 0.1479255E+01  0.4394295E+00  0.4394295E+00  0.0000000E+00
 0.1637765E+01  0.2554196E+00  0.2554196E+00  0.0000000E+00
 0.1796275E+01  0.8610447E-01  0.8610447E-01  0.0000000E+00
 0.1954785E+01  0.1688667E-01  0.1688667E-01  0.0000000E+00
 0.2113295E+01  0.1919744E-02  0.1919744E-02  0.0000000E+00
 0.2271805E+01  0.1305646E-03  0.1305646E-03  0.0000000E+00
