 0.6500000E+01  0.4813901E+01  0.3270078E+01  0.2121361E+01  0.1289319E+01  0.7096873E+00  0.3301908E+00  0.1085704E+00  0.1084335E-01  0.9809706E-02  0.8378984E-01  0.2155723E+00  0.3915452E+00  0.6009851E+00  0.8354784E+00  0.1088452E+01  0.1354797E+01
 0.6600000E+01  0.4884903E+01  0.3318801E+01  0.2153217E+01  0.1308793E+01  0.7204484E+00  0.3352049E+00  0.1102119E+00  0.1099626E-01  0.9956287E-02  0.8508676E-01  0.2189144E+00  0.3976185E+00  0.6103098E+00  0.8484441E+00  0.1105346E+01  0.1375827E+01
 0.6700000E+01  0.4955769E+01  0.3367453E+01  0.2185037E+01  0.1328251E+01  0.7312023E+00  0.3402160E+00  0.1118521E+00  0.1114853E-01  0.1010267E-01  0.8638404E-01  0.2222577E+00  0.4036940E+00  0.6196381E+00  0.8614149E+00  0.1122247E+01  0.1396866E+01
 0.6800000E+01  0.5026496E+01  0.3416033E+01  0.2216822E+01  0.1347692E+01  0.7419490E+00  0.3452241E+00  0.1134910E+00  0.1130016E-01  0.1024884E-01  0.8768167E-01  0.2256022E+00  0.4097719E+00  0.6289700E+00  0.8743910E+00  0.1139155E+01  0.1417913E+01
 0.6900000E+01  0.5097084E+01  0.3464540E+01  0.2248570E+01  0.1367116E+01  0.7526883E+00  0.3502291E+00  0.1151286E+00  0.1145114E-01  0.1039480E-01  0.8897966E-01  0.2289479E+00  0.4158521E+00  0.6383057E+00  0.8873723E+00  0.1156070E+01  0.1438969E+01
 0.7000000E+01  0.5167531E+01  0.3512973E+01  0.2280282E+01  0.1386523E+01  0.7634202E+00  0.3552310E+00  0.1167648E+00  0.1160146E-01  0.1054056E-01  0.9027802E-01  0.2322948E+00  0.4219346E+00  0.6476451E+00  0.9003589E+00  0.1172991E+01  0.1460034E+01
 0.7100000E+01  0.5237834E+01  0.3561330E+01  0.2311957E+01  0.1405913E+01  0.7741446E+00  0.3602297E+00  0.1183996E+00  0.1175111E-01  0.1068609E-01  0.9157674E-01  0.2356430E+00  0.4280195E+00  0.6569883E+00  0.9133510E+00  0.1189920E+01  0.1481108E+01
 0.7200000E+01  0.5307992E+01  0.3609612E+01  0.2343593E+01  0.1425286E+01  0.7848613E+00  0.3652252E+00  0.1200330E+00  0.1190007E-01  0.1083141E-01  0.9287584E-01  0.2389923E+00  0.4341069E+00  0.6663353E+00  0.9263486E+00  0.1206857E+01  0.1502191E+01
 0.7300000E+01  0.5378003E+01  0.3657817E+01  0.2375192E+01  0.1444640E+01  0.7955702E+00  0.3702175E+00  0.1216650E+00  0.1204835E-01  0.1097651E-01  0.9417532E-01  0.2423430E+00  0.4401966E+00  0.6756863E+00  0.9393518E+00  0.1223800E+01  0.1523283E+01
 0.7400000E+01  0.5447867E+01  0.3705944E+01  0.2406752E+01  0.1463977E+01  0.8062714E+00  0.3752065E+00  0.1232955E+00  0.1219592E-01  0.1112138E-01  0.9547519E-01  0.2456949E+00  0.4462889E+00  0.6850412E+00  0.9523607E+00  0.1240752E+01  0.1544385E+01
 0.7500000E+01  0.5517580E+01  0.3753993E+01  0.2438273E+01  0.1483295E+01  0.8169645E+00  0.3801921E+00  0.1249246E+00  0.1234278E-01  0.1126602E-01  0.9677544E-01  0.2490481E+00  0.4523837E+00  0.6944002E+00  0.9653752E+00  0.1257710E+01  0.1565497E+01
 0.7600000E+01  0.5587141E+01  0.3801962E+01  0.2469755E+01  0.1502595E+01  0.8276496E+00  0.3851744E+00  0.1265522E+00  0.1248893E-01  0.1141043E-01  0.9807608E-01  0.2524027E+00  0.4584811E+00  0.7037632E+00  0.9783956E+00  0.1274677E+01  0.1586618E+01
