 0.8800000E+02  0.1756734E+02  0.1303167E+02  0.9573745E+01  0.6832011E+01  0.4524363E+01  0.2511519E+01  0.8409700E+00 -0.2561037E+00 -0.4464857E+00  0.5566169E+00  0.2860014E+01  0.6358988E+01  0.1080930E+02  0.1593025E+02  0.2147622E+02  0.2726317E+02
 0.8810000E+02  0.1757077E+02  0.1303093E+02  0.9571728E+01  0.6830714E+01  0.4524598E+01  0.2512899E+01  0.8422658E+00 -0.2561438E+00 -0.4481030E+00  0.5547591E+00  0.2860453E+01  0.6364479E+01  0.1082200E+02  0.1595146E+02  0.2150651E+02  0.2730269E+02
 0.8820000E+02  0.1757421E+02  0.1303019E+02  0.9569705E+01  0.6829408E+01  0.4524826E+01  0.2514277E+01  0.8435645E+00 -0.2561803E+00 -0.4497217E+00  0.5528926E+00  0.2860879E+01  0.6369957E+01  0.1083469E+02  0.1597266E+02  0.2153680E+02  0.2734220E+02
 0.8830000E+02  0.1757766E+02  0.1302944E+02  0.9567677E+01  0.6828093E+01  0.4525046E+01  0.2515653E+01  0.8448661E+00 -0.2562130E+00 -0.4513415E+00  0.5510174E+00  0.2861291E+01  0.6375421E+01  0.1084737E+02  0.1599385E+02  0.2156709E+02  0.2738170E+02
 0.8840000E+02  0.1758113E+02  0.1302871E+02  0.9565643E+01  0.6826769E+01  0.4525259E+01  0.2517026E+01  0.8461706E+00 -0.2562419E+00 -0.4529627E+00  0.5491336E+00  0.2861690E+01  0.6380870E+01  0.1086004E+02  0.1601504E+02  0.2159736E+02  0.2742120E+02
 0.8850000E+02  0.1758461E+02  0.1302797E+02  0.9563602E+01  0.6825436E+01  0.4525464E+01  0.2518398E+01  0.8474780E+00 -0.2562672E+00 -0.4545851E+00  0.5472411E+00  0.2862075E+01  0.6386306E+01  0.1087269E+02  0.1603621E+02  0.2162763E+02  0.2746069E+02
 0.8860000E+02  0.1758811E+02  0.1302724E+02  0.9561557E+01  0.6824094E+01  0.4525662E+01  0.2519767E+01  0.8487882E+00 -0.2562887E+00 -0.4562087E+00  0.5453399E+00  0.2862446E+01  0.6391728E+01  0.1088534E+02  0.1605737E+02  0.2165789E+02  0.2750017E+02
 0.8870000E+02  0.1759162E+02  0.1302651E+02  0.9559505E+01  0.6822742E+01  0.4525852E+01  0.2521133E+01  0.8501014E+00 -0.2563065E+00 -0.4578335E+00  0.5434302E+00  0.2862804E+01  0.6397136E+01  0.1089797E+02  0.1607853E+02  0.2168814E+02  0.2753964E+02
 0.8880000E+02  0.1759514E+02  0.1302578E+02  0.9557448E+01  0.6821381E+01  0.4526035E+01  0.2522497E+01  0.8514174E+00 -0.2563205E+00 -0.4594596E+00  0.5415118E+00  0.2863149E+01  0.6402530E+01  0.1091059E+02  0.1609968E+02  0.2171838E+02  0.2757911E+02
 0.8890000E+02  0.1759868E+02  0.1302505E+02  0.9555385E+01  0.6820011E+01  0.4526210E+01  0.2523859E+01  0.8527362E+00 -0.2563307E+00 -0.4610868E+00  0.5395848E+00  0.2863480E+01  0.6407910E+01  0.1092320E+02  0.1612081E+02  0.2174862E+02  0.2761857E+02
 0.8900000E+02  0.1760223E+02  0.1302433E+02  0.9553316E+01  0.6818632E+01  0.4526378E+01  0.2525218E+01  0.8540579E+00 -0.2563373E+00 -0.4627152E+00  0.5376492E+00  0.2863797E+01  0.6413276E+01  0.1093580E+02  0.1614194E+02  0.2177885E+02  0.2765802E+02
 0.8910000E+02  0.1760580E+02  0.1302361E+02  0.9551241E+01  0.6817244E+01  0.4526538E+01  0.2526575E+01  0.8553825E+00 -0.2563400E+00 -0.4643448E+00  0.5357050E+00  0.2864101E+01  0.6418628E+01  0.1094838E+02  0.1616306E+02  0.2180907E+02  0.2769746E+02
 0.8920000E+02  0.1760938E+02  0.1302289E+02  0.9549161E+01  0.6815847E+01  0.4526690E+01  0.2527930E+01  0.8567098E+00 -0.2563390E+00 -0.4659755E+00  0.5337522E+00  0.2864392E+01  0.6423966E+01  0.1096096E+02  0.1618417E+02  0.2183928E+02  0.2773689E+02
 0.8930000E+02  0.1761297E+02  0.1302218E+02  0.9547075E+01  0.6814440E+01  0.4526835E+01  0.2529282E+01  0.8580400E+00 -0.2563342E+00 -0.4676074E+00  0.5317908E+00  0.2864669E+01  0.6429289E+01  0.1097352E+02  0.1620527E+02  0.2186949E+02  0.2777631E+02
 0.8940000E+02  0.1761658E+02  0.1302146E+02  0.9544983E+01  0.6813024E+01  0.4526972E+01  0.2530632E+01  0.8593729E+00 -0.2563256E+00 -0.4692403E+00  0.5298208E+00  0.2864932E+01  0.6434599E+01  0.1098607E+02  0.1622636E+02  0.2189968E+02  0.2781573E+02
 0.8950000E+02  0.1762020E+02  0.1302075E+02  0.9542886E+01  0.6811600E+01  0.4527101E+01  0.2531979E+01  0.8607087E+00 -0.2563132E+00 -0.4708744E+00  0.5278423E+00  0.2865182E+01  0.6439895E+01  0.1099861E+02  0.1624744E+02  0.2192987E+02  0.2785513E+02
 0.8960000E+02  0.1762384E+02  0.1302004E+02  0.9540783E+01  0.6810166E+01  0.4527223E+01  0.2533324E+01  0.8620472E+00 -0.2562971E+00 -0.4725096E+00  0.5258552E+00  0.2865418E+01  0.6445177E+01  0.1101113E+02  0.1626852E+02  0.2196005E+02  0.2789453E+02
 0.8970000E+02  0.1762749E+02  0.1301934E+02  0.9538674E+01  0.6808722E+01  0.4527338E+01  0.2534666E+01  0.8633885E+00 -0.2562771E+00 -0.4741459E+00  0.5238596E+00  0.2865641E+01  0.6450445E+01  0.1102365E+02  0.1628958E+02  0.2199022E+02  0.2793392E+02
 0.8980000E+02  0.1763115E+02  0.1301863E+02  0.9536559E+01  0.6807270E+01  0.4527444E+01  0.2536006E+01  0.8647326E+00 -0.2562534E+00 -0.4757832E+00  0.5218554E+00  0.2865850E+01  0.6455699E+01  0.1103615E+02  0.1631063E+02  0.2202039E+02  0.2797330E+02
 0.8990000E+02  0.1763483E+02  0.1301793E+02  0.9534439E+01  0.6805808E+01  0.4527543E+01  0.2537343E+01  0.8660794E+00 -0.2562258E+00 -0.4774216E+00  0.5198427E+00  0.2866046E+01  0.6460939E+01  0.1104865E+02  0.1633168E+02  0.2205054E+02  0.2801267E+02
 0.9000000E+02  0.1763852E+02  0.1301723E+02  0.9532313E+01  0.6804338E+01  0.4527634E+01  0.2538677E+01  0.8674289E+00 -0.2561945E+00 -0.4790610E+00  0.5178214E+00  0.2866228E+01  0.6466164E+01  0.1106113E+02  0.1635271E+02  0.2208069E+02  0.2805203E+02
 0.9010000E+02  0.1764222E+02  0.1301654E+02  0.9530181E+01  0.6802858E+01  0.4527718E+01  0.2540009E+01  0.8687812E+00 -0.2561593E+00 -0.4807015E+00  0.5157916E+00  0.2866397E+01  0.6471376E+01  0.1107359E+02  0.1637374E+02  0.2211083E+02  0.2809139E+02
 0.9020000E+02  0.1764594E+02  0.1301584E+02  0.9528043E+01  0.6801369E+01  0.4527794E+01  0.2541339E+01  0.8701361E+00 -0.2561203E+00 -0.4823429E+00  0.5137534E+00  0.2866552E+01  0.6476574E+01  0.1108605E+02  0.1639475E+02  0.2214095E+02  0.2813073E+02
 0.9030000E+02  0.1764967E+02  0.1301515E+02  0.9525900E+01  0.6799871E+01  0.4527862E+01  0.2542665E+01  0.8714938E+00 -0.2560775E+00 -0.4839854E+00  0.5117066E+00  0.2866694E+01  0.6481757E+01  0.1109849E+02  0.1641576E+02  0.2217107E+02  0.2817006E+02
 0.9040000E+02  0.1765342E+02  0.1301446E+02  0.9523751E+01  0.6798364E+01  0.4527923E+01  0.2543990E+01  0.8728542E+00 -0.2560308E+00 -0.4856288E+00  0.5096513E+00  0.2866822E+01  0.6486927E+01  0.1111093E+02  0.1643676E+02  0.2220119E+02  0.2820939E+02
 0.9050000E+02  0.1765717E+02  0.1301377E+02  0.9521596E+01  0.6796847E+01  0.4527975E+01  0.2545311E+01  0.8742172E+00 -0.2559804E+00 -0.4872733E+00  0.5075876E+00  0.2866936E+01  0.6492082E+01  0.1112335E+02  0.1645774E+02  0.2223129E+02  0.2824870E+02
 0.9060000E+02  0.1766094E+02  0.1301309E+02  0.9519436E+01  0.6795322E+01  0.4528020E+01  0.2546630E+01  0.8755829E+00 -0.2559260E+00 -0.4889186E+00  0.5055154E+00  0.2867037E+01  0.6497224E+01  0.1113576E+02  0.1647872E+02  0.2226138E+02  0.2828801E+02
 0.9070000E+02  0.1766473E+02  0.1301240E+02  0.9517270E+01  0.6793787E+01  0.4528058E+01  0.2547946E+01  0.8769513E+00 -0.2558679E+00 -0.4905650E+00  0.5034347E+00  0.2867125E+01  0.6502351E+01  0.1114815E+02  0.1649969E+02  0.2229147E+02  0.2832730E+02
 0.9080000E+02  0.1766852E+02  0.1301172E+02  0.9515098E+01  0.6792243E+01  0.4528087E+01  0.2549260E+01  0.8783223E+00 -0.2558059E+00 -0.4922122E+00  0.5013455E+00  0.2867199E+01  0.6507464E+01  0.1116054E+02  0.1652065E+02  0.2232155E+02  0.2836659E+02
 0.9090000E+02  0.1767233E+02  0.1301104E+02  0.9512920E+01  0.6790690E+01  0.4528109E+01  0.2550570E+01  0.8796959E+00 -0.2557400E+00 -0.4938604E+00  0.4992480E+00  0.2867259E+01  0.6512563E+01  0.1117291E+02  0.1654160E+02  0.2235161E+02  0.2840586E+02
 0.9100000E+02  0.1767616E+02  0.1301037E+02  0.9510737E+01  0.6789128E+01  0.4528123E+01  0.2551878E+01  0.8810722E+00 -0.2556703E+00 -0.4955095E+00  0.4971419E+00  0.2867306E+01  0.6517648E+01  0.1118527E+02  0.1656254E+02  0.2238167E+02  0.2844513E+02
 0.9110000E+02  0.1767999E+02  0.1300969E+02  0.9508548E+01  0.6787556E+01  0.4528130E+01  0.2553184E+01  0.8824510E+00 -0.2555967E+00 -0.4971594E+00  0.4950275E+00  0.2867340E+01  0.6522719E+01  0.1119762E+02  0.1658346E+02  0.2241172E+02  0.2848439E+02
 0.9120000E+02  0.1768384E+02  0.1300902E+02  0.9506353E+01  0.6785976E+01  0.4528128E+01  0.2554486E+01  0.8838325E+00 -0.2555192E+00 -0.4988103E+00  0.4929046E+00  0.2867360E+01  0.6527776E+01  0.1120996E+02  0.1660438E+02  0.2244176E+02  0.2852363E+02
 0.9130000E+02  0.1768770E+02  0.1300835E+02  0.9504153E+01  0.6784386E+01  0.4528119E+01  0.2555786E+01  0.8852165E+00 -0.2554379E+00 -0.5004620E+00  0.4907734E+00  0.2867366E+01  0.6532819E+01  0.1122228E+02  0.1662529E+02  0.2247179E+02  0.2856287E+02
 0.9140000E+02  0.1769158E+02  0.1300768E+02  0.9501947E+01  0.6782787E+01  0.4528102E+01  0.2557083E+01  0.8866032E+00 -0.2553527E+00 -0.5021145E+00  0.4886337E+00  0.2867359E+01  0.6537848E+01  0.1123460E+02  0.1664619E+02  0.2250182E+02  0.2860209E+02
 0.9150000E+02  0.1769547E+02  0.1300702E+02  0.9499735E+01  0.6781179E+01  0.4528077E+01  0.2558377E+01  0.8879923E+00 -0.2552637E+00 -0.5037679E+00  0.4864856E+00  0.2867339E+01  0.6542862E+01  0.1124690E+02  0.1666708E+02  0.2253183E+02  0.2864131E+02
 0.9160000E+02  0.1769937E+02  0.1300636E+02  0.9497517E+01  0.6779562E+01  0.4528044E+01  0.2559668E+01  0.8893841E+00 -0.2551707E+00 -0.5054221E+00  0.4843292E+00  0.2867305E+01  0.6547863E+01  0.1125919E+02  0.1668796E+02  0.2256183E+02  0.2868051E+02
 0.9170000E+02  0.1770328E+02  0.1300570E+02  0.9495294E+01  0.6777936E+01  0.4528004E+01  0.2560957E+01  0.8907783E+00 -0.2550739E+00 -0.5070772E+00  0.4821644E+00  0.2867257E+01  0.6552849E+01  0.1127147E+02  0.1670883E+02  0.2259182E+02  0.2871971E+02
 0.9180000E+02  0.1770721E+02  0.1300504E+02  0.9493065E+01  0.6776301E+01  0.4527955E+01  0.2562242E+01  0.8921751E+00 -0.2549732E+00 -0.5087330E+00  0.4799912E+00  0.2867196E+01  0.6557821E+01  0.1128373E+02  0.1672969E+02  0.2262181E+02  0.2875889E+02
 0.9190000E+02  0.1771115E+02  0.1300438E+02  0.9490830E+01  0.6774656E+01  0.4527899E+01  0.2563525E+01  0.8935744E+00 -0.2548686E+00 -0.5103895E+00  0.4778097E+00  0.2867121E+01  0.6562779E+01  0.1129599E+02  0.1675054E+02  0.2265178E+02  0.2879806E+02
 0.9200000E+02  0.1771510E+02  0.1300372E+02  0.9488590E+01  0.6773002E+01  0.4527835E+01  0.2564805E+01  0.8949762E+00 -0.2547600E+00 -0.5120469E+00  0.4756199E+00  0.2867033E+01  0.6567724E+01  0.1130823E+02  0.1677138E+02  0.2268175E+02  0.2883723E+02
 0.9210000E+02  0.1771906E+02  0.1300307E+02  0.9486344E+01  0.6771339E+01  0.4527763E+01  0.2566082E+01  0.8963805E+00 -0.2546476E+00 -0.5137050E+00  0.4734217E+00  0.2866932E+01  0.6572654E+01  0.1132046E+02  0.1679221E+02  0.2271170E+02  0.2887638E+02
 0.9220000E+02  0.1772304E+02  0.1300242E+02  0.9484092E+01  0.6769667E+01  0.4527683E+01  0.2567355E+01  0.8977872E+00 -0.2545313E+00 -0.5153638E+00  0.4712152E+00  0.2866817E+01  0.6577569E+01  0.1133267E+02  0.1681303E+02  0.2274165E+02  0.2891552E+02
 0.9230000E+02  0.1772703E+02  0.1300177E+02  0.9481834E+01  0.6767986E+01  0.4527596E+01  0.2568626E+01  0.8991965E+00 -0.2544111E+00 -0.5170234E+00  0.4690004E+00  0.2866688E+01  0.6582471E+01  0.1134488E+02  0.1683384E+02  0.2277159E+02  0.2895465E+02
 0.9240000E+02  0.1773103E+02  0.1300113E+02  0.9479571E+01  0.6766296E+01  0.4527500E+01  0.2569894E+01  0.9006081E+00 -0.2542870E+00 -0.5186837E+00  0.4667773E+00  0.2866546E+01  0.6587359E+01  0.1135707E+02  0.1685464E+02  0.2280151E+02  0.2899376E+02
 0.9250000E+02  0.1773505E+02  0.1300048E+02  0.9477302E+01  0.6764596E+01  0.4527397E+01  0.2571159E+01  0.9020222E+00 -0.2541589E+00 -0.5203446E+00  0.4645459E+00  0.2866391E+01  0.6592232E+01  0.1136925E+02  0.1687543E+02  0.2283143E+02  0.2903287E+02
 0.9260000E+02  0.1773907E+02  0.1299984E+02  0.9475027E+01  0.6762888E+01  0.4527285E+01  0.2572421E+01  0.9034387E+00 -0.2540270E+00 -0.5220063E+00  0.4623062E+00  0.2866222E+01  0.6597092E+01  0.1138142E+02  0.1689621E+02  0.2286134E+02  0.2907197E+02
 0.9270000E+02  0.1774311E+02  0.1299920E+02  0.9472747E+01  0.6761170E+01  0.4527166E+01  0.2573680E+01  0.9048577E+00 -0.2538911E+00 -0.5236686E+00  0.4600583E+00  0.2866040E+01  0.6601937E+01  0.1139358E+02  0.1691698E+02  0.2289123E+02  0.2911105E+02
 0.9280000E+02  0.1774716E+02  0.1299856E+02  0.9470461E+01  0.6759443E+01  0.4527039E+01  0.2574936E+01  0.9062790E+00 -0.2537513E+00 -0.5253316E+00  0.4578021E+00  0.2865844E+01  0.6606768E+01  0.1140572E+02  0.1693774E+02  0.2292112E+02  0.2915012E+02
 0.9290000E+02  0.1775123E+02  0.1299792E+02  0.9468169E+01  0.6757707E+01  0.4526904E+01  0.2576189E+01  0.9077027E+00 -0.2536075E+00 -0.5269952E+00  0.4555377E+00  0.2865634E+01  0.6611586E+01  0.1141786E+02  0.1695848E+02  0.2295100E+02  0.2918918E+02
 0.9300000E+02  0.1775530E+02  0.1299729E+02  0.9465871E+01  0.6755962E+01  0.4526760E+01  0.2577439E+01  0.9091288E+00 -0.2534599E+00 -0.5286594E+00  0.4532650E+00  0.2865412E+01  0.6616389E+01  0.1142998E+02  0.1697922E+02  0.2298086E+02  0.2922823E+02
 0.9310000E+02  0.1775939E+02  0.1299665E+02  0.9463568E+01  0.6754208E+01  0.4526609E+01  0.2578685E+01  0.9105572E+00 -0.2533083E+00 -0.5303243E+00  0.4509842E+00  0.2865175E+01  0.6621177E+01  0.1144209E+02  0.1699995E+02  0.2301072E+02  0.2926727E+02
 0.9320000E+02  0.1776349E+02  0.1299602E+02  0.9461259E+01  0.6752444E+01  0.4526450E+01  0.2579929E+01  0.9119880E+00 -0.2531527E+00 -0.5319897E+00  0.4486951E+00  0.2864926E+01  0.6625952E+01  0.1145418E+02  0.1702067E+02  0.2304057E+02  0.2930630E+02
 0.9330000E+02  0.1776760E+02  0.1299539E+02  0.9458944E+01  0.6750671E+01  0.4526283E+01  0.2581169E+01  0.9134211E+00 -0.2529933E+00 -0.5336558E+00  0.4463978E+00  0.2864662E+01  0.6630713E+01  0.1146627E+02  0.1704138E+02  0.2307040E+02  0.2934531E+02
 0.9340000E+02  0.1777173E+02  0.1299477E+02  0.9456624E+01  0.6748890E+01  0.4526108E+01  0.2582406E+01  0.9148566E+00 -0.2528299E+00 -0.5353224E+00  0.4440923E+00  0.2864386E+01  0.6635460E+01  0.1147834E+02  0.1706207E+02  0.2310023E+02  0.2938432E+02
 0.9350000E+02  0.1777586E+02  0.1299414E+02  0.9454298E+01  0.6747099E+01  0.4525925E+01  0.2583640E+01  0.9162943E+00 -0.2526625E+00 -0.5369895E+00  0.4417786E+00  0.2864096E+01  0.6640192E+01  0.1149040E+02  0.1708276E+02  0.2313005E+02  0.2942331E+02
 0.9360000E+02  0.1778001E+02  0.1299352E+02  0.9451966E+01  0.6745299E+01  0.4525734E+01  0.2584871E+01  0.9177343E+00 -0.2524912E+00 -0.5386573E+00  0.4394567E+00  0.2863792E+01  0.6644910E+01  0.1150245E+02  0.1710344E+02  0.2315985E+02  0.2946229E+02
 0.9370000E+02  0.1778417E+02  0.1299290E+02  0.9449628E+01  0.6743489E+01  0.4525535E+01  0.2586099E+01  0.9191766E+00 -0.2523159E+00 -0.5403255E+00  0.4371267E+00  0.2863476E+01  0.6649615E+01  0.1151448E+02  0.1712410E+02  0.2318965E+02  0.2950125E+02
 0.9380000E+02  0.1778834E+02  0.1299228E+02  0.9447285E+01  0.6741671E+01  0.4525328E+01  0.2587323E+01  0.9206212E+00 -0.2521367E+00 -0.5419942E+00  0.4347886E+00  0.2863145E+01  0.6654305E+01  0.1152651E+02  0.1714476E+02  0.2321943E+02  0.2954021E+02
 0.9390000E+02  0.1779253E+02  0.1299166E+02  0.9444936E+01  0.6739843E+01  0.4525113E+01  0.2588544E+01  0.9220680E+00 -0.2519535E+00 -0.5436635E+00  0.4324423E+00  0.2862802E+01  0.6658981E+01  0.1153852E+02  0.1716540E+02  0.2324921E+02  0.2957915E+02
 0.9400000E+02  0.1779672E+02  0.1299104E+02  0.9442581E+01  0.6738007E+01  0.4524890E+01  0.2589762E+01  0.9235171E+00 -0.2517664E+00 -0.5453332E+00  0.4300879E+00  0.2862444E+01  0.6663643E+01  0.1155052E+02  0.1718604E+02  0.2327897E+02  0.2961808E+02
 0.9410000E+02  0.1780093E+02  0.1299043E+02  0.9440221E+01  0.6736161E+01  0.4524659E+01  0.2590977E+01  0.9249684E+00 -0.2515753E+00 -0.5470034E+00  0.4277254E+00  0.2862074E+01  0.6668291E+01  0.1156250E+02  0.1720666E+02  0.2330872E+02  0.2965700E+02
 0.9420000E+02  0.1780515E+02  0.1298982E+02  0.9437855E+01  0.6734306E+01  0.4524419E+01  0.2592188E+01  0.9264218E+00 -0.2513802E+00 -0.5486741E+00  0.4253548E+00  0.2861690E+01  0.6672925E+01  0.1157448E+02  0.1722727E+02  0.2333847E+02  0.2969591E+02
 0.9430000E+02  0.1780938E+02  0.1298921E+02  0.9435483E+01  0.6732442E+01  0.4524172E+01  0.2593396E+01  0.9278775E+00 -0.2511812E+00 -0.5503452E+00  0.4229761E+00  0.2861293E+01  0.6677545E+01  0.1158644E+02  0.1724788E+02  0.2336820E+02  0.2973480E+02
 0.9440000E+02  0.1781362E+02  0.1298860E+02  0.9433105E+01  0.6730569E+01  0.4523917E+01  0.2594601E+01  0.9293354E+00 -0.2509782E+00 -0.5520168E+00  0.4205893E+00  0.2860882E+01  0.6682150E+01  0.1159839E+02  0.1726847E+02  0.2339792E+02  0.2977368E+02
 0.9450000E+02  0.1781787E+02  0.1298799E+02  0.9430722E+01  0.6728686E+01  0.4523653E+01  0.2595803E+01  0.9307954E+00 -0.2507713E+00 -0.5536888E+00  0.4181945E+00  0.2860458E+01  0.6686742E+01  0.1161033E+02  0.1728905E+02  0.2342763E+02  0.2981255E+02
 0.9460000E+02  0.1782214E+02  0.1298738E+02  0.9428333E+01  0.6726795E+01  0.4523382E+01  0.2597000E+01  0.9322576E+00 -0.2505603E+00 -0.5553611E+00  0.4157916E+00  0.2860020E+01  0.6691319E+01  0.1162226E+02  0.1730962E+02  0.2345733E+02  0.2985140E+02
 0.9470000E+02  0.1782641E+02  0.1298678E+02  0.9425938E+01  0.6724894E+01  0.4523102E+01  0.2598195E+01  0.9337219E+00 -0.2503454E+00 -0.5570339E+00  0.4133806E+00  0.2859570E+01  0.6695883E+01  0.1163417E+02  0.1733018E+02  0.2348702E+02  0.2989024E+02
 0.9480000E+02  0.1783070E+02  0.1298618E+02  0.9423538E+01  0.6722984E+01  0.4522814E+01  0.2599386E+01  0.9351884E+00 -0.2501265E+00 -0.5587070E+00  0.4109616E+00  0.2859105E+01  0.6700432E+01  0.1164607E+02  0.1735073E+02  0.2351670E+02  0.2992907E+02
 0.9490000E+02  0.1783500E+02  0.1298558E+02  0.9421131E+01  0.6721065E+01  0.4522519E+01  0.2600574E+01  0.9366570E+00 -0.2499037E+00 -0.5603805E+00  0.4085346E+00  0.2858628E+01  0.6704967E+01  0.1165796E+02  0.1737127E+02  0.2354636E+02  0.2996789E+02
 0.9500000E+02  0.1783931E+02  0.1298498E+02  0.9418719E+01  0.6719137E+01  0.4522215E+01  0.2601758E+01  0.9381276E+00 -0.2496768E+00 -0.5620544E+00  0.4060996E+00  0.2858137E+01  0.6709489E+01  0.1166984E+02  0.1739180E+02  0.2357602E+02  0.3000669E+02
 0.9510000E+02  0.1784363E+02  0.1298438E+02  0.9416302E+01  0.6717200E+01  0.4521903E+01  0.2602939E+01  0.9396004E+00 -0.2494460E+00 -0.5637286E+00  0.4036566E+00  0.2857633E+01  0.6713996E+01  0.1168171E+02  0.1741231E+02  0.2360566E+02  0.3004549E+02
 0.9520000E+02  0.1784797E+02  0.1298378E+02  0.9413879E+01  0.6715253E+01  0.4521582E+01  0.2604117E+01  0.9410752E+00 -0.2492112E+00 -0.5654031E+00  0.4012056E+00  0.2857115E+01  0.6718489E+01  0.1169356E+02  0.1743282E+02  0.2363530E+02  0.3008426E+02
 0.9530000E+02  0.1785231E+02  0.1298319E+02  0.9411449E+01  0.6713298E+01  0.4521254E+01  0.2605291E+01  0.9425520E+00 -0.2489724E+00 -0.5670779E+00  0.3987467E+00  0.2856584E+01  0.6722968E+01  0.1170540E+02  0.1745332E+02  0.2366492E+02  0.3012303E+02
 0.9540000E+02  0.1785667E+02  0.1298260E+02  0.9409015E+01  0.6711333E+01  0.4520917E+01  0.2606461E+01  0.9440310E+00 -0.2487296E+00 -0.5687530E+00  0.3962798E+00  0.2856040E+01  0.6727433E+01  0.1171723E+02  0.1747380E+02  0.2369453E+02  0.3016178E+02
 0.9550000E+02  0.1786103E+02  0.1298201E+02  0.9406574E+01  0.6709359E+01  0.4520573E+01  0.2607628E+01  0.9455119E+00 -0.2484828E+00 -0.5704284E+00  0.3938049E+00  0.2855482E+01  0.6731884E+01  0.1172905E+02  0.1749428E+02  0.2372413E+02  0.3020052E+02
 0.9560000E+02  0.1786541E+02  0.1298142E+02  0.9404128E+01  0.6707376E+01  0.4520220E+01  0.2608791E+01  0.9469948E+00 -0.2482320E+00 -0.5721040E+00  0.3913221E+00  0.2854911E+01  0.6736321E+01  0.1174085E+02  0.1751474E+02  0.2375372E+02  0.3023924E+02
 0.9570000E+02  0.1786980E+02  0.1298083E+02  0.9401676E+01  0.6705384E+01  0.4519858E+01  0.2609951E+01  0.9484798E+00 -0.2479772E+00 -0.5737799E+00  0.3888314E+00  0.2854327E+01  0.6740744E+01  0.1175264E+02  0.1753519E+02  0.2378330E+02  0.3027795E+02
 0.9580000E+02  0.1787420E+02  0.1298024E+02  0.9399218E+01  0.6703383E+01  0.4519489E+01  0.2611107E+01  0.9499667E+00 -0.2477185E+00 -0.5754560E+00  0.3863328E+00  0.2853730E+01  0.6745153E+01  0.1176442E+02  0.1755564E+02  0.2381287E+02  0.3031665E+02
 0.9590000E+02  0.1787861E+02  0.1297966E+02  0.9396755E+01  0.6701373E+01  0.4519112E+01  0.2612260E+01  0.9514556E+00 -0.2474557E+00 -0.5771324E+00  0.3838263E+00  0.2853119E+01  0.6749548E+01  0.1177619E+02  0.1757607E+02  0.2384242E+02  0.3035533E+02
 0.9600000E+02  0.1788303E+02  0.1297908E+02  0.9394286E+01  0.6699353E+01  0.4518726E+01  0.2613409E+01  0.9529464E+00 -0.2471889E+00 -0.5788089E+00  0.3813119E+00  0.2852495E+01  0.6753929E+01  0.1178795E+02  0.1759649E+02  0.2387197E+02  0.3039400E+02
 0.9610000E+02  0.1788746E+02  0.1297849E+02  0.9391811E+01  0.6697324E+01  0.4518332E+01  0.2614554E+01  0.9544392E+00 -0.2469182E+00 -0.5804857E+00  0.3787896E+00  0.2851857E+01  0.6758296E+01  0.1179969E+02  0.1761690E+02  0.2390150E+02  0.3043266E+02
 0.9620000E+02  0.1789191E+02  0.1297791E+02  0.9389330E+01  0.6695287E+01  0.4517930E+01  0.2615696E+01  0.9559339E+00 -0.2466434E+00 -0.5821626E+00  0.3762594E+00  0.2851207E+01  0.6762648E+01  0.1181142E+02  0.1763730E+02  0.2393102E+02  0.3047130E+02
 0.9630000E+02  0.1789636E+02  0.1297734E+02  0.9386844E+01  0.6693240E+01  0.4517519E+01  0.2616834E+01  0.9574305E+00 -0.2463646E+00 -0.5838397E+00  0.3737215E+00  0.2850543E+01  0.6766987E+01  0.1182314E+02  0.1765768E+02  0.2396053E+02  0.3050993E+02
 0.9640000E+02  0.1790083E+02  0.1297676E+02  0.9384352E+01  0.6691184E+01  0.4517101E+01  0.2617969E+01  0.9589291E+00 -0.2460818E+00 -0.5855170E+00  0.3711756E+00  0.2849866E+01  0.6771312E+01  0.1183485E+02  0.1767806E+02  0.2399003E+02  0.3054854E+02
 0.9650000E+02  0.1790530E+02  0.1297618E+02  0.9381854E+01  0.6689118E+01  0.4516674E+01  0.2619099E+01  0.9604294E+00 -0.2457951E+00 -0.5871944E+00  0.3686220E+00  0.2849175E+01  0.6775623E+01  0.1184654E+02  0.1769843E+02  0.2401952E+02  0.3058714E+02
 0.9660000E+02  0.1790979E+02  0.1297561E+02  0.9379351E+01  0.6687044E+01  0.4516239E+01  0.2620226E+01  0.9619317E+00 -0.2455043E+00 -0.5888719E+00  0.3660605E+00  0.2848472E+01  0.6779920E+01  0.1185822E+02  0.1771878E+02  0.2404899E+02  0.3062573E+02
 0.9670000E+02  0.1791428E+02  0.1297504E+02  0.9376842E+01  0.6684961E+01  0.4515795E+01  0.2621350E+01  0.9634358E+00 -0.2452095E+00 -0.5905496E+00  0.3634913E+00  0.2847755E+01  0.6784203E+01  0.1186989E+02  0.1773913E+02  0.2407845E+02  0.3066430E+02
 0.9680000E+02  0.1791879E+02  0.1297446E+02  0.9374327E+01  0.6682868E+01  0.4515344E+01  0.2622469E+01  0.9649417E+00 -0.2449107E+00 -0.5922273E+00  0.3609143E+00  0.2847025E+01  0.6788472E+01  0.1188155E+02  0.1775946E+02  0.2410791E+02  0.3070286E+02
