 0.1300000E-01  0.2062002E+01  0.2061801E+01  0.2033419E+01  0.2012891E+01  0.1999551E+01  0.1992720E+01  0.1991720E+01  0.1995871E+01  0.2004496E+01  0.2016915E+01  0.2032449E+01  0.2050418E+01  0.2070143E+01  0.2090944E+01  0.2112154E+01  0.2169796E+01
 0.1400000E-01  0.2066580E+01  0.2066392E+01  0.2035857E+01  0.2013775E+01  0.1999430E+01  0.1992093E+01  0.1991034E+01  0.1995520E+01  0.2004821E+01  0.2018207E+01  0.2034944E+01  0.2054302E+01  0.2075549E+01  0.2097952E+01  0.2120795E+01  0.2182865E+01
 0.1500000E-01  0.2071132E+01  0.2070959E+01  0.2038276E+01  0.2014643E+01  0.1999298E+01  0.1991458E+01  0.1990341E+01  0.1995164E+01  0.2005144E+01  0.2019497E+01  0.2037439E+01  0.2058187E+01  0.2080956E+01  0.2104962E+01  0.2129439E+01  0.2195935E+01
 0.1600000E-01  0.2075657E+01  0.2075504E+01  0.2040676E+01  0.2015496E+01  0.1999153E+01  0.1990813E+01  0.1989641E+01  0.1994803E+01  0.2005463E+01  0.2020785E+01  0.2039934E+01  0.2062072E+01  0.2086365E+01  0.2111974E+01  0.2138085E+01  0.2209006E+01
 0.1700000E-01  0.2080155E+01  0.2080026E+01  0.2043058E+01  0.2016334E+01  0.1998996E+01  0.1990159E+01  0.1988935E+01  0.1994437E+01  0.2005779E+01  0.2022072E+01  0.2042428E+01  0.2065959E+01  0.2091775E+01  0.2118987E+01  0.2146733E+01  0.2222077E+01
 0.1800000E-01  0.2084626E+01  0.2084524E+01  0.2045421E+01  0.2017157E+01  0.1998828E+01  0.1989495E+01  0.1988221E+01  0.1994067E+01  0.2006092E+01  0.2023358E+01  0.2044922E+01  0.2069845E+01  0.2097186E+01  0.2126002E+01  0.2155383E+01  0.2235149E+01
 0.1900000E-01  0.2089070E+01  0.2089000E+01  0.2047766E+01  0.2017966E+01  0.1998648E+01  0.1988823E+01  0.1987501E+01  0.1993692E+01  0.2006403E+01  0.2024642E+01  0.2047416E+01  0.2073733E+01  0.2102598E+01  0.2133018E+01  0.2164036E+01  0.2248221E+01
 0.2000000E-01  0.2093488E+01  0.2093452E+01  0.2050093E+01  0.2018759E+01  0.1998456E+01  0.1988142E+01  0.1986775E+01  0.1993312E+01  0.2006710E+01  0.2025925E+01  0.2049910E+01  0.2077621E+01  0.2108012E+01  0.2140036E+01  0.2172690E+01  0.2261294E+01
 0.2100000E-01  0.2097879E+01  0.2097882E+01  0.2052401E+01  0.2019538E+01  0.1998252E+01  0.1987451E+01  0.1986041E+01  0.1992928E+01  0.2007015E+01  0.2027206E+01  0.2052404E+01  0.2081510E+01  0.2113427E+01  0.2147055E+01  0.2181347E+01  0.2274367E+01
 0.2200000E-01  0.2102244E+01  0.2102289E+01  0.2054691E+01  0.2020302E+01  0.1998037E+01  0.1986752E+01  0.1985302E+01  0.1992539E+01  0.2007317E+01  0.2028486E+01  0.2054897E+01  0.2085400E+01  0.2118843E+01  0.2154077E+01  0.2190006E+01  0.2287441E+01
 0.2300000E-01  0.2106582E+01  0.2106673E+01  0.2056963E+01  0.2021052E+01  0.1997810E+01  0.1986044E+01  0.1984555E+01  0.1992146E+01  0.2007616E+01  0.2029764E+01  0.2057390E+01  0.2089290E+01  0.2124261E+01  0.2161099E+01  0.2198667E+01  0.2300514E+01
 0.2400000E-01  0.2110894E+01  0.2111034E+01  0.2059217E+01  0.2021787E+01  0.1997572E+01  0.1985327E+01  0.1983802E+01  0.1991748E+01  0.2007912E+01  0.2031041E+01  0.2059883E+01  0.2093181E+01  0.2129679E+01  0.2168123E+01  0.2207330E+01  0.2313588E+01
 0.2500000E-01  0.2115179E+01  0.2115372E+01  0.2061453E+01  0.2022507E+01  0.1997322E+01  0.1984601E+01  0.1983042E+01  0.1991345E+01  0.2008205E+01  0.2032317E+01  0.2062375E+01  0.2097072E+01  0.2135099E+01  0.2175149E+01  0.2215995E+01  0.2326662E+01
 0.2600000E-01  0.2119438E+01  0.2119687E+01  0.2063671E+01  0.2023213E+01  0.1997061E+01  0.1983866E+01  0.1982276E+01  0.1990938E+01  0.2008495E+01  0.2033591E+01  0.2064867E+01  0.2100964E+01  0.2140521E+01  0.2182176E+01  0.2224663E+01  0.2339737E+01
 0.2700000E-01  0.2123671E+01  0.2123980E+01  0.2065872E+01  0.2023905E+01  0.1996789E+01  0.1983123E+01  0.1981504E+01  0.1990526E+01  0.2008783E+01  0.2034864E+01  0.2067359E+01  0.2104857E+01  0.2145943E+01  0.2189204E+01  0.2233332E+01  0.2352811E+01
 0.2800000E-01  0.2127877E+01  0.2128250E+01  0.2068054E+01  0.2024583E+01  0.1996505E+01  0.1982371E+01  0.1980725E+01  0.1990110E+01  0.2009068E+01  0.2036136E+01  0.2069851E+01  0.2108750E+01  0.2151366E+01  0.2196234E+01  0.2242004E+01  0.2365885E+01
 0.2900000E-01  0.2132058E+01  0.2132497E+01  0.2070219E+01  0.2025246E+01  0.1996211E+01  0.1981610E+01  0.1979940E+01  0.1989690E+01  0.2009349E+01  0.2037406E+01  0.2072343E+01  0.2112644E+01  0.2156791E+01  0.2203265E+01  0.2250679E+01  0.2378959E+01
 0.3000000E-01  0.2136212E+01  0.2136722E+01  0.2072366E+01  0.2025895E+01  0.1995905E+01  0.1980841E+01  0.1979148E+01  0.1989265E+01  0.2009629E+01  0.2038674E+01  0.2074834E+01  0.2116538E+01  0.2162217E+01  0.2210298E+01  0.2259355E+01  0.2392032E+01
 0.3100000E-01  0.2140341E+01  0.2140924E+01  0.2074496E+01  0.2026530E+01  0.1995588E+01  0.1980063E+01  0.1978350E+01  0.1988835E+01  0.2009905E+01  0.2039941E+01  0.2077324E+01  0.2120433E+01  0.2167644E+01  0.2217332E+01  0.2268033E+01  0.2405106E+01
 0.3200000E-01  0.2144443E+01  0.2145103E+01  0.2076609E+01  0.2027152E+01  0.1995260E+01  0.1979277E+01  0.1977546E+01  0.1988401E+01  0.2010178E+01  0.2041207E+01  0.2079815E+01  0.2124328E+01  0.2173071E+01  0.2224367E+01  0.2276714E+01  0.2418179E+01
 0.3300000E-01  0.2148520E+01  0.2149260E+01  0.2078704E+01  0.2027759E+01  0.1994921E+01  0.1978483E+01  0.1976735E+01  0.1987963E+01  0.2010449E+01  0.2042471E+01  0.2082305E+01  0.2128224E+01  0.2178500E+01  0.2231404E+01  0.2285397E+01  0.2431251E+01
 0.3400000E-01  0.2152571E+01  0.2153394E+01  0.2080781E+01  0.2028353E+01  0.1994571E+01  0.1977680E+01  0.1975918E+01  0.1987521E+01  0.2010717E+01  0.2043734E+01  0.2084795E+01  0.2132121E+01  0.2183931E+01  0.2238442E+01  0.2294082E+01  0.2444323E+01
 0.3500000E-01  0.2156596E+01  0.2157506E+01  0.2082842E+01  0.2028932E+01  0.1994210E+01  0.1976868E+01  0.1975095E+01  0.1987074E+01  0.2010982E+01  0.2044996E+01  0.2087285E+01  0.2136018E+01  0.2189362E+01  0.2245481E+01  0.2302770E+01  0.2457395E+01
 0.3600000E-01  0.2160596E+01  0.2161596E+01  0.2084885E+01  0.2029498E+01  0.1993838E+01  0.1976048E+01  0.1974266E+01  0.1986623E+01  0.2011245E+01  0.2046256E+01  0.2089774E+01  0.2139915E+01  0.2194794E+01  0.2252522E+01  0.2311460E+01  0.2470466E+01
 0.3700000E-01  0.2164570E+01  0.2165663E+01  0.2086911E+01  0.2030051E+01  0.1993456E+01  0.1975221E+01  0.1973431E+01  0.1986167E+01  0.2011505E+01  0.2047514E+01  0.2092263E+01  0.2143813E+01  0.2200227E+01  0.2259563E+01  0.2320151E+01  0.2483536E+01
 0.3800000E-01  0.2168519E+01  0.2169708E+01  0.2088920E+01  0.2030590E+01  0.1993063E+01  0.1974384E+01  0.1972589E+01  0.1985707E+01  0.2011762E+01  0.2048771E+01  0.2094751E+01  0.2147712E+01  0.2205661E+01  0.2266606E+01  0.2328846E+01  0.2496605E+01
 0.3900000E-01  0.2172442E+01  0.2173730E+01  0.2090913E+01  0.2031115E+01  0.1992660E+01  0.1973540E+01  0.1971742E+01  0.1985243E+01  0.2012016E+01  0.2050027E+01  0.2097239E+01  0.2151610E+01  0.2211096E+01  0.2273650E+01  0.2337542E+01  0.2509674E+01
 0.4000000E-01  0.2176340E+01  0.2177730E+01  0.2092888E+01  0.2031627E+01  0.1992246E+01  0.1972688E+01  0.1970888E+01  0.1984775E+01  0.2012267E+01  0.2051282E+01  0.2099727E+01  0.2155510E+01  0.2216532E+01  0.2280696E+01  0.2346240E+01  0.2522742E+01
 0.4100000E-01  0.2180212E+01  0.2181708E+01  0.2094847E+01  0.2032126E+01  0.1991821E+01  0.1971827E+01  0.1970029E+01  0.1984302E+01  0.2012516E+01  0.2052534E+01  0.2102214E+01  0.2159409E+01  0.2221969E+01  0.2287742E+01  0.2354941E+01  0.2535808E+01
 0.4200000E-01  0.2184060E+01  0.2185664E+01  0.2096789E+01  0.2032611E+01  0.1991386E+01  0.1970959E+01  0.1969163E+01  0.1983825E+01  0.2012762E+01  0.2053786E+01  0.2104701E+01  0.2163309E+01  0.2227407E+01  0.2294790E+01  0.2363644E+01  0.2548874E+01
 0.4300000E-01  0.2187882E+01  0.2189598E+01  0.2098714E+01  0.2033083E+01  0.1990941E+01  0.1970082E+01  0.1968292E+01  0.1983344E+01  0.2013006E+01  0.2055036E+01  0.2107188E+01  0.2167210E+01  0.2232846E+01  0.2301838E+01  0.2372350E+01  0.2561938E+01
 0.4400000E-01  0.2191679E+01  0.2193510E+01  0.2100623E+01  0.2033542E+01  0.1990485E+01  0.1969198E+01  0.1967415E+01  0.1982859E+01  0.2013247E+01  0.2056285E+01  0.2109674E+01  0.2171111E+01  0.2238286E+01  0.2308888E+01  0.2381057E+01  0.2575002E+01
 0.4500000E-01  0.2195451E+01  0.2197399E+01  0.2102515E+01  0.2033988E+01  0.1990019E+01  0.1968306E+01  0.1966532E+01  0.1982370E+01  0.2013485E+01  0.2057532E+01  0.2112160E+01  0.2175012E+01  0.2243726E+01  0.2315939E+01  0.2389767E+01  0.2588064E+01
 0.4600000E-01  0.2199199E+01  0.2201267E+01  0.2104391E+01  0.2034421E+01  0.1989543E+01  0.1967406E+01  0.1965643E+01  0.1981876E+01  0.2013720E+01  0.2058778E+01  0.2114645E+01  0.2178913E+01  0.2249168E+01  0.2322990E+01  0.2398479E+01  0.2601124E+01
 0.4700000E-01  0.2202921E+01  0.2205112E+01  0.2106251E+01  0.2034841E+01  0.1989057E+01  0.1966498E+01  0.1964748E+01  0.1981379E+01  0.2013953E+01  0.2060022E+01  0.2117130E+01  0.2182815E+01  0.2254610E+01  0.2330043E+01  0.2407193E+01  0.2614184E+01
 0.4800000E-01  0.2206619E+01  0.2208936E+01  0.2108094E+01  0.2035249E+01  0.1988561E+01  0.1965582E+01  0.1963847E+01  0.1980877E+01  0.2014183E+01  0.2061265E+01  0.2119615E+01  0.2186718E+01  0.2260053E+01  0.2337097E+01  0.2415909E+01  0.2627241E+01
 0.4900000E-01  0.2210292E+01  0.2212738E+01  0.2109922E+01  0.2035643E+01  0.1988055E+01  0.1964659E+01  0.1962941E+01  0.1980371E+01  0.2014410E+01  0.2062506E+01  0.2122099E+01  0.2190620E+01  0.2265497E+01  0.2344152E+01  0.2424628E+01  0.2640298E+01
 0.5000000E-01  0.2213940E+01  0.2216518E+01  0.2111733E+01  0.2036025E+01  0.1987539E+01  0.1963728E+01  0.1962029E+01  0.1979862E+01  0.2014635E+01  0.2063746E+01  0.2124582E+01  0.2194523E+01  0.2270941E+01  0.2351207E+01  0.2433349E+01  0.2653352E+01
 0.5100000E-01  0.2217564E+01  0.2220276E+01  0.2113528E+01  0.2036394E+01  0.1987013E+01  0.1962790E+01  0.1961111E+01  0.1979348E+01  0.2014857E+01  0.2064985E+01  0.2127066E+01  0.2198426E+01  0.2276386E+01  0.2358264E+01  0.2442072E+01  0.2666405E+01
 0.5200000E-01  0.2221164E+01  0.2224012E+01  0.2115307E+01  0.2036751E+01  0.1986477E+01  0.1961844E+01  0.1960188E+01  0.1978830E+01  0.2015077E+01  0.2066222E+01  0.2129548E+01  0.2202329E+01  0.2281832E+01  0.2365321E+01  0.2450797E+01  0.2679456E+01
 0.5300000E-01  0.2224739E+01  0.2227727E+01  0.2117071E+01  0.2037095E+01  0.1985932E+01  0.1960890E+01  0.1959259E+01  0.1978308E+01  0.2015294E+01  0.2067458E+01  0.2132031E+01  0.2206233E+01  0.2287279E+01  0.2372379E+01  0.2459525E+01  0.2692506E+01
 0.5400000E-01  0.2228290E+01  0.2231420E+01  0.2118819E+01  0.2037427E+01  0.1985377E+01  0.1959929E+01  0.1958324E+01  0.1977783E+01  0.2015508E+01  0.2068692E+01  0.2134512E+01  0.2210137E+01  0.2292727E+01  0.2379439E+01  0.2468254E+01  0.2705553E+01
 0.5500000E-01  0.2231816E+01  0.2235091E+01  0.2120551E+01  0.2037746E+01  0.1984812E+01  0.1958961E+01  0.1957384E+01  0.1977253E+01  0.2015720E+01  0.2069925E+01  0.2136994E+01  0.2214041E+01  0.2298175E+01  0.2386498E+01  0.2476986E+01  0.2718598E+01
 0.5600000E-01  0.2235319E+01  0.2238741E+01  0.2122267E+01  0.2038053E+01  0.1984237E+01  0.1957985E+01  0.1956439E+01  0.1976719E+01  0.2015929E+01  0.2071157E+01  0.2139474E+01  0.2217945E+01  0.2303624E+01  0.2393559E+01  0.2485720E+01  0.2731642E+01
 0.5700000E-01  0.2238797E+01  0.2242369E+01  0.2123968E+01  0.2038348E+01  0.1983653E+01  0.1957002E+01  0.1955488E+01  0.1976182E+01  0.2016136E+01  0.2072387E+01  0.2141955E+01  0.2221850E+01  0.2309073E+01  0.2400621E+01  0.2494457E+01  0.2744683E+01
 0.5800000E-01  0.2242252E+01  0.2245976E+01  0.2125654E+01  0.2038631E+01  0.1983060E+01  0.1956012E+01  0.1954531E+01  0.1975640E+01  0.2016340E+01  0.2073615E+01  0.2144434E+01  0.2225755E+01  0.2314523E+01  0.2407683E+01  0.2503195E+01  0.2757722E+01
 0.5900000E-01  0.2245682E+01  0.2249562E+01  0.2127324E+01  0.2038902E+01  0.1982457E+01  0.1955014E+01  0.1953569E+01  0.1975095E+01  0.2016542E+01  0.2074842E+01  0.2146913E+01  0.2229659E+01  0.2319974E+01  0.2414746E+01  0.2511936E+01  0.2770759E+01
 0.6000000E-01  0.2249089E+01  0.2253126E+01  0.2128978E+01  0.2039161E+01  0.1981845E+01  0.1954010E+01  0.1952602E+01  0.1974546E+01  0.2016741E+01  0.2076068E+01  0.2149392E+01  0.2233564E+01  0.2325425E+01  0.2421810E+01  0.2520678E+01  0.2783794E+01
 0.6100000E-01  0.2252472E+01  0.2256668E+01  0.2130618E+01  0.2039408E+01  0.1981224E+01  0.1952998E+01  0.1951629E+01  0.1973993E+01  0.2016937E+01  0.2077292E+01  0.2151870E+01  0.2237470E+01  0.2330877E+01  0.2428874E+01  0.2529423E+01  0.2796826E+01
 0.6200000E-01  0.2255831E+01  0.2260190E+01  0.2132243E+01  0.2039643E+01  0.1980593E+01  0.1951979E+01  0.1950652E+01  0.1973436E+01  0.2017131E+01  0.2078515E+01  0.2154348E+01  0.2241375E+01  0.2336329E+01  0.2435939E+01  0.2538170E+01  0.2809855E+01
 0.6300000E-01  0.2259167E+01  0.2263690E+01  0.2133852E+01  0.2039867E+01  0.1979954E+01  0.1950953E+01  0.1949668E+01  0.1972875E+01  0.2017322E+01  0.2079736E+01  0.2156825E+01  0.2245280E+01  0.2341782E+01  0.2443005E+01  0.2546920E+01  0.2822882E+01
 0.6400000E-01  0.2262479E+01  0.2267169E+01  0.2135447E+01  0.2040079E+01  0.1979305E+01  0.1949920E+01  0.1948680E+01  0.1972311E+01  0.2017511E+01  0.2080956E+01  0.2159301E+01  0.2249186E+01  0.2347236E+01  0.2450071E+01  0.2555671E+01  0.2835907E+01
 0.6500000E-01  0.2265768E+01  0.2270626E+01  0.2137026E+01  0.2040279E+01  0.1978647E+01  0.1948880E+01  0.1947686E+01  0.1971742E+01  0.2017697E+01  0.2082175E+01  0.2161777E+01  0.2253091E+01  0.2352689E+01  0.2457138E+01  0.2564425E+01  0.2848929E+01
 0.6600000E-01  0.2269034E+01  0.2274063E+01  0.2138591E+01  0.2040467E+01  0.1977981E+01  0.1947833E+01  0.1946687E+01  0.1971170E+01  0.2017881E+01  0.2083392E+01  0.2164253E+01  0.2256997E+01  0.2358144E+01  0.2464205E+01  0.2573180E+01  0.2861948E+01
 0.6700000E-01  0.2272276E+01  0.2277479E+01  0.2140141E+01  0.2040645E+01  0.1977305E+01  0.1946780E+01  0.1945683E+01  0.1970595E+01  0.2018062E+01  0.2084607E+01  0.2166728E+01  0.2260903E+01  0.2363598E+01  0.2471273E+01  0.2581938E+01  0.2874964E+01
 0.6800000E-01  0.2275495E+01  0.2280873E+01  0.2141677E+01  0.2040810E+01  0.1976621E+01  0.1945719E+01  0.1944674E+01  0.1970015E+01  0.2018241E+01  0.2085821E+01  0.2169202E+01  0.2264809E+01  0.2369054E+01  0.2478341E+01  0.2590698E+01  0.2887977E+01
 0.6900000E-01  0.2278691E+01  0.2284247E+01  0.2143198E+01  0.2040965E+01  0.1975927E+01  0.1944652E+01  0.1943660E+01  0.1969432E+01  0.2018418E+01  0.2087034E+01  0.2171675E+01  0.2268715E+01  0.2374509E+01  0.2485410E+01  0.2599460E+01  0.2900988E+01
 0.7000000E-01  0.2281865E+01  0.2287600E+01  0.2144704E+01  0.2041108E+01  0.1975225E+01  0.1943579E+01  0.1942641E+01  0.1968846E+01  0.2018591E+01  0.2088245E+01  0.2174148E+01  0.2272620E+01  0.2379965E+01  0.2492479E+01  0.2608224E+01  0.2913995E+01
 0.7100000E-01  0.2285015E+01  0.2290932E+01  0.2146196E+01  0.2041240E+01  0.1974515E+01  0.1942498E+01  0.1941617E+01  0.1968255E+01  0.2018763E+01  0.2089455E+01  0.2176620E+01  0.2276526E+01  0.2385422E+01  0.2499549E+01  0.2616990E+01  0.2926999E+01
 0.7200000E-01  0.2288142E+01  0.2294243E+01  0.2147674E+01  0.2041362E+01  0.1973796E+01  0.1941411E+01  0.1940587E+01  0.1967661E+01  0.2018932E+01  0.2090663E+01  0.2179092E+01  0.2280432E+01  0.2390878E+01  0.2506619E+01  0.2625758E+01  0.2940000E+01
 0.7300000E-01  0.2291247E+01  0.2297533E+01  0.2149137E+01  0.2041472E+01  0.1973068E+01  0.1940317E+01  0.1939553E+01  0.1967064E+01  0.2019098E+01  0.2091870E+01  0.2181563E+01  0.2284338E+01  0.2396335E+01  0.2513690E+01  0.2634528E+01  0.2952998E+01
 0.7400000E-01  0.2294329E+01  0.2300802E+01  0.2150587E+01  0.2041571E+01  0.1972332E+01  0.1939217E+01  0.1938514E+01  0.1966463E+01  0.2019262E+01  0.2093075E+01  0.2184034E+01  0.2288244E+01  0.2401793E+01  0.2520761E+01  0.2643301E+01  0.2965992E+01
 0.7500000E-01  0.2297388E+01  0.2304051E+01  0.2152022E+01  0.2041659E+01  0.1971587E+01  0.1938111E+01  0.1937470E+01  0.1965858E+01  0.2019424E+01  0.2094279E+01  0.2186503E+01  0.2292149E+01  0.2407250E+01  0.2527832E+01  0.2652075E+01  0.2978983E+01
 0.7600000E-01  0.2300425E+01  0.2307280E+01  0.2153443E+01  0.2041736E+01  0.1970835E+01  0.1936998E+01  0.1936421E+01  0.1965250E+01  0.2019583E+01  0.2095482E+01  0.2188972E+01  0.2296055E+01  0.2412708E+01  0.2534903E+01  0.2660851E+01  0.2991971E+01
 0.7700000E-01  0.2303440E+01  0.2310487E+01  0.2154851E+01  0.2041803E+01  0.1970073E+01  0.1935878E+01  0.1935367E+01  0.1964638E+01  0.2019740E+01  0.2096683E+01  0.2191441E+01  0.2299961E+01  0.2418167E+01  0.2541975E+01  0.2669630E+01  0.3004955E+01
 0.7800000E-01  0.2306432E+01  0.2313675E+01  0.2156244E+01  0.2041859E+01  0.1969304E+01  0.1934753E+01  0.1934309E+01  0.1964023E+01  0.2019894E+01  0.2097882E+01  0.2193909E+01  0.2303866E+01  0.2423625E+01  0.2549047E+01  0.2678410E+01  0.3017935E+01
 0.7900000E-01  0.2309402E+01  0.2316841E+01  0.2157624E+01  0.2041905E+01  0.1968527E+01  0.1933621E+01  0.1933246E+01  0.1963404E+01  0.2020046E+01  0.2099080E+01  0.2196376E+01  0.2307772E+01  0.2429084E+01  0.2556119E+01  0.2687192E+01  0.3030912E+01
 0.8000000E-01  0.2312350E+01  0.2319988E+01  0.2158990E+01  0.2041940E+01  0.1967741E+01  0.1932482E+01  0.1932178E+01  0.1962782E+01  0.2020196E+01  0.2100277E+01  0.2198842E+01  0.2311677E+01  0.2434542E+01  0.2563192E+01  0.2695976E+01  0.3043885E+01
 0.8100000E-01  0.2315276E+01  0.2323114E+01  0.2160343E+01  0.2041965E+01  0.1966947E+01  0.1931338E+01  0.1931105E+01  0.1962156E+01  0.2020343E+01  0.2101472E+01  0.2201308E+01  0.2315582E+01  0.2440001E+01  0.2570265E+01  0.2704763E+01  0.3056854E+01
 0.8200000E-01  0.2318180E+01  0.2326220E+01  0.2161682E+01  0.2041979E+01  0.1966146E+01  0.1930187E+01  0.1930028E+01  0.1961527E+01  0.2020488E+01  0.2102666E+01  0.2203773E+01  0.2319487E+01  0.2445460E+01  0.2577337E+01  0.2713551E+01  0.3069819E+01
 0.8300000E-01  0.2321062E+01  0.2329305E+01  0.2163008E+01  0.2041983E+01  0.1965336E+01  0.1929031E+01  0.1928946E+01  0.1960894E+01  0.2020631E+01  0.2103858E+01  0.2206237E+01  0.2323392E+01  0.2450920E+01  0.2584410E+01  0.2722341E+01  0.3082780E+01
 0.8400000E-01  0.2323922E+01  0.2332370E+01  0.2164320E+01  0.2041977E+01  0.1964519E+01  0.1927868E+01  0.1927859E+01  0.1960258E+01  0.2020771E+01  0.2105049E+01  0.2208700E+01  0.2327296E+01  0.2456379E+01  0.2591483E+01  0.2731132E+01  0.3095738E+01
 0.8500000E-01  0.2326761E+01  0.2335415E+01  0.2165619E+01  0.2041961E+01  0.1963694E+01  0.1926699E+01  0.1926768E+01  0.1959619E+01  0.2020909E+01  0.2106238E+01  0.2211163E+01  0.2331201E+01  0.2461838E+01  0.2598556E+01  0.2739926E+01  0.3108691E+01
 0.8600000E-01  0.2329578E+01  0.2338440E+01  0.2166905E+01  0.2041935E+01  0.1962861E+01  0.1925525E+01  0.1925673E+01  0.1958976E+01  0.2021044E+01  0.2107426E+01  0.2213625E+01  0.2335105E+01  0.2467298E+01  0.2605630E+01  0.2748722E+01  0.3121640E+01
 0.8700000E-01  0.2332373E+01  0.2341445E+01  0.2168178E+01  0.2041898E+01  0.1962020E+01  0.1924344E+01  0.1924572E+01  0.1958330E+01  0.2021177E+01  0.2108612E+01  0.2216086E+01  0.2339009E+01  0.2472757E+01  0.2612703E+01  0.2757519E+01  0.3134584E+01
 0.8800000E-01  0.2335147E+01  0.2344430E+01  0.2169438E+01  0.2041852E+01  0.1961172E+01  0.1923158E+01  0.1923468E+01  0.1957681E+01  0.2021308E+01  0.2109797E+01  0.2218547E+01  0.2342912E+01  0.2478217E+01  0.2619776E+01  0.2766319E+01  0.3147525E+01
 0.8900000E-01  0.2337900E+01  0.2347395E+01  0.2170684E+01  0.2041796E+01  0.1960316E+01  0.1921966E+01  0.1922359E+01  0.1957029E+01  0.2021436E+01  0.2110981E+01  0.2221007E+01  0.2346816E+01  0.2483677E+01  0.2626849E+01  0.2775120E+01  0.3160461E+01
 0.9000000E-01  0.2340631E+01  0.2350340E+01  0.2171918E+01  0.2041730E+01  0.1959453E+01  0.1920768E+01  0.1921245E+01  0.1956373E+01  0.2021563E+01  0.2112163E+01  0.2223466E+01  0.2350719E+01  0.2489136E+01  0.2633922E+01  0.2783922E+01  0.3173392E+01
