 0.1000000E-02 -0.4447487E+01 -0.4120889E+01 -0.3794291E+01 -0.3467693E+01 -0.3141095E+01 -0.2814497E+01 -0.2487898E+01 -0.2161299E+01 -0.1834701E+01 -0.1508101E+01 -0.1181502E+01 -0.8549029E+00 -0.5283035E+00 -0.2017040E+00  0.1248954E+00  0.4514963E+00
 0.2000000E-02 -0.4445480E+01 -0.4118881E+01 -0.3792287E+01 -0.3465692E+01 -0.3139095E+01 -0.2812498E+01 -0.2485899E+01 -0.2159300E+01 -0.1832700E+01 -0.1506099E+01 -0.1179498E+01 -0.8528970E+00 -0.5262954E+00 -0.1996936E+00  0.1269083E+00  0.4535158E+00
 0.3000000E-02 -0.4443468E+01 -0.4116869E+01 -0.3790280E+01 -0.3463689E+01 -0.3137095E+01 -0.2810499E+01 -0.2483901E+01 -0.2157301E+01 -0.1830699E+01 -0.1504096E+01 -0.1177492E+01 -0.8508874E+00 -0.5242819E+00 -0.1976761E+00  0.1289299E+00  0.4555485E+00
 0.4000000E-02 -0.4441450E+01 -0.4114852E+01 -0.3788271E+01 -0.3461685E+01 -0.3135095E+01 -0.2808501E+01 -0.2481903E+01 -0.2155302E+01 -0.1828698E+01 -0.1502092E+01 -0.1175483E+01 -0.8488738E+00 -0.5222631E+00 -0.1956516E+00  0.1309600E+00  0.4575942E+00
 0.5000000E-02 -0.4439428E+01 -0.4112830E+01 -0.3786259E+01 -0.3459681E+01 -0.3133095E+01 -0.2806503E+01 -0.2479905E+01 -0.2153303E+01 -0.1826696E+01 -0.1500086E+01 -0.1173472E+01 -0.8468564E+00 -0.5202388E+00 -0.1936202E+00  0.1329988E+00  0.4596529E+00
 0.6000000E-02 -0.4437402E+01 -0.4110804E+01 -0.3784245E+01 -0.3457675E+01 -0.3131095E+01 -0.2804506E+01 -0.2477909E+01 -0.2151305E+01 -0.1824694E+01 -0.1498079E+01 -0.1171458E+01 -0.8448350E+00 -0.5182092E+00 -0.1915817E+00  0.1350462E+00  0.4617247E+00
 0.7000000E-02 -0.4435370E+01 -0.4108772E+01 -0.3782228E+01 -0.3455668E+01 -0.3129095E+01 -0.2802509E+01 -0.2475913E+01 -0.2149307E+01 -0.1822692E+01 -0.1496070E+01 -0.1169442E+01 -0.8428099E+00 -0.5161741E+00 -0.1895363E+00  0.1371023E+00  0.4638096E+00
 0.8000000E-02 -0.4433334E+01 -0.4106736E+01 -0.3780208E+01 -0.3453660E+01 -0.3127095E+01 -0.2800513E+01 -0.2473917E+01 -0.2147309E+01 -0.1820689E+01 -0.1494060E+01 -0.1167424E+01 -0.8407808E+00 -0.5141337E+00 -0.1874839E+00  0.1391669E+00  0.4659075E+00
 0.9000000E-02 -0.4431293E+01 -0.4104695E+01 -0.3778186E+01 -0.3451651E+01 -0.3125095E+01 -0.2798518E+01 -0.2471923E+01 -0.2145311E+01 -0.1818686E+01 -0.1492049E+01 -0.1165402E+01 -0.8387478E+00 -0.5120878E+00 -0.1854245E+00  0.1412402E+00  0.4680185E+00
 0.1000000E-01 -0.4429247E+01 -0.4102650E+01 -0.3776161E+01 -0.3449642E+01 -0.3123095E+01 -0.2796523E+01 -0.2469929E+01 -0.2143314E+01 -0.1816683E+01 -0.1490037E+01 -0.1163379E+01 -0.8367110E+00 -0.5100366E+00 -0.1833580E+00  0.1433221E+00  0.4701426E+00
 0.1100000E-01 -0.4427197E+01 -0.4100599E+01 -0.3774134E+01 -0.3447631E+01 -0.3121095E+01 -0.2794529E+01 -0.2467935E+01 -0.2141318E+01 -0.1814679E+01 -0.1488023E+01 -0.1161352E+01 -0.8346703E+00 -0.5079800E+00 -0.1812846E+00  0.1454127E+00  0.4722797E+00
 0.1200000E-01 -0.4425141E+01 -0.4098545E+01 -0.3772104E+01 -0.3445620E+01 -0.3119095E+01 -0.2792535E+01 -0.2465943E+01 -0.2139321E+01 -0.1812675E+01 -0.1486008E+01 -0.1159324E+01 -0.8326257E+00 -0.5059179E+00 -0.1792042E+00  0.1475119E+00  0.4744299E+00
 0.1300000E-01 -0.4423082E+01 -0.4096485E+01 -0.3770072E+01 -0.3443607E+01 -0.3117096E+01 -0.2790542E+01 -0.2463950E+01 -0.2137325E+01 -0.1810671E+01 -0.1483992E+01 -0.1157292E+01 -0.8305772E+00 -0.5038505E+00 -0.1771167E+00  0.1496197E+00  0.4765932E+00
 0.1400000E-01 -0.4421017E+01 -0.4094421E+01 -0.3768037E+01 -0.3441594E+01 -0.3115096E+01 -0.2788550E+01 -0.2461959E+01 -0.2135330E+01 -0.1808666E+01 -0.1481974E+01 -0.1155259E+01 -0.8285249E+00 -0.5017776E+00 -0.1750223E+00  0.1517362E+00  0.4787695E+00
 0.1500000E-01 -0.4418949E+01 -0.4092352E+01 -0.3766000E+01 -0.3439580E+01 -0.3113097E+01 -0.2786558E+01 -0.2459968E+01 -0.2133334E+01 -0.1806661E+01 -0.1479955E+01 -0.1153223E+01 -0.8264686E+00 -0.4996994E+00 -0.1729208E+00  0.1538613E+00  0.4809589E+00
 0.1600000E-01 -0.4416875E+01 -0.4090279E+01 -0.3763961E+01 -0.3437565E+01 -0.3111098E+01 -0.2784567E+01 -0.2457978E+01 -0.2131339E+01 -0.1804656E+01 -0.1477935E+01 -0.1151184E+01 -0.8244085E+00 -0.4976157E+00 -0.1708123E+00  0.1559951E+00  0.4831614E+00
 0.1700000E-01 -0.4414797E+01 -0.4088201E+01 -0.3761919E+01 -0.3435549E+01 -0.3109099E+01 -0.2782576E+01 -0.2455989E+01 -0.2129345E+01 -0.1802650E+01 -0.1475914E+01 -0.1149143E+01 -0.8223445E+00 -0.4955267E+00 -0.1686969E+00  0.1581375E+00  0.4853769E+00
 0.1800000E-01 -0.4412715E+01 -0.4086119E+01 -0.3759874E+01 -0.3433532E+01 -0.3107100E+01 -0.2780587E+01 -0.2454001E+01 -0.2127350E+01 -0.1800644E+01 -0.1473891E+01 -0.1147099E+01 -0.8202766E+00 -0.4934322E+00 -0.1665744E+00  0.1602886E+00  0.4876055E+00
 0.1900000E-01 -0.4410628E+01 -0.4084032E+01 -0.3757828E+01 -0.3431514E+01 -0.3105101E+01 -0.2778597E+01 -0.2452013E+01 -0.2125356E+01 -0.1798638E+01 -0.1471867E+01 -0.1145053E+01 -0.8182048E+00 -0.4913323E+00 -0.1644449E+00  0.1624483E+00  0.4898472E+00
 0.2000000E-01 -0.4408537E+01 -0.4081941E+01 -0.3755779E+01 -0.3429496E+01 -0.3103102E+01 -0.2776609E+01 -0.2450026E+01 -0.2123363E+01 -0.1796632E+01 -0.1469842E+01 -0.1143004E+01 -0.8161291E+00 -0.4892270E+00 -0.1623083E+00  0.1646166E+00  0.4921020E+00
 0.2100000E-01 -0.4406441E+01 -0.4079845E+01 -0.3753728E+01 -0.3427477E+01 -0.3101104E+01 -0.2774621E+01 -0.2448039E+01 -0.2121370E+01 -0.1794625E+01 -0.1467815E+01 -0.1140953E+01 -0.8140495E+00 -0.4871163E+00 -0.1601648E+00  0.1667936E+00  0.4943698E+00
 0.2200000E-01 -0.4404341E+01 -0.4077745E+01 -0.3751674E+01 -0.3425457E+01 -0.3099106E+01 -0.2772634E+01 -0.2446053E+01 -0.2119377E+01 -0.1792618E+01 -0.1465787E+01 -0.1138899E+01 -0.8119661E+00 -0.4850001E+00 -0.1580142E+00  0.1689793E+00  0.4966507E+00
 0.2300000E-01 -0.4402237E+01 -0.4075641E+01 -0.3749618E+01 -0.3423436E+01 -0.3097108E+01 -0.2770648E+01 -0.2444069E+01 -0.2117385E+01 -0.1790610E+01 -0.1463758E+01 -0.1136843E+01 -0.8098787E+00 -0.4828786E+00 -0.1558566E+00  0.1711737E+00  0.4989447E+00
 0.2400000E-01 -0.4400128E+01 -0.4073532E+01 -0.3747560E+01 -0.3421415E+01 -0.3095110E+01 -0.2768662E+01 -0.2442084E+01 -0.2115393E+01 -0.1788602E+01 -0.1461728E+01 -0.1134785E+01 -0.8077875E+00 -0.4807516E+00 -0.1536920E+00  0.1733767E+00  0.5012517E+00
 0.2500000E-01 -0.4398015E+01 -0.4071419E+01 -0.3745500E+01 -0.3419393E+01 -0.3093113E+01 -0.2766677E+01 -0.2440101E+01 -0.2113401E+01 -0.1786594E+01 -0.1459696E+01 -0.1132723E+01 -0.8056924E+00 -0.4786192E+00 -0.1515204E+00  0.1755883E+00  0.5035719E+00
 0.2600000E-01 -0.4395897E+01 -0.4069301E+01 -0.3743437E+01 -0.3417370E+01 -0.3091116E+01 -0.2764693E+01 -0.2438118E+01 -0.2111410E+01 -0.1784586E+01 -0.1457663E+01 -0.1130660E+01 -0.8035934E+00 -0.4764814E+00 -0.1493417E+00  0.1778086E+00  0.5059051E+00
 0.2700000E-01 -0.4393776E+01 -0.4067179E+01 -0.3741373E+01 -0.3415346E+01 -0.3089119E+01 -0.2762709E+01 -0.2436136E+01 -0.2109419E+01 -0.1782577E+01 -0.1455629E+01 -0.1128594E+01 -0.8014904E+00 -0.4743382E+00 -0.1471560E+00  0.1800376E+00  0.5082513E+00
 0.2800000E-01 -0.4391650E+01 -0.4065053E+01 -0.3739306E+01 -0.3413322E+01 -0.3087122E+01 -0.2760726E+01 -0.2434155E+01 -0.2107429E+01 -0.1780568E+01 -0.1453594E+01 -0.1126525E+01 -0.7993836E+00 -0.4721895E+00 -0.1449633E+00  0.1822753E+00  0.5106107E+00
 0.2900000E-01 -0.4389520E+01 -0.4062923E+01 -0.3737236E+01 -0.3411297E+01 -0.3085126E+01 -0.2758744E+01 -0.2432175E+01 -0.2105439E+01 -0.1778559E+01 -0.1451557E+01 -0.1124454E+01 -0.7972729E+00 -0.4700354E+00 -0.1427636E+00  0.1845217E+00  0.5129831E+00
 0.3000000E-01 -0.4387386E+01 -0.4060788E+01 -0.3735165E+01 -0.3409272E+01 -0.3083130E+01 -0.2756763E+01 -0.2430195E+01 -0.2103450E+01 -0.1776550E+01 -0.1449519E+01 -0.1122380E+01 -0.7951584E+00 -0.4678759E+00 -0.1405568E+00  0.1867767E+00  0.5153686E+00
 0.3100000E-01 -0.4385248E+01 -0.4058649E+01 -0.3733092E+01 -0.3407245E+01 -0.3081134E+01 -0.2754783E+01 -0.2428217E+01 -0.2101461E+01 -0.1774540E+01 -0.1447479E+01 -0.1120304E+01 -0.7930399E+00 -0.4657110E+00 -0.1383430E+00  0.1890404E+00  0.5177672E+00
 0.3200000E-01 -0.4383105E+01 -0.4056506E+01 -0.3731016E+01 -0.3405218E+01 -0.3079139E+01 -0.2752803E+01 -0.2426239E+01 -0.2099472E+01 -0.1772530E+01 -0.1445439E+01 -0.1118226E+01 -0.7909175E+00 -0.4635407E+00 -0.1361221E+00  0.1913127E+00  0.5201788E+00
 0.3300000E-01 -0.4380959E+01 -0.4054359E+01 -0.3728938E+01 -0.3403191E+01 -0.3077143E+01 -0.2750824E+01 -0.2424262E+01 -0.2097484E+01 -0.1770520E+01 -0.1443397E+01 -0.1116145E+01 -0.7887912E+00 -0.4613649E+00 -0.1338942E+00  0.1935938E+00  0.5226035E+00
 0.3400000E-01 -0.4378808E+01 -0.4052208E+01 -0.3726859E+01 -0.3401163E+01 -0.3075149E+01 -0.2748846E+01 -0.2422285E+01 -0.2095496E+01 -0.1768509E+01 -0.1441354E+01 -0.1114061E+01 -0.7866610E+00 -0.4591837E+00 -0.1316593E+00  0.1958835E+00  0.5250413E+00
 0.3500000E-01 -0.4376654E+01 -0.4050053E+01 -0.3724777E+01 -0.3399134E+01 -0.3073154E+01 -0.2746869E+01 -0.2420310E+01 -0.2093509E+01 -0.1766498E+01 -0.1439310E+01 -0.1111975E+01 -0.7845270E+00 -0.4569970E+00 -0.1294174E+00  0.1981820E+00  0.5274922E+00
