 0.2800000E+01  0.9417979E+00  0.5908905E+00  0.3415771E+00  0.1727769E+00  0.6757330E-01  0.1241580E-01 -0.3531646E-02  0.1109272E-01  0.4941112E-01  0.1059689E+00  0.1764491E+00  0.2574368E+00
 0.3000000E+01  0.1008444E+01  0.6328224E+00  0.3658870E+00  0.1851175E+00  0.7242860E-01  0.1332629E-01 -0.3785093E-02  0.1184741E-01  0.5285952E-01  0.1134096E+00  0.1888733E+00  0.2755936E+00
 0.3200000E+01  0.1074963E+01  0.6746980E+00  0.3901788E+00  0.1974579E+00  0.7728981E-01  0.1424165E-01 -0.4038790E-02  0.1259434E-01  0.5629127E-01  0.1208238E+00  0.2012607E+00  0.2937028E+00
 0.3400000E+01  0.1141345E+01  0.7165139E+00  0.4144513E+00  0.2097983E+00  0.8215729E-01  0.1516218E-01 -0.4292747E-02  0.1333302E-01  0.5970527E-01  0.1282098E+00  0.2136088E+00  0.3117614E+00
 0.3600000E+01  0.1207584E+01  0.7582664E+00  0.4387035E+00  0.2221386E+00  0.8703144E-01  0.1608821E-01 -0.4546991E-02  0.1406297E-01  0.6310048E-01  0.1355661E+00  0.2259153E+00  0.3297663E+00
 0.3800000E+01  0.1273671E+01  0.7999522E+00  0.4629342E+00  0.2344788E+00  0.9191266E-01  0.1702004E-01 -0.4801537E-02  0.1478366E-01  0.6647582E-01  0.1428907E+00  0.2381779E+00  0.3477144E+00
 0.4000000E+01  0.1339598E+01  0.8415678E+00  0.4871424E+00  0.2468189E+00  0.9680130E-01  0.1795798E-01 -0.5056389E-02  0.1549461E-01  0.6983022E-01  0.1501822E+00  0.2503942E+00  0.3656029E+00
 0.4200000E+01  0.1405358E+01  0.8831099E+00  0.5113269E+00  0.2591590E+00  0.1016977E+00  0.1890233E-01 -0.5311583E-02  0.1619533E-01  0.7316266E-01  0.1574388E+00  0.2625619E+00  0.3834286E+00
 0.4400000E+01  0.1470944E+01  0.9245750E+00  0.5354868E+00  0.2714991E+00  0.1066024E+00  0.1985341E-01 -0.5567134E-02  0.1688535E-01  0.7647209E-01  0.1646589E+00  0.2746787E+00  0.4011886E+00
 0.4600000E+01  0.1536347E+01  0.9659599E+00  0.5596208E+00  0.2838391E+00  0.1115156E+00  0.2081151E-01 -0.5823046E-02  0.1756417E-01  0.7975747E-01  0.1718408E+00  0.2867424E+00  0.4188799E+00
 0.4800000E+01  0.1601561E+01  0.1007261E+01  0.5837281E+00  0.2961792E+00  0.1164377E+00  0.2177693E-01 -0.6079357E-02  0.1823132E-01  0.8301777E-01  0.1789829E+00  0.2987506E+00  0.4364998E+00
 0.5000000E+01  0.1666578E+01  0.1048476E+01  0.6078076E+00  0.3085192E+00  0.1213690E+00  0.2274995E-01 -0.6336066E-02  0.1888632E-01  0.8625199E-01  0.1860837E+00  0.3107012E+00  0.4540451E+00
 0.5200000E+01  0.1731392E+01  0.1089601E+01  0.6318583E+00  0.3208594E+00  0.1263101E+00  0.2373090E-01 -0.6593206E-02  0.1952870E-01  0.8945911E-01  0.1931415E+00  0.3225919E+00  0.4715132E+00
 0.5400000E+01  0.1795996E+01  0.1130634E+01  0.6558793E+00  0.3331996E+00  0.1312612E+00  0.2472004E-01 -0.6850785E-02  0.2015801E-01  0.9263814E-01  0.2001547E+00  0.3344206E+00  0.4889011E+00
 0.5600000E+01  0.1860382E+01  0.1171570E+01  0.6798696E+00  0.3455399E+00  0.1362226E+00  0.2571767E-01 -0.7108811E-02  0.2077377E-01  0.9578811E-01  0.2071218E+00  0.3461850E+00  0.5062061E+00
 0.5800000E+01  0.1924545E+01  0.1212408E+01  0.7038282E+00  0.3578804E+00  0.1411948E+00  0.2672406E-01 -0.7367331E-02  0.2137554E-01  0.9890802E-01  0.2140412E+00  0.3578830E+00  0.5234253E+00
 0.6000000E+01  0.1988477E+01  0.1253144E+01  0.7277543E+00  0.3702211E+00  0.1461780E+00  0.2773951E-01 -0.7626341E-02  0.2196286E-01  0.1019969E+00  0.2209115E+00  0.3695125E+00  0.5405560E+00
 0.6200000E+01  0.2052173E+01  0.1293775E+01  0.7516469E+00  0.3825621E+00  0.1511727E+00  0.2876429E-01 -0.7885861E-02  0.2253529E-01  0.1050539E+00  0.2277310E+00  0.3810714E+00  0.5575955E+00
 0.6400000E+01  0.2115627E+01  0.1334300E+01  0.7755053E+00  0.3949033E+00  0.1561791E+00  0.2979867E-01 -0.8145925E-02  0.2309238E-01  0.1080779E+00  0.2344983E+00  0.3925576E+00  0.5745411E+00
 0.6600000E+01  0.2178832E+01  0.1374714E+01  0.7993285E+00  0.4072448E+00  0.1611977E+00  0.3084291E-01 -0.8406537E-02  0.2363370E-01  0.1110681E+00  0.2412120E+00  0.4039691E+00  0.5913901E+00
 0.6800000E+01  0.2241783E+01  0.1415016E+01  0.8231157E+00  0.4195867E+00  0.1662287E+00  0.3189731E-01 -0.8667718E-02  0.2415883E-01  0.1140235E+00  0.2478705E+00  0.4153038E+00  0.6081400E+00
 0.7000000E+01  0.2304475E+01  0.1455203E+01  0.8468662E+00  0.4319291E+00  0.1712726E+00  0.3296211E-01 -0.8929491E-02  0.2466732E-01  0.1169433E+00  0.2544725E+00  0.4265598E+00  0.6247881E+00
 0.7200000E+01  0.2366901E+01  0.1495272E+01  0.8705792E+00  0.4442720E+00  0.1763295E+00  0.3403756E-01 -0.9191886E-02  0.2515878E-01  0.1198265E+00  0.2610165E+00  0.4377350E+00  0.6413319E+00
 0.7400000E+01  0.2429057E+01  0.1535221E+01  0.8942538E+00  0.4566154E+00  0.1813999E+00  0.3512394E-01 -0.9454910E-02  0.2563277E-01  0.1226722E+00  0.2675011E+00  0.4488276E+00  0.6577688E+00
 0.7600000E+01  0.2490938E+01  0.1575048E+01  0.9178895E+00  0.4689594E+00  0.1864841E+00  0.3622147E-01 -0.9718579E-02  0.2608888E-01  0.1254797E+00  0.2739250E+00  0.4598356E+00  0.6740965E+00
 0.7800000E+01  0.2552539E+01  0.1614751E+01  0.9414855E+00  0.4813042E+00  0.1915824E+00  0.3733044E-01 -0.9982910E-02  0.2652674E-01  0.1282479E+00  0.2802867E+00  0.4707572E+00  0.6903125E+00
 0.8000000E+01  0.2613856E+01  0.1654327E+01  0.9650411E+00  0.4936497E+00  0.1966950E+00  0.3845106E-01 -0.1024794E-01  0.2694592E-01  0.1309762E+00  0.2865851E+00  0.4815905E+00  0.7064143E+00
 0.8200000E+01  0.2674883E+01  0.1693774E+01  0.9885557E+00  0.5059960E+00  0.2018224E+00  0.3958358E-01 -0.1051367E-01  0.2734605E-01  0.1336636E+00  0.2928186E+00  0.4923337E+00  0.7223996E+00
 0.8400000E+01  0.2735618E+01  0.1733091E+01  0.1012029E+01  0.5183432E+00  0.2069649E+00  0.4072824E-01 -0.1078013E-01  0.2772673E-01  0.1363093E+00  0.2989861E+00  0.5029850E+00  0.7382661E+00
 0.8600000E+01  0.2796055E+01  0.1772275E+01  0.1035459E+01  0.5306915E+00  0.2121226E+00  0.4188527E-01 -0.1104733E-01  0.2808759E-01  0.1389126E+00  0.3050863E+00  0.5135427E+00  0.7540114E+00
 0.8800000E+01  0.2856191E+01  0.1811324E+01  0.1058847E+01  0.5430408E+00  0.2172960E+00  0.4305489E-01 -0.1131530E-01  0.2842827E-01  0.1414727E+00  0.3111180E+00  0.5240050E+00  0.7696335E+00
 0.9000000E+01  0.2916023E+01  0.1850237E+01  0.1082192E+01  0.5553913E+00  0.2224853E+00  0.4423735E-01 -0.1158405E-01  0.2874839E-01  0.1439887E+00  0.3170798E+00  0.5343701E+00  0.7851300E+00
 0.9200000E+01  0.2975548E+01  0.1889013E+01  0.1105493E+01  0.5677430E+00  0.2276909E+00  0.4543284E-01 -0.1185362E-01  0.2904761E-01  0.1464599E+00  0.3229706E+00  0.5446366E+00  0.8004987E+00
 0.9400000E+01  0.3034762E+01  0.1927649E+01  0.1128749E+01  0.5800961E+00  0.2329129E+00  0.4664159E-01 -0.1212402E-01  0.2932554E-01  0.1488856E+00  0.3287893E+00  0.5548027E+00  0.8157377E+00
 0.9600000E+01  0.3093662E+01  0.1966144E+01  0.1151961E+01  0.5924506E+00  0.2381517E+00  0.4786380E-01 -0.1239526E-01  0.2958186E-01  0.1512650E+00  0.3345347E+00  0.5648669E+00  0.8308448E+00
 0.9800000E+01  0.3152245E+01  0.2004497E+01  0.1175127E+01  0.6048066E+00  0.2434075E+00  0.4909968E-01 -0.1266738E-01  0.2981624E-01  0.1535974E+00  0.3402056E+00  0.5748275E+00  0.8458180E+00
 0.1000000E+02  0.3210510E+01  0.2042707E+01  0.1198248E+01  0.6171643E+00  0.2486807E+00  0.5034942E-01 -0.1294039E-01  0.3002833E-01  0.1558821E+00  0.3458010E+00  0.5846831E+00  0.8606553E+00
 0.1020000E+02  0.3268454E+01  0.2080771E+01  0.1221323E+01  0.6295237E+00  0.2539714E+00  0.5161323E-01 -0.1321431E-01  0.3021781E-01  0.1581185E+00  0.3513197E+00  0.5944322E+00  0.8753548E+00
 0.1040000E+02  0.3326075E+01  0.2118690E+01  0.1244351E+01  0.6418850E+00  0.2592800E+00  0.5289129E-01 -0.1348915E-01  0.3038435E-01  0.1603058E+00  0.3567607E+00  0.6040733E+00  0.8899145E+00
 0.1060000E+02  0.3383371E+01  0.2156462E+01  0.1267333E+01  0.6542482E+00  0.2646067E+00  0.5418379E-01 -0.1376494E-01  0.3052766E-01  0.1624435E+00  0.3621230E+00  0.6136050E+00  0.9043327E+00
 0.1080000E+02  0.3440341E+01  0.2194086E+01  0.1290267E+01  0.6666135E+00  0.2699517E+00  0.5549092E-01 -0.1404171E-01  0.3064741E-01  0.1645307E+00  0.3674055E+00  0.6230259E+00  0.9186075E+00
 0.1100000E+02  0.3496984E+01  0.2231561E+01  0.1313155E+01  0.6789810E+00  0.2753153E+00  0.5681286E-01 -0.1431946E-01  0.3074332E-01  0.1665671E+00  0.3726073E+00  0.6323346E+00  0.9327371E+00
 0.1120000E+02  0.3553297E+01  0.2268886E+01  0.1335994E+01  0.6913508E+00  0.2806977E+00  0.5814978E-01 -0.1459823E-01  0.3081510E-01  0.1685518E+00  0.3777274E+00  0.6415299E+00  0.9467199E+00
 0.1140000E+02  0.3609281E+01  0.2306062E+01  0.1358787E+01  0.7037230E+00  0.2860991E+00  0.5950184E-01 -0.1487803E-01  0.3086244E-01  0.1704843E+00  0.3827649E+00  0.6506104E+00  0.9605542E+00
 0.1160000E+02  0.3664935E+01  0.2343086E+01  0.1381531E+01  0.7160977E+00  0.2915199E+00  0.6086920E-01 -0.1515888E-01  0.3088508E-01  0.1723641E+00  0.3877188E+00  0.6595749E+00  0.9742384E+00
 0.1180000E+02  0.3720258E+01  0.2379959E+01  0.1404227E+01  0.7284750E+00  0.2969601E+00  0.6225203E-01 -0.1544080E-01  0.3088275E-01  0.1741905E+00  0.3925883E+00  0.6684221E+00  0.9877709E+00
 0.1200000E+02  0.3775250E+01  0.2416681E+01  0.1426875E+01  0.7408551E+00  0.3024200E+00  0.6365048E-01 -0.1572381E-01  0.3085518E-01  0.1759631E+00  0.3973725E+00  0.6771510E+00  0.1001150E+01
 0.1220000E+02  0.3829911E+01  0.2453250E+01  0.1449474E+01  0.7532381E+00  0.3078999E+00  0.6506471E-01 -0.1600794E-01  0.3080213E-01  0.1776812E+00  0.4020706E+00  0.6857603E+00  0.1014375E+01
 0.1240000E+02  0.3884241E+01  0.2489667E+01  0.1472025E+01  0.7656242E+00  0.3133999E+00  0.6649484E-01 -0.1629321E-01  0.3072332E-01  0.1793445E+00  0.4066817E+00  0.6942490E+00  0.1027443E+01
 0.1260000E+02  0.3938240E+01  0.2525931E+01  0.1494528E+01  0.7780133E+00  0.3189202E+00  0.6794103E-01 -0.1657963E-01  0.3061852E-01  0.1809523E+00  0.4112051E+00  0.7026160E+00  0.1040354E+01
 0.1280000E+02  0.3991909E+01  0.2562043E+01  0.1516982E+01  0.7904057E+00  0.3244610E+00  0.6940340E-01 -0.1686722E-01  0.3048750E-01  0.1825041E+00  0.4156400E+00  0.7108601E+00  0.1053106E+01
 0.1300000E+02  0.4045250E+01  0.2598002E+01  0.1539387E+01  0.8028016E+00  0.3300225E+00  0.7088210E-01 -0.1715600E-01  0.3033004E-01  0.1839996E+00  0.4199857E+00  0.7189805E+00  0.1065698E+01
 0.1320000E+02  0.4098261E+01  0.2633809E+01  0.1561744E+01  0.8152009E+00  0.3356049E+00  0.7237723E-01 -0.1744599E-01  0.3014589E-01  0.1854382E+00  0.4242415E+00  0.7269762E+00  0.1078129E+01
 0.1340000E+02  0.4150945E+01  0.2669463E+01  0.1584052E+01  0.8276039E+00  0.3412083E+00  0.7388893E-01 -0.1773724E-01  0.2993485E-01  0.1868195E+00  0.4284066E+00  0.7348462E+00  0.1090397E+01
 0.1360000E+02  0.4203304E+01  0.2704966E+01  0.1606312E+01  0.8400106E+00  0.3468330E+00  0.7541731E-01 -0.1802972E-01  0.2969672E-01  0.1881431E+00  0.4324804E+00  0.7425897E+00  0.1102501E+01
 0.1380000E+02  0.4255338E+01  0.2740316E+01  0.1628523E+01  0.8524213E+00  0.3524790E+00  0.7696246E-01 -0.1832348E-01  0.2943128E-01  0.1894086E+00  0.4364623E+00  0.7502057E+00  0.1114441E+01
 0.1400000E+02  0.4307049E+01  0.2775515E+01  0.1650686E+01  0.8648360E+00  0.3581466E+00  0.7852450E-01 -0.1861851E-01  0.2913835E-01  0.1906155E+00  0.4403517E+00  0.7576935E+00  0.1126215E+01
 0.1420000E+02  0.4358438E+01  0.2810563E+01  0.1672801E+01  0.8772548E+00  0.3638358E+00  0.8010353E-01 -0.1891487E-01  0.2881774E-01  0.1917635E+00  0.4441479E+00  0.7650522E+00  0.1137822E+01
 0.1440000E+02  0.4409509E+01  0.2845460E+01  0.1694868E+01  0.8896780E+00  0.3695469E+00  0.8169965E-01 -0.1921255E-01  0.2846926E-01  0.1928522E+00  0.4478504E+00  0.7722811E+00  0.1149261E+01
 0.1460000E+02  0.4460262E+01  0.2880207E+01  0.1716886E+01  0.9021055E+00  0.3752800E+00  0.8331294E-01 -0.1951157E-01  0.2809273E-01  0.1938813E+00  0.4514587E+00  0.7793794E+00  0.1160531E+01
 0.1480000E+02  0.4510700E+01  0.2914806E+01  0.1738857E+01  0.9145376E+00  0.3810351E+00  0.8494350E-01 -0.1981195E-01  0.2768801E-01  0.1948504E+00  0.4549722E+00  0.7863465E+00  0.1171632E+01
 0.1500000E+02  0.4560825E+01  0.2949255E+01  0.1760780E+01  0.9269743E+00  0.3868124E+00  0.8659140E-01 -0.2011372E-01  0.2725491E-01  0.1957592E+00  0.4583906E+00  0.7931817E+00  0.1182562E+01
 0.1520000E+02  0.4610640E+01  0.2983557E+01  0.1782656E+01  0.9394158E+00  0.3926121E+00  0.8825670E-01 -0.2041688E-01  0.2679330E-01  0.1966074E+00  0.4617132E+00  0.7998844E+00  0.1193321E+01
 0.1540000E+02  0.4660148E+01  0.3017712E+01  0.1804485E+01  0.9518623E+00  0.3984342E+00  0.8993949E-01 -0.2072144E-01  0.2630302E-01  0.1973947E+00  0.4649396E+00  0.8064540E+00  0.1203908E+01
 0.1560000E+02  0.4709350E+01  0.3051722E+01  0.1826267E+01  0.9643137E+00  0.4042789E+00  0.9163984E-01 -0.2102745E-01  0.2578393E-01  0.1981209E+00  0.4680695E+00  0.8128898E+00  0.1214323E+01
 0.1580000E+02  0.4758251E+01  0.3085586E+01  0.1848002E+01  0.9767703E+00  0.4101462E+00  0.9335779E-01 -0.2133490E-01  0.2523590E-01  0.1987856E+00  0.4711024E+00  0.8191915E+00  0.1224564E+01
 0.1600000E+02  0.4806851E+01  0.3119306E+01  0.1869691E+01  0.9892322E+00  0.4160363E+00  0.9509341E-01 -0.2164383E-01  0.2465879E-01  0.1993886E+00  0.4740380E+00  0.8253584E+00  0.1234632E+01
 0.1620000E+02  0.4855156E+01  0.3152883E+01  0.1891333E+01  0.1001699E+01  0.4219492E+00  0.9684675E-01 -0.2195422E-01  0.2405250E-01  0.1999297E+00  0.4768759E+00  0.8313902E+00  0.1244525E+01
 0.1640000E+02  0.4903167E+01  0.3186318E+01  0.1912930E+01  0.1014172E+01  0.4278851E+00  0.9861785E-01 -0.2226613E-01  0.2341690E-01  0.2004086E+00  0.4796158E+00  0.8372863E+00  0.1254244E+01
 0.1660000E+02  0.4950887E+01  0.3219613E+01  0.1934482E+01  0.1026650E+01  0.4338439E+00  0.1004068E+00 -0.2257953E-01  0.2275188E-01  0.2008251E+00  0.4822573E+00  0.8430464E+00  0.1263787E+01
 0.1680000E+02  0.4998320E+01  0.3252767E+01  0.1955988E+01  0.1039134E+01  0.4398257E+00  0.1022135E+00 -0.2289446E-01  0.2205736E-01  0.2011792E+00  0.4848003E+00  0.8486701E+00  0.1273154E+01
 0.1700000E+02  0.5045470E+01  0.3285784E+01  0.1977449E+01  0.1051624E+01  0.4458307E+00  0.1040381E+00 -0.2321093E-01  0.2133321E-01  0.2014704E+00  0.4872444E+00  0.8541571E+00  0.1282345E+01
 0.1720000E+02  0.5092339E+01  0.3318664E+01  0.1998866E+01  0.1064120E+01  0.4518589E+00  0.1058807E+00 -0.2352895E-01  0.2057937E-01  0.2016988E+00  0.4895894E+00  0.8595070E+00  0.1291360E+01
 0.1740000E+02  0.5138930E+01  0.3351408E+01  0.2020239E+01  0.1076621E+01  0.4579103E+00  0.1077411E+00 -0.2384855E-01  0.1979575E-01  0.2018641E+00  0.4918351E+00  0.8647195E+00  0.1300198E+01
 0.1760000E+02  0.5185247E+01  0.3384017E+01  0.2041568E+01  0.1089129E+01  0.4639849E+00  0.1096195E+00 -0.2416973E-01  0.1898226E-01  0.2019662E+00  0.4939814E+00  0.8697944E+00  0.1308859E+01
 0.1780000E+02  0.5231293E+01  0.3416493E+01  0.2062853E+01  0.1101643E+01  0.4700828E+00  0.1115159E+00 -0.2449250E-01  0.1813885E-01  0.2020050E+00  0.4960279E+00  0.8747315E+00  0.1317343E+01
 0.1800000E+02  0.5277072E+01  0.3448838E+01  0.2084096E+01  0.1114163E+01  0.4762041E+00  0.1134302E+00 -0.2481689E-01  0.1726545E-01  0.2019803E+00  0.4979746E+00  0.8795305E+00  0.1325649E+01
 0.1820000E+02  0.5322587E+01  0.3481053E+01  0.2105296E+01  0.1126690E+01  0.4823488E+00  0.1153625E+00 -0.2514290E-01  0.1636199E-01  0.2018920E+00  0.4998214E+00  0.8841912E+00  0.1333778E+01
 0.1840000E+02  0.5367841E+01  0.3513138E+01  0.2126454E+01  0.1139223E+01  0.4885168E+00  0.1173128E+00 -0.2547053E-01  0.1542842E-01  0.2017401E+00  0.5015681E+00  0.8887136E+00  0.1341730E+01
 0.1860000E+02  0.5412838E+01  0.3545097E+01  0.2147570E+01  0.1151762E+01  0.4947082E+00  0.1192810E+00 -0.2579981E-01  0.1446471E-01  0.2015245E+00  0.5032147E+00  0.8930975E+00  0.1349504E+01
 0.1880000E+02  0.5457582E+01  0.3576929E+01  0.2168644E+01  0.1164308E+01  0.5009230E+00  0.1212672E+00 -0.2613074E-01  0.1347080E-01  0.2012451E+00  0.5047611E+00  0.8973428E+00  0.1357100E+01
 0.1900000E+02  0.5502074E+01  0.3608637E+01  0.2189678E+01  0.1176861E+01  0.5071612E+00  0.1232714E+00 -0.2646333E-01  0.1244668E-01  0.2009018E+00  0.5062072E+00  0.9014494E+00  0.1364519E+01
 0.1920000E+02  0.5546320E+01  0.3640221E+01  0.2210671E+01  0.1189420E+01  0.5134228E+00  0.1252935E+00 -0.2679759E-01  0.1139230E-01  0.2004946E+00  0.5075530E+00  0.9054172E+00  0.1371760E+01
 0.1940000E+02  0.5590321E+01  0.3671685E+01  0.2231624E+01  0.1201986E+01  0.5197078E+00  0.1273335E+00 -0.2713355E-01  0.1030764E-01  0.2000234E+00  0.5087986E+00  0.9092463E+00  0.1378824E+01
 0.1960000E+02  0.5634082E+01  0.3703028E+01  0.2252537E+01  0.1214558E+01  0.5260162E+00  0.1293914E+00 -0.2747120E-01  0.9192684E-02  0.1994883E+00  0.5099438E+00  0.9129367E+00  0.1385710E+01
 0.1980000E+02  0.5677606E+01  0.3734253E+01  0.2273411E+01  0.1227138E+01  0.5323479E+00  0.1314672E+00 -0.2781056E-01  0.8047421E-02  0.1988892E+00  0.5109888E+00  0.9164883E+00  0.1392420E+01
 0.2000000E+02  0.5720895E+01  0.3765360E+01  0.2294246E+01  0.1239724E+01  0.5387030E+00  0.1335608E+00 -0.2815164E-01  0.6871842E-02  0.1982261E+00  0.5119336E+00  0.9199012E+00  0.1398953E+01
 0.2020000E+02  0.5763954E+01  0.3796352E+01  0.2315043E+01  0.1252317E+01  0.5450813E+00  0.1356722E+00 -0.2849444E-01  0.5665951E-02  0.1974990E+00  0.5127783E+00  0.9231755E+00  0.1405309E+01
 0.2040000E+02  0.5806784E+01  0.3827230E+01  0.2335802E+01  0.1264917E+01  0.5514829E+00  0.1378013E+00 -0.2883898E-01  0.4429756E-02  0.1967080E+00  0.5135229E+00  0.9263112E+00  0.1411489E+01
 0.2060000E+02  0.5849390E+01  0.3857996E+01  0.2356523E+01  0.1277524E+01  0.5579077E+00  0.1399482E+00 -0.2918525E-01  0.3163266E-02  0.1958530E+00  0.5141675E+00  0.9293085E+00  0.1417493E+01
 0.2080000E+02  0.5891774E+01  0.3888650E+01  0.2377207E+01  0.1290138E+01  0.5643556E+00  0.1421127E+00 -0.2953328E-01  0.1866478E-02  0.1949342E+00  0.5147124E+00  0.9321674E+00  0.1423322E+01
 0.2100000E+02  0.5933938E+01  0.3919195E+01  0.2397854E+01  0.1302758E+01  0.5708266E+00  0.1442948E+00 -0.2988306E-01  0.5394342E-03  0.1939514E+00  0.5151575E+00  0.9348882E+00  0.1428975E+01
 0.2120000E+02  0.5975887E+01  0.3949631E+01  0.2418465E+01  0.1315386E+01  0.5773207E+00  0.1464945E+00 -0.3023461E-01 -0.8178446E-03  0.1929049E+00  0.5155031E+00  0.9374710E+00  0.1434454E+01
 0.2140000E+02  0.6017622E+01  0.3979960E+01  0.2439040E+01  0.1328021E+01  0.5838377E+00  0.1487116E+00 -0.3058794E-01 -0.2205326E-02  0.1917947E+00  0.5157493E+00  0.9399160E+00  0.1439758E+01
 0.2160000E+02  0.6059147E+01  0.4010185E+01  0.2459580E+01  0.1340662E+01  0.5903776E+00  0.1509462E+00 -0.3094302E-01 -0.3622975E-02  0.1906208E+00  0.5158963E+00  0.9422234E+00  0.1444889E+01
 0.2180000E+02  0.6100464E+01  0.4040305E+01  0.2480085E+01  0.1353310E+01  0.5969404E+00  0.1531982E+00 -0.3129991E-01 -0.5070740E-02  0.1893833E+00  0.5159443E+00  0.9443933E+00  0.1449847E+01
 0.2200000E+02  0.6141576E+01  0.4070322E+01  0.2500554E+01  0.1365965E+01  0.6035259E+00  0.1554674E+00 -0.3165859E-01 -0.6548596E-02  0.1880823E+00  0.5158936E+00  0.9464262E+00  0.1454632E+01
 0.2220000E+02  0.6182485E+01  0.4100238E+01  0.2520990E+01  0.1378627E+01  0.6101340E+00  0.1577539E+00 -0.3201908E-01 -0.8056473E-02  0.1867179E+00  0.5157443E+00  0.9483221E+00  0.1459245E+01
 0.2240000E+02  0.6223193E+01  0.4130054E+01  0.2541392E+01  0.1391295E+01  0.6167647E+00  0.1600576E+00 -0.3238137E-01 -0.9594322E-02  0.1852903E+00  0.5154968E+00  0.9500814E+00  0.1463686E+01
 0.2260000E+02  0.6263704E+01  0.4159771E+01  0.2561760E+01  0.1403970E+01  0.6234178E+00  0.1623783E+00 -0.3274547E-01 -0.1116207E-01  0.1837995E+00  0.5151512E+00  0.9517043E+00  0.1467957E+01
 0.2280000E+02  0.6304018E+01  0.4189391E+01  0.2582096E+01  0.1416652E+01  0.6300933E+00  0.1647160E+00 -0.3311140E-01 -0.1275967E-01  0.1822456E+00  0.5147079E+00  0.9531912E+00  0.1472058E+01
 0.2300000E+02  0.6344139E+01  0.4218915E+01  0.2602398E+01  0.1429341E+01  0.6367910E+00  0.1670706E+00 -0.3347916E-01 -0.1438702E-01  0.1806288E+00  0.5141671E+00  0.9545423E+00  0.1475990E+01
 0.2320000E+02  0.6384069E+01  0.4248343E+01  0.2622668E+01  0.1442035E+01  0.6435109E+00  0.1694421E+00 -0.3384876E-01 -0.1604408E-01  0.1789493E+00  0.5135292E+00  0.9557580E+00  0.1479753E+01
 0.2340000E+02  0.6423809E+01  0.4277678E+01  0.2642907E+01  0.1454737E+01  0.6502527E+00  0.1718303E+00 -0.3422021E-01 -0.1773073E-01  0.1772071E+00  0.5127945E+00  0.9568387E+00  0.1483349E+01
