 0.2000000E+00  0.8226571E+00  0.9276271E+00  0.1032598E+01  0.1137569E+01  0.1242541E+01  0.1347514E+01  0.1452486E+01  0.1557459E+01  0.1662432E+01  0.1767406E+01  0.1872379E+01  0.1977352E+01
 0.4000000E+00  0.8226792E+00  0.9276410E+00  0.1032606E+01  0.1137573E+01  0.1242543E+01  0.1347514E+01  0.1452486E+01  0.1557460E+01  0.1662433E+01  0.1767408E+01  0.1872383E+01  0.1977358E+01
 0.6000000E+00  0.8227160E+00  0.9276640E+00  0.1032619E+01  0.1137580E+01  0.1242546E+01  0.1347514E+01  0.1452486E+01  0.1557460E+01  0.1662435E+01  0.1767412E+01  0.1872390E+01  0.1977368E+01
 0.8000000E+00  0.8227675E+00  0.9276963E+00  0.1032638E+01  0.1137590E+01  0.1242549E+01  0.1347515E+01  0.1452486E+01  0.1557461E+01  0.1662438E+01  0.1767418E+01  0.1872400E+01  0.1977382E+01
 0.1000000E+01  0.8228337E+00  0.9277378E+00  0.1032662E+01  0.1137602E+01  0.1242554E+01  0.1347516E+01  0.1452486E+01  0.1557461E+01  0.1662442E+01  0.1767425E+01  0.1872412E+01  0.1977401E+01
 0.1200000E+01  0.8229145E+00  0.9277885E+00  0.1032691E+01  0.1137616E+01  0.1242560E+01  0.1347517E+01  0.1452485E+01  0.1557462E+01  0.1662446E+01  0.1767435E+01  0.1872427E+01  0.1977423E+01
 0.1400000E+01  0.8230101E+00  0.9278484E+00  0.1032726E+01  0.1137634E+01  0.1242567E+01  0.1347518E+01  0.1452485E+01  0.1557463E+01  0.1662451E+01  0.1767445E+01  0.1872445E+01  0.1977449E+01
 0.1600000E+01  0.8231204E+00  0.9279175E+00  0.1032766E+01  0.1137654E+01  0.1242574E+01  0.1347520E+01  0.1452485E+01  0.1557465E+01  0.1662457E+01  0.1767458E+01  0.1872466E+01  0.1977479E+01
 0.1800000E+01  0.8232453E+00  0.9279958E+00  0.1032811E+01  0.1137677E+01  0.1242583E+01  0.1347521E+01  0.1452484E+01  0.1557466E+01  0.1662463E+01  0.1767472E+01  0.1872489E+01  0.1977513E+01
 0.2000000E+01  0.8233848E+00  0.9280833E+00  0.1032861E+01  0.1137702E+01  0.1242593E+01  0.1347523E+01  0.1452484E+01  0.1557468E+01  0.1662471E+01  0.1767488E+01  0.1872515E+01  0.1977551E+01
