 0.1100000E-01  0.1655731E+01  0.1652938E+01  0.1654713E+01  0.1657516E+01  0.1660009E+01  0.1662006E+01  0.1663687E+01  0.1665244E+01  0.1666795E+01  0.1668383E+01  0.1669942E+01  0.1671177E+01  0.1671384E+01  0.1669504E+01  0.1664990E+01  0.1660184E+01  0.1664391E+01
 0.1200000E-01  0.1656503E+01  0.1652763E+01  0.1654110E+01  0.1656843E+01  0.1659438E+01  0.1661588E+01  0.1663423E+01  0.1665126E+01  0.1666818E+01  0.1668551E+01  0.1670261E+01  0.1671637E+01  0.1671935E+01  0.1670017E+01  0.1665253E+01  0.1660015E+01  0.1663984E+01
 0.1300000E-01  0.1654392E+01  0.1651650E+01  0.1653385E+01  0.1656254E+01  0.1658930E+01  0.1661176E+01  0.1663132E+01  0.1664972E+01  0.1666807E+01  0.1668682E+01  0.1670527E+01  0.1672012E+01  0.1672355E+01  0.1670372E+01  0.1665436E+01  0.1660103E+01  0.1664612E+01
 0.1400000E-01  0.1655200E+01  0.1651468E+01  0.1652772E+01  0.1655580E+01  0.1658363E+01  0.1660764E+01  0.1662874E+01  0.1664858E+01  0.1666834E+01  0.1668855E+01  0.1670849E+01  0.1672472E+01  0.1672897E+01  0.1670860E+01  0.1665657E+01  0.1659899E+01  0.1664263E+01
 0.1500000E-01  0.1652914E+01  0.1650264E+01  0.1652008E+01  0.1654976E+01  0.1657848E+01  0.1660347E+01  0.1662579E+01  0.1664700E+01  0.1666820E+01  0.1668983E+01  0.1671112E+01  0.1672843E+01  0.1673305E+01  0.1671187E+01  0.1665788E+01  0.1659913E+01  0.1664839E+01
 0.1600000E-01  0.1653763E+01  0.1650081E+01  0.1651388E+01  0.1654302E+01  0.1657286E+01  0.1659942E+01  0.1662327E+01  0.1664591E+01  0.1666851E+01  0.1669159E+01  0.1671437E+01  0.1673302E+01  0.1673838E+01  0.1671650E+01  0.1665966E+01  0.1659677E+01  0.1664559E+01
 0.1700000E-01  0.1651298E+01  0.1648784E+01  0.1650587E+01  0.1653684E+01  0.1656765E+01  0.1659521E+01  0.1662028E+01  0.1664430E+01  0.1666834E+01  0.1669286E+01  0.1671698E+01  0.1673668E+01  0.1674234E+01  0.1671947E+01  0.1666043E+01  0.1659620E+01  0.1665097E+01
 0.1800000E-01  0.1652195E+01  0.1648607E+01  0.1649966E+01  0.1653011E+01  0.1656209E+01  0.1659122E+01  0.1661782E+01  0.1664326E+01  0.1666869E+01  0.1669465E+01  0.1672026E+01  0.1674127E+01  0.1674756E+01  0.1672382E+01  0.1666177E+01  0.1659354E+01  0.1664897E+01
 0.1900000E-01  0.1649549E+01  0.1647220E+01  0.1649127E+01  0.1652381E+01  0.1655682E+01  0.1658696E+01  0.1661479E+01  0.1664161E+01  0.1666849E+01  0.1669590E+01  0.1672285E+01  0.1674488E+01  0.1675139E+01  0.1672649E+01  0.1666201E+01  0.1659231E+01  0.1665411E+01
 0.2000000E-01  0.1650503E+01  0.1647054E+01  0.1648507E+01  0.1651712E+01  0.1655132E+01  0.1658305E+01  0.1661239E+01  0.1664062E+01  0.1666889E+01  0.1669773E+01  0.1672614E+01  0.1674945E+01  0.1675650E+01  0.1673056E+01  0.1666292E+01  0.1658940E+01  0.1665304E+01
 0.2100000E-01  0.1647672E+01  0.1645576E+01  0.1647632E+01  0.1651067E+01  0.1654598E+01  0.1657874E+01  0.1660931E+01  0.1663893E+01  0.1666866E+01  0.1669895E+01  0.1672871E+01  0.1675301E+01  0.1676018E+01  0.1673292E+01  0.1666261E+01  0.1658755E+01  0.1665811E+01
 0.2200000E-01  0.1648691E+01  0.1645429E+01  0.1647019E+01  0.1650404E+01  0.1654056E+01  0.1657490E+01  0.1660697E+01  0.1663799E+01  0.1666909E+01  0.1670081E+01  0.1673203E+01  0.1675755E+01  0.1676516E+01  0.1673668E+01  0.1666309E+01  0.1658442E+01  0.1665809E+01
 0.2300000E-01  0.1645675E+01  0.1643862E+01  0.1646108E+01  0.1649747E+01  0.1653516E+01  0.1657054E+01  0.1660385E+01  0.1663626E+01  0.1666883E+01  0.1670202E+01  0.1673458E+01  0.1676106E+01  0.1676870E+01  0.1673872E+01  0.1666225E+01  0.1658200E+01  0.1666325E+01
 0.2400000E-01  0.1646766E+01  0.1643740E+01  0.1645504E+01  0.1649090E+01  0.1652981E+01  0.1656677E+01  0.1660158E+01  0.1663537E+01  0.1666931E+01  0.1670391E+01  0.1673790E+01  0.1676558E+01  0.1677355E+01  0.1674219E+01  0.1666231E+01  0.1657871E+01  0.1666444E+01
 0.2500000E-01  0.1643565E+01  0.1642083E+01  0.1644558E+01  0.1648420E+01  0.1652434E+01  0.1656236E+01  0.1659840E+01  0.1663360E+01  0.1666902E+01  0.1670509E+01  0.1674044E+01  0.1676903E+01  0.1677694E+01  0.1674390E+01  0.1666094E+01  0.1657576E+01  0.1666985E+01
 0.2600000E-01  0.1644738E+01  0.1641993E+01  0.1643967E+01  0.1647772E+01  0.1651907E+01  0.1655867E+01  0.1659620E+01  0.1663277E+01  0.1666953E+01  0.1670701E+01  0.1674377E+01  0.1677351E+01  0.1678164E+01  0.1674705E+01  0.1666059E+01  0.1657237E+01  0.1667239E+01
 0.2700000E-01  0.1641351E+01  0.1640248E+01  0.1642986E+01  0.1647089E+01  0.1651354E+01  0.1655420E+01  0.1659296E+01  0.1663095E+01  0.1666921E+01  0.1670818E+01  0.1674629E+01  0.1677691E+01  0.1678487E+01  0.1674842E+01  0.1665870E+01  0.1656896E+01  0.1667823E+01
 0.2800000E-01  0.1642614E+01  0.1640196E+01  0.1642411E+01  0.1646451E+01  0.1650836E+01  0.1655059E+01  0.1659083E+01  0.1663017E+01  0.1666977E+01  0.1671013E+01  0.1674963E+01  0.1678134E+01  0.1678942E+01  0.1675126E+01  0.1665795E+01  0.1656553E+01  0.1668230E+01
 0.2900000E-01  0.1639041E+01  0.1638363E+01  0.1641396E+01  0.1645756E+01  0.1650276E+01  0.1654606E+01  0.1658754E+01  0.1662831E+01  0.1666942E+01  0.1671128E+01  0.1675213E+01  0.1678469E+01  0.1679249E+01  0.1675229E+01  0.1665555E+01  0.1656170E+01  0.1668873E+01
 0.3000000E-01  0.1640404E+01  0.1638355E+01  0.1640841E+01  0.1645129E+01  0.1649767E+01  0.1654254E+01  0.1658548E+01  0.1662758E+01  0.1667001E+01  0.1671326E+01  0.1675547E+01  0.1678907E+01  0.1679687E+01  0.1675481E+01  0.1665442E+01  0.1655830E+01  0.1669450E+01
 0.3100000E-01  0.1636646E+01  0.1636435E+01  0.1639792E+01  0.1644420E+01  0.1649200E+01  0.1653794E+01  0.1658213E+01  0.1662568E+01  0.1666964E+01  0.1671439E+01  0.1675795E+01  0.1679235E+01  0.1679978E+01  0.1675550E+01  0.1665152E+01  0.1655412E+01  0.1670172E+01
 0.3200000E-01  0.1638118E+01  0.1636478E+01  0.1639260E+01  0.1643806E+01  0.1648701E+01  0.1653450E+01  0.1658014E+01  0.1662500E+01  0.1667027E+01  0.1671639E+01  0.1676129E+01  0.1679667E+01  0.1680398E+01  0.1675769E+01  0.1665003E+01  0.1655082E+01  0.1670936E+01
 0.3300000E-01  0.1634174E+01  0.1634472E+01  0.1638177E+01  0.1643084E+01  0.1648126E+01  0.1652984E+01  0.1657673E+01  0.1662305E+01  0.1666986E+01  0.1671751E+01  0.1676375E+01  0.1679990E+01  0.1680672E+01  0.1675803E+01  0.1664665E+01  0.1654635E+01  0.1671756E+01
 0.3400000E-01  0.1635764E+01  0.1634571E+01  0.1637670E+01  0.1642484E+01  0.1647637E+01  0.1652648E+01  0.1657481E+01  0.1662243E+01  0.1667054E+01  0.1671953E+01  0.1676709E+01  0.1680415E+01  0.1681075E+01  0.1675990E+01  0.1664483E+01  0.1654324E+01  0.1672726E+01
 0.3500000E-01  0.1631637E+01  0.1632479E+01  0.1636553E+01  0.1641749E+01  0.1647054E+01  0.1652175E+01  0.1657134E+01  0.1662044E+01  0.1667010E+01  0.1672064E+01  0.1676953E+01  0.1680731E+01  0.1681330E+01  0.1675989E+01  0.1664098E+01  0.1653855E+01  0.1673663E+01
 0.3600000E-01  0.1633353E+01  0.1632641E+01  0.1636075E+01  0.1641164E+01  0.1646575E+01  0.1651848E+01  0.1656950E+01  0.1661987E+01  0.1667081E+01  0.1672268E+01  0.1677287E+01  0.1681150E+01  0.1681715E+01  0.1676145E+01  0.1663887E+01  0.1653569E+01  0.1674858E+01
 0.3700000E-01  0.1629044E+01  0.1630462E+01  0.1634923E+01  0.1640414E+01  0.1645984E+01  0.1651368E+01  0.1656596E+01  0.1661782E+01  0.1667034E+01  0.1672377E+01  0.1677529E+01  0.1681460E+01  0.1681953E+01  0.1676109E+01  0.1663455E+01  0.1653084E+01  0.1675932E+01
 0.3800000E-01  0.1630894E+01  0.1630692E+01  0.1634477E+01  0.1639845E+01  0.1645516E+01  0.1651050E+01  0.1656419E+01  0.1661732E+01  0.1667110E+01  0.1672583E+01  0.1677861E+01  0.1681871E+01  0.1682318E+01  0.1676234E+01  0.1663218E+01  0.1652834E+01  0.1677372E+01
 0.3900000E-01  0.1626405E+01  0.1628428E+01  0.1633290E+01  0.1639080E+01  0.1644916E+01  0.1650562E+01  0.1656059E+01  0.1661522E+01  0.1667060E+01  0.1672690E+01  0.1678101E+01  0.1682174E+01  0.1682537E+01  0.1676162E+01  0.1662743E+01  0.1652340E+01  0.1678603E+01
 0.4000000E-01  0.1628398E+01  0.1628730E+01  0.1632878E+01  0.1638529E+01  0.1644460E+01  0.1650254E+01  0.1655889E+01  0.1661477E+01  0.1667139E+01  0.1672898E+01  0.1678432E+01  0.1682577E+01  0.1682884E+01  0.1676256E+01  0.1662483E+01  0.1652133E+01  0.1680307E+01
 0.4100000E-01  0.1623730E+01  0.1626382E+01  0.1631656E+01  0.1637749E+01  0.1643850E+01  0.1649757E+01  0.1655522E+01  0.1661262E+01  0.1667086E+01  0.1673004E+01  0.1678670E+01  0.1682873E+01  0.1683084E+01  0.1676149E+01  0.1661967E+01  0.1651637E+01  0.1681716E+01
 0.4200000E-01  0.1625873E+01  0.1626761E+01  0.1631280E+01  0.1637215E+01  0.1643405E+01  0.1649458E+01  0.1655360E+01  0.1661223E+01  0.1667169E+01  0.1673214E+01  0.1678999E+01  0.1683267E+01  0.1683411E+01  0.1676214E+01  0.1661688E+01  0.1651482E+01  0.1683706E+01
 0.4300000E-01  0.1621029E+01  0.1624327E+01  0.1630022E+01  0.1636420E+01  0.1642785E+01  0.1648953E+01  0.1654986E+01  0.1661003E+01  0.1667113E+01  0.1673318E+01  0.1679235E+01  0.1683556E+01  0.1683592E+01  0.1676072E+01  0.1661133E+01  0.1650991E+01  0.1685314E+01
 0.4400000E-01  0.1623328E+01  0.1624788E+01  0.1629684E+01  0.1635905E+01  0.1642353E+01  0.1648664E+01  0.1654832E+01  0.1660970E+01  0.1667200E+01  0.1673529E+01  0.1679562E+01  0.1683942E+01  0.1683899E+01  0.1676109E+01  0.1660839E+01  0.1650897E+01  0.1687609E+01
 0.4500000E-01  0.1618310E+01  0.1622270E+01  0.1628390E+01  0.1635093E+01  0.1641723E+01  0.1648150E+01  0.1654450E+01  0.1660744E+01  0.1667141E+01  0.1673632E+01  0.1679796E+01  0.1684223E+01  0.1684062E+01  0.1675933E+01  0.1660247E+01  0.1650418E+01  0.1689438E+01
 0.4600000E-01  0.1620772E+01  0.1622815E+01  0.1628092E+01  0.1634598E+01  0.1641303E+01  0.1647871E+01  0.1654304E+01  0.1660717E+01  0.1667231E+01  0.1673845E+01  0.1680120E+01  0.1684599E+01  0.1684349E+01  0.1675943E+01  0.1659942E+01  0.1650395E+01  0.1692060E+01
 0.4700000E-01  0.1615582E+01  0.1620213E+01  0.1626761E+01  0.1633769E+01  0.1640661E+01  0.1647348E+01  0.1653915E+01  0.1660486E+01  0.1667169E+01  0.1673946E+01  0.1680352E+01  0.1684874E+01  0.1684492E+01  0.1675733E+01  0.1659316E+01  0.1649934E+01  0.1694130E+01
 0.4800000E-01  0.1618211E+01  0.1620846E+01  0.1626504E+01  0.1633294E+01  0.1640254E+01  0.1647078E+01  0.1653776E+01  0.1660465E+01  0.1667263E+01  0.1674160E+01  0.1680674E+01  0.1685240E+01  0.1684759E+01  0.1675717E+01  0.1659005E+01  0.1649990E+01  0.1697100E+01
 0.4900000E-01  0.1612853E+01  0.1618160E+01  0.1625135E+01  0.1632447E+01  0.1639601E+01  0.1646546E+01  0.1653379E+01  0.1660228E+01  0.1667198E+01  0.1674260E+01  0.1680904E+01  0.1685507E+01  0.1684882E+01  0.1675473E+01  0.1658347E+01  0.1649555E+01  0.1699435E+01
 0.5000000E-01  0.1615654E+01  0.1618883E+01  0.1624921E+01  0.1631993E+01  0.1639207E+01  0.1646286E+01  0.1653249E+01  0.1660213E+01  0.1667296E+01  0.1674475E+01  0.1681222E+01  0.1685862E+01  0.1685130E+01  0.1675434E+01  0.1658034E+01  0.1649698E+01  0.1702772E+01
