 0.1000000E-01  0.2008579E-09  0.3344151E-08  0.4681246E-07  0.5344802E-06  0.4981685E-05  0.3790385E-04  0.2354284E-03  0.1193736E-02  0.4941221E-02  0.1669683E-01  0.4605761E-01  0.1037125E+00  0.1906431E+00  0.2860722E+00  0.3504295E+00  0.3504295E+00  0.2860722E+00  0.1906431E+00  0.1037125E+00  0.4605762E-01  0.1669683E-01  0.4941213E-02  0.1193714E-02  0.2353922E-03  0.3785769E-04  0.4975190E-05  0.5381608E-06  0.4658791E-07  0.3482653E-08  0.1806198E-09
 0.1100000E-01  0.2008535E-09  0.3344304E-08  0.4681411E-07  0.5344964E-06  0.4981813E-05  0.3790467E-04  0.2354325E-03  0.1193753E-02  0.4941280E-02  0.1669700E-01  0.4605799E-01  0.1037132E+00  0.1906443E+00  0.2860737E+00  0.3504312E+00  0.3504312E+00  0.2860737E+00  0.1906443E+00  0.1037132E+00  0.4605800E-01  0.1669700E-01  0.4941271E-02  0.1193726E-02  0.2353886E-03  0.3784872E-04  0.4974023E-05  0.5389519E-06  0.4654556E-07  0.3509152E-08  0.1757701E-09
 0.1200000E-01  0.2008484E-09  0.3344467E-08  0.4681589E-07  0.5345139E-06  0.4981951E-05  0.3790554E-04  0.2354370E-03  0.1193772E-02  0.4941345E-02  0.1669718E-01  0.4605841E-01  0.1037140E+00  0.1906455E+00  0.2860754E+00  0.3504331E+00  0.3504331E+00  0.2860754E+00  0.1906455E+00  0.1037140E+00  0.4605842E-01  0.1669718E-01  0.4941333E-02  0.1193740E-02  0.2353845E-03  0.3783885E-04  0.4972759E-05  0.5398167E-06  0.4650025E-07  0.3537372E-08  0.1704044E-09
 0.1300000E-01  0.2008428E-09  0.3344642E-08  0.4681779E-07  0.5345325E-06  0.4982098E-05  0.3790648E-04  0.2354419E-03  0.1193792E-02  0.4941414E-02  0.1669737E-01  0.4605886E-01  0.1037148E+00  0.1906468E+00  0.2860772E+00  0.3504351E+00  0.3504351E+00  0.2860772E+00  0.1906469E+00  0.1037148E+00  0.4605887E-01  0.1669738E-01  0.4941400E-02  0.1193754E-02  0.2353800E-03  0.3782809E-04  0.4971401E-05  0.5407546E-06  0.4645226E-07  0.3567180E-08  0.1645629E-09
 0.1400000E-01  0.2008365E-09  0.3344827E-08  0.4681980E-07  0.5345524E-06  0.4982255E-05  0.3790748E-04  0.2354470E-03  0.1193814E-02  0.4941488E-02  0.1669758E-01  0.4605934E-01  0.1037157E+00  0.1906483E+00  0.2860791E+00  0.3504373E+00  0.3504373E+00  0.2860791E+00  0.1906483E+00  0.1037158E+00  0.4605935E-01  0.1669759E-01  0.4941472E-02  0.1193770E-02  0.2353749E-03  0.3781642E-04  0.4969951E-05  0.5417651E-06  0.4640186E-07  0.3598451E-08  0.1583057E-09
 0.1500000E-01  0.2008297E-09  0.3345023E-08  0.4682193E-07  0.5345734E-06  0.4982422E-05  0.3790855E-04  0.2354525E-03  0.1193837E-02  0.4941567E-02  0.1669780E-01  0.4605986E-01  0.1037167E+00  0.1906498E+00  0.2860811E+00  0.3504397E+00  0.3504397E+00  0.2860812E+00  0.1906499E+00  0.1037167E+00  0.4605987E-01  0.1669781E-01  0.4941549E-02  0.1193786E-02  0.2353693E-03  0.3780383E-04  0.4968412E-05  0.5428473E-06  0.4634936E-07  0.3631068E-08  0.1517182E-09
 0.1600000E-01  0.2008222E-09  0.3345230E-08  0.4682418E-07  0.5345957E-06  0.4982598E-05  0.3790968E-04  0.2354584E-03  0.1193862E-02  0.4941651E-02  0.1669804E-01  0.4606040E-01  0.1037178E+00  0.1906515E+00  0.2860833E+00  0.3504422E+00  0.3504422E+00  0.2860834E+00  0.1906515E+00  0.1037178E+00  0.4606042E-01  0.1669805E-01  0.4941630E-02  0.1193803E-02  0.2353632E-03  0.3779033E-04  0.4966787E-05  0.5440006E-06  0.4629506E-07  0.3664919E-08  0.1449185E-09
 0.1700000E-01  0.2008142E-09  0.3345447E-08  0.4682655E-07  0.5346191E-06  0.4982784E-05  0.3791087E-04  0.2354645E-03  0.1193888E-02  0.4941740E-02  0.1669829E-01  0.4606098E-01  0.1037189E+00  0.1906532E+00  0.2860856E+00  0.3504449E+00  0.3504449E+00  0.2860857E+00  0.1906533E+00  0.1037189E+00  0.4606100E-01  0.1669830E-01  0.4941716E-02  0.1193821E-02  0.2353566E-03  0.3777592E-04  0.4965079E-05  0.5452241E-06  0.4623931E-07  0.3699901E-08  0.1380667E-09
 0.1800000E-01  0.2008057E-09  0.3345676E-08  0.4682904E-07  0.5346437E-06  0.4982980E-05  0.3791212E-04  0.2354710E-03  0.1193915E-02  0.4941834E-02  0.1669855E-01  0.4606160E-01  0.1037200E+00  0.1906551E+00  0.2860881E+00  0.3504477E+00  0.3504477E+00  0.2860881E+00  0.1906551E+00  0.1037201E+00  0.4606162E-01  0.1669857E-01  0.4941806E-02  0.1193840E-02  0.2353494E-03  0.3776058E-04  0.4963289E-05  0.5465168E-06  0.4618243E-07  0.3735917E-08  0.1313765E-09
 0.1900000E-01  0.2007967E-09  0.3345915E-08  0.4683164E-07  0.5346696E-06  0.4983186E-05  0.3791344E-04  0.2354779E-03  0.1193944E-02  0.4941933E-02  0.1669883E-01  0.4606224E-01  0.1037213E+00  0.1906570E+00  0.2860907E+00  0.3504506E+00  0.3504506E+00  0.2860907E+00  0.1906571E+00  0.1037213E+00  0.4606227E-01  0.1669885E-01  0.4941902E-02  0.1193860E-02  0.2353416E-03  0.3774432E-04  0.4961422E-05  0.5478780E-06  0.4612477E-07  0.3772880E-08  0.1251271E-09
 0.2000000E-01  0.2007871E-09  0.3346164E-08  0.4683436E-07  0.5346966E-06  0.4983401E-05  0.3791482E-04  0.2354850E-03  0.1193974E-02  0.4942036E-02  0.1669912E-01  0.4606292E-01  0.1037226E+00  0.1906591E+00  0.2860934E+00  0.3504537E+00  0.3504538E+00  0.2860935E+00  0.1906591E+00  0.1037226E+00  0.4606295E-01  0.1669914E-01  0.4942002E-02  0.1193880E-02  0.2353333E-03  0.3772714E-04  0.4959479E-05  0.5493066E-06  0.4606670E-07  0.3810709E-08  0.1196732E-09
 0.2100000E-01  0.2007771E-09  0.3346424E-08  0.4683721E-07  0.5347248E-06  0.4983626E-05  0.3791627E-04  0.2354925E-03  0.1194005E-02  0.4942145E-02  0.1669943E-01  0.4606363E-01  0.1037239E+00  0.1906612E+00  0.2860963E+00  0.3504570E+00  0.3504570E+00  0.2860963E+00  0.1906613E+00  0.1037240E+00  0.4606366E-01  0.1669945E-01  0.4942106E-02  0.1193902E-02  0.2353244E-03  0.3770902E-04  0.4957463E-05  0.5508016E-06  0.4600859E-07  0.3849333E-08  0.1154429E-09
 0.2200000E-01  0.2007667E-09  0.3346695E-08  0.4684016E-07  0.5347542E-06  0.4983860E-05  0.3791777E-04  0.2355003E-03  0.1194038E-02  0.4942258E-02  0.1669975E-01  0.4606437E-01  0.1037253E+00  0.1906635E+00  0.2860993E+00  0.3504604E+00  0.3504605E+00  0.2860993E+00  0.1906635E+00  0.1037254E+00  0.4606441E-01  0.1669977E-01  0.4942215E-02  0.1193924E-02  0.2353148E-03  0.3768997E-04  0.4955377E-05  0.5523619E-06  0.4595081E-07  0.3888686E-08  0.1129143E-09
 0.2300000E-01  0.2007558E-09  0.3346977E-08  0.4684324E-07  0.5347849E-06  0.4984105E-05  0.3791934E-04  0.2355085E-03  0.1194073E-02  0.4942377E-02  0.1670009E-01  0.4606515E-01  0.1037268E+00  0.1906658E+00  0.2861024E+00  0.3504640E+00  0.3504640E+00  0.2861024E+00  0.1906659E+00  0.1037269E+00  0.4606519E-01  0.1670011E-01  0.4942329E-02  0.1193948E-02  0.2353046E-03  0.3766998E-04  0.4953223E-05  0.5539866E-06  0.4589374E-07  0.3928711E-08  0.1125600E-09
 0.2400000E-01  0.2007445E-09  0.3347269E-08  0.4684644E-07  0.5348167E-06  0.4984359E-05  0.3792098E-04  0.2355169E-03  0.1194108E-02  0.4942500E-02  0.1670043E-01  0.4606596E-01  0.1037284E+00  0.1906683E+00  0.2861056E+00  0.3504677E+00  0.3504678E+00  0.2861057E+00  0.1906683E+00  0.1037284E+00  0.4606600E-01  0.1670046E-01  0.4942448E-02  0.1193972E-02  0.2352938E-03  0.3764906E-04  0.4951005E-05  0.5556744E-06  0.4583778E-07  0.3969356E-08  0.1147639E-09
 0.2500000E-01  0.2007328E-09  0.3347571E-08  0.4684975E-07  0.5348497E-06  0.4984622E-05  0.3792267E-04  0.2355257E-03  0.1194145E-02  0.4942628E-02  0.1670080E-01  0.4606680E-01  0.1037300E+00  0.1906708E+00  0.2861090E+00  0.3504716E+00  0.3504716E+00  0.2861091E+00  0.1906709E+00  0.1037300E+00  0.4606685E-01  0.1670082E-01  0.4942571E-02  0.1193996E-02  0.2352824E-03  0.3762720E-04  0.4948724E-05  0.5574242E-06  0.4578330E-07  0.4010578E-08  0.1197439E-09
 0.2600000E-01  0.2007209E-09  0.3347884E-08  0.4685319E-07  0.5348839E-06  0.4984896E-05  0.3792443E-04  0.2355349E-03  0.1194184E-02  0.4942761E-02  0.1670117E-01  0.4606767E-01  0.1037316E+00  0.1906734E+00  0.2861126E+00  0.3504756E+00  0.3504757E+00  0.2861126E+00  0.1906735E+00  0.1037317E+00  0.4606772E-01  0.1670120E-01  0.4942699E-02  0.1194022E-02  0.2352703E-03  0.3760440E-04  0.4946383E-05  0.5592349E-06  0.4573071E-07  0.4052337E-08  0.1275193E-09
 0.2700000E-01  0.2007086E-09  0.3348207E-08  0.4685674E-07  0.5349193E-06  0.4985178E-05  0.3792625E-04  0.2355444E-03  0.1194224E-02  0.4942899E-02  0.1670156E-01  0.4606858E-01  0.1037334E+00  0.1906762E+00  0.2861162E+00  0.3504798E+00  0.3504799E+00  0.2861163E+00  0.1906763E+00  0.1037335E+00  0.4606863E-01  0.1670159E-01  0.4942832E-02  0.1194049E-02  0.2352575E-03  0.3758066E-04  0.4943985E-05  0.5611053E-06  0.4568039E-07  0.4094601E-08  0.1379406E-09
 0.2800000E-01  0.2006960E-09  0.3348541E-08  0.4686041E-07  0.5349559E-06  0.4985471E-05  0.3792814E-04  0.2355542E-03  0.1194265E-02  0.4943042E-02  0.1670197E-01  0.4606952E-01  0.1037352E+00  0.1906790E+00  0.2861200E+00  0.3504842E+00  0.3504842E+00  0.2861201E+00  0.1906791E+00  0.1037353E+00  0.4606958E-01  0.1670200E-01  0.4942969E-02  0.1194076E-02  0.2352440E-03  0.3755598E-04  0.4941533E-05  0.5630342E-06  0.4563274E-07  0.4137342E-08  0.1507574E-09
 0.2900000E-01  0.2006831E-09  0.3348885E-08  0.4686420E-07  0.5349937E-06  0.4985773E-05  0.3793008E-04  0.2355643E-03  0.1194308E-02  0.4943189E-02  0.1670239E-01  0.4607049E-01  0.1037370E+00  0.1906820E+00  0.2861239E+00  0.3504887E+00  0.3504887E+00  0.2861240E+00  0.1906821E+00  0.1037371E+00  0.4607055E-01  0.1670242E-01  0.4943110E-02  0.1194104E-02  0.2352298E-03  0.3753036E-04  0.4939028E-05  0.5650204E-06  0.4558813E-07  0.4180536E-08  0.1656849E-09
 0.3000000E-01  0.2006701E-09  0.3349240E-08  0.4686810E-07  0.5350327E-06  0.4986085E-05  0.3793210E-04  0.2355748E-03  0.1194352E-02  0.4943342E-02  0.1670282E-01  0.4607150E-01  0.1037390E+00  0.1906850E+00  0.2861280E+00  0.3504933E+00  0.3504933E+00  0.2861281E+00  0.1906851E+00  0.1037391E+00  0.4607156E-01  0.1670286E-01  0.4943257E-02  0.1194133E-02  0.2352149E-03  0.3750379E-04  0.4936474E-05  0.5670626E-06  0.4554694E-07  0.4224165E-08  0.1824490E-09
 0.3100000E-01  0.2006568E-09  0.3349605E-08  0.4687213E-07  0.5350729E-06  0.4986407E-05  0.3793417E-04  0.2355855E-03  0.1194398E-02  0.4943500E-02  0.1670326E-01  0.4607254E-01  0.1037409E+00  0.1906882E+00  0.2861322E+00  0.3504981E+00  0.3504981E+00  0.2861323E+00  0.1906883E+00  0.1037410E+00  0.4607260E-01  0.1670330E-01  0.4943408E-02  0.1194162E-02  0.2351992E-03  0.3747628E-04  0.4933872E-05  0.5691596E-06  0.4550956E-07  0.4268210E-08  0.2008079E-09
 0.3200000E-01  0.2006434E-09  0.3349980E-08  0.4687627E-07  0.5351142E-06  0.4986738E-05  0.3793631E-04  0.2355967E-03  0.1194445E-02  0.4943662E-02  0.1670372E-01  0.4607361E-01  0.1037430E+00  0.1906914E+00  0.2861365E+00  0.3505030E+00  0.3505031E+00  0.2861366E+00  0.1906915E+00  0.1037431E+00  0.4607368E-01  0.1670377E-01  0.4943563E-02  0.1194193E-02  0.2351828E-03  0.3744783E-04  0.4931226E-05  0.5713102E-06  0.4547633E-07  0.4312660E-08  0.2205568E-09
 0.3300000E-01  0.2006299E-09  0.3350365E-08  0.4688053E-07  0.5351568E-06  0.4987080E-05  0.3793851E-04  0.2356081E-03  0.1194493E-02  0.4943829E-02  0.1670420E-01  0.4607471E-01  0.1037451E+00  0.1906947E+00  0.2861409E+00  0.3505081E+00  0.3505082E+00  0.2861410E+00  0.1906949E+00  0.1037452E+00  0.4607479E-01  0.1670424E-01  0.4943723E-02  0.1194224E-02  0.2351656E-03  0.3741844E-04  0.4928537E-05  0.5735132E-06  0.4544762E-07  0.4357503E-08  0.2415249E-09
 0.3400000E-01  0.2006162E-09  0.3350761E-08  0.4688491E-07  0.5352006E-06  0.4987430E-05  0.3794077E-04  0.2356199E-03  0.1194543E-02  0.4944002E-02  0.1670469E-01  0.4607584E-01  0.1037473E+00  0.1906982E+00  0.2861455E+00  0.3505134E+00  0.3505134E+00  0.2861456E+00  0.1906983E+00  0.1037474E+00  0.4607593E-01  0.1670473E-01  0.4943888E-02  0.1194256E-02  0.2351476E-03  0.3738811E-04  0.4925808E-05  0.5757673E-06  0.4542375E-07  0.4402730E-08  0.2635705E-09
 0.3500000E-01  0.2006026E-09  0.3351166E-08  0.4688941E-07  0.5352456E-06  0.4987791E-05  0.3794309E-04  0.2356320E-03  0.1194595E-02  0.4944179E-02  0.1670519E-01  0.4607701E-01  0.1037495E+00  0.1907017E+00  0.2861502E+00  0.3505188E+00  0.3505188E+00  0.2861504E+00  0.1907019E+00  0.1037496E+00  0.4607710E-01  0.1670524E-01  0.4944057E-02  0.1194288E-02  0.2351288E-03  0.3735683E-04  0.4923040E-05  0.5780713E-06  0.4540505E-07  0.4448333E-08  0.2865742E-09
 0.3600000E-01  0.2005888E-09  0.3351582E-08  0.4689403E-07  0.5352917E-06  0.4988161E-05  0.3794548E-04  0.2356445E-03  0.1194647E-02  0.4944361E-02  0.1670570E-01  0.4607821E-01  0.1037518E+00  0.1907054E+00  0.2861551E+00  0.3505243E+00  0.3505244E+00  0.2861552E+00  0.1907055E+00  0.1037519E+00  0.4607831E-01  0.1670576E-01  0.4944231E-02  0.1194321E-02  0.2351092E-03  0.3732462E-04  0.4920237E-05  0.5804240E-06  0.4539182E-07  0.4494305E-08  0.3104341E-09
 0.3700000E-01  0.2005752E-09  0.3352008E-08  0.4689876E-07  0.5353391E-06  0.4988540E-05  0.3794793E-04  0.2356572E-03  0.1194701E-02  0.4944547E-02  0.1670623E-01  0.4607945E-01  0.1037542E+00  0.1907091E+00  0.2861601E+00  0.3505301E+00  0.3505301E+00  0.2861602E+00  0.1907093E+00  0.1037543E+00  0.4607954E-01  0.1670629E-01  0.4944410E-02  0.1194355E-02  0.2350887E-03  0.3729148E-04  0.4917400E-05  0.5828242E-06  0.4538434E-07  0.4540640E-08  0.3350619E-09
 0.3800000E-01  0.2005615E-09  0.3352444E-08  0.4690362E-07  0.5353876E-06  0.4988930E-05  0.3795045E-04  0.2356703E-03  0.1194757E-02  0.4944739E-02  0.1670678E-01  0.4608071E-01  0.1037566E+00  0.1907130E+00  0.2861652E+00  0.3505359E+00  0.3505360E+00  0.2861653E+00  0.1907131E+00  0.1037567E+00  0.4608082E-01  0.1670684E-01  0.4944592E-02  0.1194390E-02  0.2350674E-03  0.3725739E-04  0.4914531E-05  0.5852706E-06  0.4538287E-07  0.4587332E-08  0.3603789E-09
 0.3900000E-01  0.2005480E-09  0.3352889E-08  0.4690859E-07  0.5354374E-06  0.4989329E-05  0.3795302E-04  0.2356838E-03  0.1194814E-02  0.4944936E-02  0.1670734E-01  0.4608201E-01  0.1037591E+00  0.1907169E+00  0.2861704E+00  0.3505419E+00  0.3505420E+00  0.2861706E+00  0.1907171E+00  0.1037592E+00  0.4608212E-01  0.1670740E-01  0.4944780E-02  0.1194426E-02  0.2350452E-03  0.3722238E-04  0.4911633E-05  0.5877622E-06  0.4538766E-07  0.4634375E-08  0.3863143E-09
 0.4000000E-01  0.2005346E-09  0.3353345E-08  0.4691368E-07  0.5354883E-06  0.4989737E-05  0.3795566E-04  0.2356975E-03  0.1194872E-02  0.4945137E-02  0.1670791E-01  0.4608334E-01  0.1037616E+00  0.1907209E+00  0.2861758E+00  0.3505481E+00  0.3505482E+00  0.2861760E+00  0.1907211E+00  0.1037618E+00  0.4608346E-01  0.1670797E-01  0.4944972E-02  0.1194462E-02  0.2350221E-03  0.3718643E-04  0.4908706E-05  0.5902976E-06  0.4539891E-07  0.4681761E-08  0.4128032E-09
 0.4100000E-01  0.2005213E-09  0.3353811E-08  0.4691889E-07  0.5355404E-06  0.4990156E-05  0.3795837E-04  0.2357116E-03  0.1194931E-02  0.4945344E-02  0.1670849E-01  0.4608470E-01  0.1037642E+00  0.1907251E+00  0.2861813E+00  0.3505544E+00  0.3505545E+00  0.2861815E+00  0.1907253E+00  0.1037644E+00  0.4608483E-01  0.1670856E-01  0.4945168E-02  0.1194498E-02  0.2349982E-03  0.3714956E-04  0.4905754E-05  0.5928759E-06  0.4541681E-07  0.4729483E-08  0.4397850E-09
 0.4200000E-01  0.2005083E-09  0.3354286E-08  0.4692422E-07  0.5355938E-06  0.4990584E-05  0.3796113E-04  0.2357260E-03  0.1194993E-02  0.4945555E-02  0.1670909E-01  0.4608610E-01  0.1037669E+00  0.1907293E+00  0.2861870E+00  0.3505609E+00  0.3505609E+00  0.2861872E+00  0.1907295E+00  0.1037671E+00  0.4608623E-01  0.1670916E-01  0.4945369E-02  0.1194536E-02  0.2349732E-03  0.3711177E-04  0.4902778E-05  0.5954957E-06  0.4544152E-07  0.4777534E-08  0.4672029E-09
 0.4300000E-01  0.2004954E-09  0.3354771E-08  0.4692967E-07  0.5356483E-06  0.4991021E-05  0.3796396E-04  0.2357408E-03  0.1195055E-02  0.4945771E-02  0.1670971E-01  0.4608753E-01  0.1037696E+00  0.1907336E+00  0.2861928E+00  0.3505675E+00  0.3505676E+00  0.2861930E+00  0.1907339E+00  0.1037698E+00  0.4608766E-01  0.1670978E-01  0.4945575E-02  0.1194574E-02  0.2349474E-03  0.3707306E-04  0.4899780E-05  0.5981562E-06  0.4547316E-07  0.4825905E-08  0.4950032E-09
 0.4400000E-01  0.2004829E-09  0.3355266E-08  0.4693523E-07  0.5357040E-06  0.4991469E-05  0.3796685E-04  0.2357559E-03  0.1195119E-02  0.4945992E-02  0.1671033E-01  0.4608899E-01  0.1037724E+00  0.1907381E+00  0.2861987E+00  0.3505743E+00  0.3505743E+00  0.2861989E+00  0.1907383E+00  0.1037727E+00  0.4608913E-01  0.1671041E-01  0.4945785E-02  0.1194612E-02  0.2349206E-03  0.3703343E-04  0.4896761E-05  0.6008560E-06  0.4551183E-07  0.4874586E-08  0.5231346E-09
 0.4500000E-01  0.2004707E-09  0.3355771E-08  0.4694092E-07  0.5357609E-06  0.4991926E-05  0.3796980E-04  0.2357713E-03  0.1195184E-02  0.4946218E-02  0.1671097E-01  0.4609049E-01  0.1037753E+00  0.1907426E+00  0.2862047E+00  0.3505812E+00  0.3505813E+00  0.2862049E+00  0.1907429E+00  0.1037755E+00  0.4609063E-01  0.1671106E-01  0.4946000E-02  0.1194651E-02  0.2348928E-03  0.3699288E-04  0.4893723E-05  0.6035943E-06  0.4555759E-07  0.4923567E-08  0.5515480E-09
 0.4600000E-01  0.2004588E-09  0.3356285E-08  0.4694672E-07  0.5358190E-06  0.4992392E-05  0.3797282E-04  0.2357870E-03  0.1195251E-02  0.4946449E-02  0.1671163E-01  0.4609201E-01  0.1037782E+00  0.1907473E+00  0.2862109E+00  0.3505883E+00  0.3505884E+00  0.2862111E+00  0.1907475E+00  0.1037785E+00  0.4609217E-01  0.1671172E-01  0.4946219E-02  0.1194691E-02  0.2348640E-03  0.3695144E-04  0.4890667E-05  0.6063699E-06  0.4561046E-07  0.4972837E-08  0.5801967E-09
 0.4700000E-01  0.2004474E-09  0.3356809E-08  0.4695264E-07  0.5358783E-06  0.4992868E-05  0.3797590E-04  0.2358031E-03  0.1195319E-02  0.4946685E-02  0.1671230E-01  0.4609357E-01  0.1037812E+00  0.1907520E+00  0.2862172E+00  0.3505955E+00  0.3505956E+00  0.2862174E+00  0.1907523E+00  0.1037815E+00  0.4609373E-01  0.1671239E-01  0.4946442E-02  0.1194732E-02  0.2348343E-03  0.3690909E-04  0.4887595E-05  0.6091818E-06  0.4567045E-07  0.5022385E-08  0.6090362E-09
 0.4800000E-01  0.2004364E-09  0.3357342E-08  0.4695868E-07  0.5359388E-06  0.4993354E-05  0.3797904E-04  0.2358195E-03  0.1195388E-02  0.4946925E-02  0.1671298E-01  0.4609516E-01  0.1037843E+00  0.1907568E+00  0.2862237E+00  0.3506029E+00  0.3506030E+00  0.2862239E+00  0.1907571E+00  0.1037845E+00  0.4609533E-01  0.1671308E-01  0.4946670E-02  0.1194773E-02  0.2348034E-03  0.3686584E-04  0.4884508E-05  0.6120291E-06  0.4573751E-07  0.5072201E-08  0.6380241E-09
 0.4900000E-01  0.2004259E-09  0.3357885E-08  0.4696484E-07  0.5360005E-06  0.4993850E-05  0.3798224E-04  0.2358362E-03  0.1195459E-02  0.4947171E-02  0.1671368E-01  0.4609679E-01  0.1037874E+00  0.1907618E+00  0.2862302E+00  0.3506104E+00  0.3506105E+00  0.2862305E+00  0.1907621E+00  0.1037876E+00  0.4609696E-01  0.1671378E-01  0.4946902E-02  0.1194814E-02  0.2347716E-03  0.3682171E-04  0.4881407E-05  0.6149107E-06  0.4581156E-07  0.5122275E-08  0.6671205E-09
