 0.1700000E-01  0.2892498E+01  0.2899912E+01  0.2907326E+01  0.2914740E+01  0.2922154E+01  0.2929568E+01  0.2936982E+01  0.2944396E+01  0.2951809E+01  0.2959223E+01  0.2966637E+01  0.2974051E+01  0.2981465E+01  0.2988879E+01  0.2996293E+01  0.3003707E+01  0.3011121E+01  0.3018535E+01  0.3025949E+01  0.3033363E+01  0.3040774E+01  0.3048066E+01  0.3052791E+01  0.3035164E+01  0.2956822E+01  0.2920734E+01  0.3107897E+01  0.3257185E+01  0.3193528E+01  0.3126686E+01
 0.1800000E-01  0.2886176E+01  0.2894026E+01  0.2901876E+01  0.2909726E+01  0.2917576E+01  0.2925426E+01  0.2933276E+01  0.2941126E+01  0.2948976E+01  0.2956826E+01  0.2964675E+01  0.2972525E+01  0.2980375E+01  0.2988225E+01  0.2996075E+01  0.3003925E+01  0.3011775E+01  0.3019625E+01  0.3027475E+01  0.3035325E+01  0.3043172E+01  0.3050891E+01  0.3055865E+01  0.3037034E+01  0.2953903E+01  0.2916324E+01  0.3115112E+01  0.3272339E+01  0.3204516E+01  0.3133996E+01
 0.1900000E-01  0.2879855E+01  0.2888141E+01  0.2896427E+01  0.2904713E+01  0.2912999E+01  0.2921284E+01  0.2929570E+01  0.2937856E+01  0.2946142E+01  0.2954428E+01  0.2962714E+01  0.2971000E+01  0.2979285E+01  0.2987571E+01  0.2995857E+01  0.3004143E+01  0.3012429E+01  0.3020715E+01  0.3029000E+01  0.3037286E+01  0.3045569E+01  0.3053716E+01  0.3058936E+01  0.3038881E+01  0.2950943E+01  0.2911947E+01  0.3122424E+01  0.3287490E+01  0.3215460E+01  0.3141290E+01
 0.2000000E-01  0.2873534E+01  0.2882256E+01  0.2890978E+01  0.2899700E+01  0.2908421E+01  0.2917143E+01  0.2925865E+01  0.2934587E+01  0.2943308E+01  0.2952030E+01  0.2960752E+01  0.2969474E+01  0.2978196E+01  0.2986917E+01  0.2995639E+01  0.3004361E+01  0.3013083E+01  0.3021804E+01  0.3030526E+01  0.3039248E+01  0.3047967E+01  0.3056540E+01  0.3062003E+01  0.3040705E+01  0.2947942E+01  0.2907603E+01  0.3129832E+01  0.3302639E+01  0.3226359E+01  0.3148570E+01
 0.2100000E-01  0.2867214E+01  0.2876371E+01  0.2885529E+01  0.2894687E+01  0.2903844E+01  0.2913002E+01  0.2922160E+01  0.2931317E+01  0.2940475E+01  0.2949633E+01  0.2958790E+01  0.2967948E+01  0.2977106E+01  0.2986263E+01  0.2995421E+01  0.3004579E+01  0.3013737E+01  0.3022894E+01  0.3032052E+01  0.3041210E+01  0.3050364E+01  0.3059363E+01  0.3065066E+01  0.3042504E+01  0.2944899E+01  0.2903292E+01  0.3137336E+01  0.3317783E+01  0.3237213E+01  0.3155835E+01
 0.2200000E-01  0.2860893E+01  0.2870487E+01  0.2880081E+01  0.2889674E+01  0.2899268E+01  0.2908861E+01  0.2918455E+01  0.2928048E+01  0.2937642E+01  0.2947235E+01  0.2956829E+01  0.2966423E+01  0.2976016E+01  0.2985610E+01  0.2995203E+01  0.3004797E+01  0.3014390E+01  0.3023984E+01  0.3033577E+01  0.3043171E+01  0.3052761E+01  0.3062187E+01  0.3068124E+01  0.3044280E+01  0.2941816E+01  0.2899017E+01  0.3144937E+01  0.3332923E+01  0.3248023E+01  0.3163085E+01
 0.2300000E-01  0.2854574E+01  0.2864603E+01  0.2874632E+01  0.2884662E+01  0.2894691E+01  0.2904721E+01  0.2914750E+01  0.2924779E+01  0.2934809E+01  0.2944838E+01  0.2954868E+01  0.2964897E+01  0.2974926E+01  0.2984956E+01  0.2994985E+01  0.3005015E+01  0.3015044E+01  0.3025074E+01  0.3035103E+01  0.3045132E+01  0.3055158E+01  0.3065009E+01  0.3071179E+01  0.3046031E+01  0.2938691E+01  0.2894776E+01  0.3152634E+01  0.3348056E+01  0.3258789E+01  0.3170320E+01
 0.2400000E-01  0.2848254E+01  0.2858720E+01  0.2869185E+01  0.2879650E+01  0.2890115E+01  0.2900580E+01  0.2911046E+01  0.2921511E+01  0.2931976E+01  0.2942441E+01  0.2952907E+01  0.2963372E+01  0.2973837E+01  0.2984302E+01  0.2994767E+01  0.3005233E+01  0.3015698E+01  0.3026163E+01  0.3036628E+01  0.3047093E+01  0.3057555E+01  0.3067832E+01  0.3074229E+01  0.3047757E+01  0.2935526E+01  0.2890571E+01  0.3160427E+01  0.3363184E+01  0.3269509E+01  0.3177541E+01
 0.2500000E-01  0.2841936E+01  0.2852837E+01  0.2863738E+01  0.2874639E+01  0.2885540E+01  0.2896441E+01  0.2907342E+01  0.2918243E+01  0.2929144E+01  0.2940045E+01  0.2950946E+01  0.2961847E+01  0.2972748E+01  0.2983649E+01  0.2994550E+01  0.3005450E+01  0.3016351E+01  0.3027252E+01  0.3038153E+01  0.3049054E+01  0.3059951E+01  0.3070654E+01  0.3077276E+01  0.3049458E+01  0.2932320E+01  0.2886403E+01  0.3168316E+01  0.3378304E+01  0.3280185E+01  0.3184748E+01
 0.2600000E-01  0.2835617E+01  0.2846954E+01  0.2858291E+01  0.2869627E+01  0.2880964E+01  0.2892301E+01  0.2903638E+01  0.2914974E+01  0.2926311E+01  0.2937648E+01  0.2948985E+01  0.2960321E+01  0.2971658E+01  0.2982995E+01  0.2994332E+01  0.3005668E+01  0.3017005E+01  0.3028342E+01  0.3039679E+01  0.3051015E+01  0.3062348E+01  0.3073475E+01  0.3080317E+01  0.3051134E+01  0.2929074E+01  0.2882272E+01  0.3176301E+01  0.3393415E+01  0.3290817E+01  0.3191941E+01
 0.2700000E-01  0.2829299E+01  0.2841072E+01  0.2852844E+01  0.2864617E+01  0.2876389E+01  0.2888162E+01  0.2899934E+01  0.2911706E+01  0.2923479E+01  0.2935251E+01  0.2947024E+01  0.2958796E+01  0.2970569E+01  0.2982341E+01  0.2994114E+01  0.3005886E+01  0.3017659E+01  0.3029431E+01  0.3041204E+01  0.3052976E+01  0.3064744E+01  0.3076296E+01  0.3083354E+01  0.3052785E+01  0.2925787E+01  0.2878179E+01  0.3184381E+01  0.3408518E+01  0.3301404E+01  0.3199119E+01
 0.2800000E-01  0.2822982E+01  0.2835190E+01  0.2847398E+01  0.2859606E+01  0.2871814E+01  0.2884023E+01  0.2896231E+01  0.2908439E+01  0.2920647E+01  0.2932855E+01  0.2945063E+01  0.2957271E+01  0.2969480E+01  0.2981688E+01  0.2993896E+01  0.3006104E+01  0.3018312E+01  0.3030520E+01  0.3042729E+01  0.3054937E+01  0.3067140E+01  0.3079116E+01  0.3086387E+01  0.3054410E+01  0.2922461E+01  0.2874124E+01  0.3192557E+01  0.3423610E+01  0.3311946E+01  0.3206284E+01
 0.2900000E-01  0.2816665E+01  0.2829309E+01  0.2841953E+01  0.2854596E+01  0.2867240E+01  0.2879884E+01  0.2892528E+01  0.2905172E+01  0.2917815E+01  0.2930459E+01  0.2943103E+01  0.2955747E+01  0.2968391E+01  0.2981034E+01  0.2993678E+01  0.3006322E+01  0.3018966E+01  0.3031609E+01  0.3044253E+01  0.3056897E+01  0.3069536E+01  0.3081936E+01  0.3089415E+01  0.3056009E+01  0.2919094E+01  0.2870108E+01  0.3200829E+01  0.3438692E+01  0.3322443E+01  0.3213435E+01
 0.3000000E-01  0.2810349E+01  0.2823428E+01  0.2836507E+01  0.2849587E+01  0.2862666E+01  0.2875746E+01  0.2888825E+01  0.2901904E+01  0.2914984E+01  0.2928063E+01  0.2941143E+01  0.2954222E+01  0.2967301E+01  0.2980381E+01  0.2993460E+01  0.3006540E+01  0.3019619E+01  0.3032699E+01  0.3045778E+01  0.3058857E+01  0.3071931E+01  0.3084756E+01  0.3092438E+01  0.3057581E+01  0.2915688E+01  0.2866132E+01  0.3209196E+01  0.3453762E+01  0.3332896E+01  0.3220572E+01
 0.3100000E-01  0.2804033E+01  0.2817548E+01  0.2831063E+01  0.2844578E+01  0.2858093E+01  0.2871608E+01  0.2885123E+01  0.2898638E+01  0.2912153E+01  0.2925668E+01  0.2939183E+01  0.2952698E+01  0.2966213E+01  0.2979728E+01  0.2993243E+01  0.3006757E+01  0.3020272E+01  0.3033787E+01  0.3047302E+01  0.3060817E+01  0.3074327E+01  0.3087574E+01  0.3095457E+01  0.3059128E+01  0.2912242E+01  0.2862197E+01  0.3217658E+01  0.3468819E+01  0.3343305E+01  0.3227696E+01
 0.3200000E-01  0.2797718E+01  0.2811668E+01  0.2825619E+01  0.2839569E+01  0.2853520E+01  0.2867470E+01  0.2881421E+01  0.2895371E+01  0.2909322E+01  0.2923272E+01  0.2937223E+01  0.2951173E+01  0.2965124E+01  0.2979074E+01  0.2993025E+01  0.3006975E+01  0.3020926E+01  0.3034876E+01  0.3048827E+01  0.3062777E+01  0.3076722E+01  0.3090393E+01  0.3098470E+01  0.3060648E+01  0.2908757E+01  0.2858302E+01  0.3226215E+01  0.3483863E+01  0.3353668E+01  0.3234806E+01
 0.3300000E-01  0.2791403E+01  0.2805789E+01  0.2820175E+01  0.2834561E+01  0.2848947E+01  0.2863333E+01  0.2877719E+01  0.2892105E+01  0.2906491E+01  0.2920877E+01  0.2935263E+01  0.2949649E+01  0.2964035E+01  0.2978421E+01  0.2992807E+01  0.3007193E+01  0.3021579E+01  0.3035965E+01  0.3050351E+01  0.3064737E+01  0.3079117E+01  0.3093210E+01  0.3101479E+01  0.3062141E+01  0.2905233E+01  0.2854450E+01  0.3234866E+01  0.3498892E+01  0.3363988E+01  0.3241903E+01
 0.3400000E-01  0.2785089E+01  0.2799911E+01  0.2814732E+01  0.2829554E+01  0.2844375E+01  0.2859196E+01  0.2874018E+01  0.2888839E+01  0.2903661E+01  0.2918482E+01  0.2933304E+01  0.2948125E+01  0.2962946E+01  0.2977768E+01  0.2992589E+01  0.3007411E+01  0.3022232E+01  0.3037054E+01  0.3051875E+01  0.3066696E+01  0.3081511E+01  0.3096027E+01  0.3104482E+01  0.3063606E+01  0.2901670E+01  0.2850639E+01  0.3243613E+01  0.3513906E+01  0.3374262E+01  0.3248987E+01
 0.3500000E-01  0.2778776E+01  0.2794033E+01  0.2809290E+01  0.2824546E+01  0.2839803E+01  0.2855060E+01  0.2870317E+01  0.2885574E+01  0.2900831E+01  0.2916087E+01  0.2931344E+01  0.2946601E+01  0.2961858E+01  0.2977115E+01  0.2992372E+01  0.3007628E+01  0.3022885E+01  0.3038142E+01  0.3053399E+01  0.3068656E+01  0.3083906E+01  0.3098844E+01  0.3107481E+01  0.3065045E+01  0.2898068E+01  0.2846871E+01  0.3252453E+01  0.3528904E+01  0.3384493E+01  0.3256057E+01
 0.3600000E-01  0.2772463E+01  0.2788156E+01  0.2803848E+01  0.2819540E+01  0.2835232E+01  0.2850924E+01  0.2866616E+01  0.2882309E+01  0.2898001E+01  0.2913693E+01  0.2929385E+01  0.2945077E+01  0.2960770E+01  0.2976462E+01  0.2992154E+01  0.3007846E+01  0.3023538E+01  0.3039230E+01  0.3054923E+01  0.3070615E+01  0.3086300E+01  0.3101660E+01  0.3110474E+01  0.3066455E+01  0.2894428E+01  0.2843147E+01  0.3261388E+01  0.3543885E+01  0.3394679E+01  0.3263115E+01
 0.3700000E-01  0.2766151E+01  0.2782279E+01  0.2798406E+01  0.2814534E+01  0.2830661E+01  0.2846789E+01  0.2862916E+01  0.2879044E+01  0.2895171E+01  0.2911299E+01  0.2927426E+01  0.2943554E+01  0.2959681E+01  0.2975809E+01  0.2991936E+01  0.3008064E+01  0.3024191E+01  0.3040319E+01  0.3056446E+01  0.3072574E+01  0.3088694E+01  0.3104475E+01  0.3113461E+01  0.3067838E+01  0.2890749E+01  0.2839467E+01  0.3270416E+01  0.3558847E+01  0.3404820E+01  0.3270160E+01
 0.3800000E-01  0.2759840E+01  0.2776403E+01  0.2792966E+01  0.2809528E+01  0.2826091E+01  0.2842654E+01  0.2859217E+01  0.2875779E+01  0.2892342E+01  0.2908905E+01  0.2925468E+01  0.2942030E+01  0.2958593E+01  0.2975156E+01  0.2991719E+01  0.3008281E+01  0.3024844E+01  0.3041407E+01  0.3057970E+01  0.3074532E+01  0.3091087E+01  0.3107289E+01  0.3116444E+01  0.3069193E+01  0.2887032E+01  0.2835832E+01  0.3279539E+01  0.3573791E+01  0.3414918E+01  0.3277192E+01
 0.3900000E-01  0.2753530E+01  0.2770528E+01  0.2787526E+01  0.2804524E+01  0.2821522E+01  0.2838519E+01  0.2855517E+01  0.2872515E+01  0.2889513E+01  0.2906511E+01  0.2923509E+01  0.2940507E+01  0.2957505E+01  0.2974503E+01  0.2991501E+01  0.3008499E+01  0.3025497E+01  0.3042495E+01  0.3059493E+01  0.3076491E+01  0.3093481E+01  0.3110103E+01  0.3119420E+01  0.3070519E+01  0.2883278E+01  0.2832242E+01  0.3288754E+01  0.3588715E+01  0.3424971E+01  0.3284212E+01
 0.4000000E-01  0.2747220E+01  0.2764653E+01  0.2782086E+01  0.2799519E+01  0.2816952E+01  0.2834385E+01  0.2851819E+01  0.2869252E+01  0.2886685E+01  0.2904118E+01  0.2921551E+01  0.2938984E+01  0.2956417E+01  0.2973850E+01  0.2991283E+01  0.3008717E+01  0.3026150E+01  0.3043583E+01  0.3061016E+01  0.3078449E+01  0.3095874E+01  0.3112916E+01  0.3122391E+01  0.3071816E+01  0.2879485E+01  0.2828699E+01  0.3298063E+01  0.3603619E+01  0.3434980E+01  0.3291219E+01
 0.4100000E-01  0.2740911E+01  0.2758779E+01  0.2776647E+01  0.2794516E+01  0.2812384E+01  0.2830252E+01  0.2848120E+01  0.2865988E+01  0.2883857E+01  0.2901725E+01  0.2919593E+01  0.2937461E+01  0.2955329E+01  0.2973198E+01  0.2991066E+01  0.3008934E+01  0.3026802E+01  0.3044671E+01  0.3062539E+01  0.3080407E+01  0.3098266E+01  0.3115729E+01  0.3125357E+01  0.3073085E+01  0.2875656E+01  0.2825201E+01  0.3307464E+01  0.3618501E+01  0.3444945E+01  0.3298214E+01
 0.4200000E-01  0.2734603E+01  0.2752906E+01  0.2771209E+01  0.2789512E+01  0.2807816E+01  0.2826119E+01  0.2844422E+01  0.2862726E+01  0.2881029E+01  0.2899332E+01  0.2917635E+01  0.2935939E+01  0.2954242E+01  0.2972545E+01  0.2990848E+01  0.3009152E+01  0.3027455E+01  0.3045758E+01  0.3064061E+01  0.3082365E+01  0.3100659E+01  0.3118541E+01  0.3128316E+01  0.3074324E+01  0.2871789E+01  0.2821751E+01  0.3316958E+01  0.3633360E+01  0.3454866E+01  0.3305196E+01
 0.4300000E-01  0.2728295E+01  0.2747033E+01  0.2765772E+01  0.2784510E+01  0.2803248E+01  0.2821987E+01  0.2840725E+01  0.2859463E+01  0.2878201E+01  0.2896940E+01  0.2915678E+01  0.2934416E+01  0.2953154E+01  0.2971893E+01  0.2990631E+01  0.3009369E+01  0.3028107E+01  0.3046846E+01  0.3065584E+01  0.3084322E+01  0.3103051E+01  0.3121352E+01  0.3131270E+01  0.3075534E+01  0.2867886E+01  0.2818349E+01  0.3326544E+01  0.3648196E+01  0.3464743E+01  0.3312167E+01
 0.4400000E-01  0.2721989E+01  0.2741162E+01  0.2760335E+01  0.2779508E+01  0.2798681E+01  0.2817855E+01  0.2837028E+01  0.2856201E+01  0.2875374E+01  0.2894547E+01  0.2913721E+01  0.2932894E+01  0.2952067E+01  0.2971240E+01  0.2990413E+01  0.3009587E+01  0.3028760E+01  0.3047933E+01  0.3067106E+01  0.3086279E+01  0.3105443E+01  0.3124162E+01  0.3134217E+01  0.3076714E+01  0.2863946E+01  0.2814995E+01  0.3336222E+01  0.3663008E+01  0.3474576E+01  0.3319125E+01
 0.4500000E-01  0.2715683E+01  0.2735291E+01  0.2754899E+01  0.2774507E+01  0.2794115E+01  0.2813723E+01  0.2833331E+01  0.2852939E+01  0.2872547E+01  0.2892156E+01  0.2911764E+01  0.2931372E+01  0.2950980E+01  0.2970588E+01  0.2990196E+01  0.3009804E+01  0.3029412E+01  0.3049020E+01  0.3068628E+01  0.3088236E+01  0.3107834E+01  0.3126971E+01  0.3137158E+01  0.3077865E+01  0.2859969E+01  0.2811690E+01  0.3345991E+01  0.3677794E+01  0.3484365E+01  0.3326072E+01
 0.4600000E-01  0.2709378E+01  0.2729421E+01  0.2749464E+01  0.2769507E+01  0.2789549E+01  0.2809592E+01  0.2829635E+01  0.2849678E+01  0.2869721E+01  0.2889764E+01  0.2909807E+01  0.2929850E+01  0.2949893E+01  0.2969936E+01  0.2989979E+01  0.3010021E+01  0.3030064E+01  0.3050107E+01  0.3070150E+01  0.3090193E+01  0.3110225E+01  0.3129780E+01  0.3140093E+01  0.3078985E+01  0.2855957E+01  0.2808435E+01  0.3355852E+01  0.3692555E+01  0.3494111E+01  0.3333007E+01
 0.4700000E-01  0.2703074E+01  0.2723551E+01  0.2744029E+01  0.2764507E+01  0.2784984E+01  0.2805462E+01  0.2825940E+01  0.2846417E+01  0.2866895E+01  0.2887373E+01  0.2907850E+01  0.2928328E+01  0.2948806E+01  0.2969283E+01  0.2989761E+01  0.3010239E+01  0.3030717E+01  0.3051194E+01  0.3071672E+01  0.3092149E+01  0.3112616E+01  0.3132588E+01  0.3143022E+01  0.3080075E+01  0.2851908E+01  0.2805230E+01  0.3365803E+01  0.3707289E+01  0.3503814E+01  0.3339930E+01
 0.4800000E-01  0.2696770E+01  0.2717683E+01  0.2738595E+01  0.2759508E+01  0.2780420E+01  0.2801332E+01  0.2822245E+01  0.2843157E+01  0.2864070E+01  0.2884982E+01  0.2905894E+01  0.2926807E+01  0.2947719E+01  0.2968631E+01  0.2989544E+01  0.3010456E+01  0.3031369E+01  0.3052281E+01  0.3073193E+01  0.3094106E+01  0.3115006E+01  0.3135395E+01  0.3145944E+01  0.3081134E+01  0.2847824E+01  0.2802075E+01  0.3375844E+01  0.3721994E+01  0.3513473E+01  0.3346842E+01
 0.4900000E-01  0.2690468E+01  0.2711815E+01  0.2733162E+01  0.2754509E+01  0.2775856E+01  0.2797203E+01  0.2818550E+01  0.2839897E+01  0.2861244E+01  0.2882591E+01  0.2903938E+01  0.2925285E+01  0.2946632E+01  0.2967979E+01  0.2989326E+01  0.3010674E+01  0.3032021E+01  0.3053368E+01  0.3074715E+01  0.3096061E+01  0.3117396E+01  0.3138201E+01  0.3148860E+01  0.3082162E+01  0.2843705E+01  0.2798972E+01  0.3385976E+01  0.3736671E+01  0.3523089E+01  0.3353742E+01
 0.5000000E-01  0.2684167E+01  0.2705948E+01  0.2727730E+01  0.2749512E+01  0.2771293E+01  0.2793075E+01  0.2814856E+01  0.2836638E+01  0.2858420E+01  0.2880201E+01  0.2901983E+01  0.2923764E+01  0.2945546E+01  0.2967328E+01  0.2989109E+01  0.3010891E+01  0.3032672E+01  0.3054454E+01  0.3076236E+01  0.3098017E+01  0.3119786E+01  0.3141006E+01  0.3151769E+01  0.3083159E+01  0.2839551E+01  0.2795920E+01  0.3396197E+01  0.3751319E+01  0.3532662E+01  0.3360631E+01
