 0.1000000E-02 -0.1132156E+02 -0.1088538E+02 -0.1044921E+02 -0.1001303E+02 -0.9576853E+01 -0.9140676E+01 -0.8704500E+01 -0.8268323E+01 -0.7832147E+01 -0.7395970E+01 -0.6959794E+01 -0.6523618E+01 -0.6087441E+01 -0.5651265E+01 -0.5215088E+01 -0.4778912E+01 -0.4342735E+01 -0.3906559E+01 -0.3470382E+01 -0.3034206E+01 -0.2598030E+01 -0.2161853E+01 -0.1725677E+01 -0.1289501E+01 -0.8533269E+00 -0.4171520E+00  0.1902941E-01  0.4552104E+00  0.8913850E+00  0.1327559E+01
 0.2000000E-02 -0.1131857E+02 -0.1088239E+02 -0.1044621E+02 -0.1001004E+02 -0.9573860E+01 -0.9137682E+01 -0.8701505E+01 -0.8265328E+01 -0.7829151E+01 -0.7392974E+01 -0.6956797E+01 -0.6520620E+01 -0.6084443E+01 -0.5648266E+01 -0.5212089E+01 -0.4775911E+01 -0.4339734E+01 -0.3903557E+01 -0.3467380E+01 -0.3031203E+01 -0.2595026E+01 -0.2158849E+01 -0.1722672E+01 -0.1286498E+01 -0.8503302E+00 -0.4141593E+00  0.2203782E-01  0.4582330E+00  0.8944025E+00  0.1330570E+01
 0.3000000E-02 -0.1131558E+02 -0.1087941E+02 -0.1044323E+02 -0.1000705E+02 -0.9570871E+01 -0.9134693E+01 -0.8698515E+01 -0.8262336E+01 -0.7826158E+01 -0.7389980E+01 -0.6953802E+01 -0.6517624E+01 -0.6081445E+01 -0.5645267E+01 -0.5209089E+01 -0.4772911E+01 -0.4336733E+01 -0.3900555E+01 -0.3464376E+01 -0.3028198E+01 -0.2592020E+01 -0.2155842E+01 -0.1719664E+01 -0.1283492E+01 -0.8473358E+00 -0.4111714E+00  0.2505194E-01  0.4612707E+00  0.8974318E+00  0.1333589E+01
 0.4000000E-02 -0.1131261E+02 -0.1087643E+02 -0.1044025E+02 -0.1000407E+02 -0.9567887E+01 -0.9131707E+01 -0.8695528E+01 -0.8259348E+01 -0.7823168E+01 -0.7386988E+01 -0.6950809E+01 -0.6514629E+01 -0.6078449E+01 -0.5642270E+01 -0.5206090E+01 -0.4769910E+01 -0.4333730E+01 -0.3897551E+01 -0.3461371E+01 -0.3025191E+01 -0.2589012E+01 -0.2152832E+01 -0.1716653E+01 -0.1280484E+01 -0.8443437E+00 -0.4081883E+00  0.2807189E-01  0.4643235E+00  0.9004727E+00  0.1336616E+01
 0.5000000E-02 -0.1130963E+02 -0.1087345E+02 -0.1043727E+02 -0.1000109E+02 -0.9564908E+01 -0.9128726E+01 -0.8692544E+01 -0.8256363E+01 -0.7820181E+01 -0.7383999E+01 -0.6947818E+01 -0.6511636E+01 -0.6075454E+01 -0.5639273E+01 -0.5203091E+01 -0.4766909E+01 -0.4330727E+01 -0.3894546E+01 -0.3458364E+01 -0.3022182E+01 -0.2586001E+01 -0.2149819E+01 -0.1713639E+01 -0.1277474E+01 -0.8413539E+00 -0.4052100E+00  0.3109774E-01  0.4673914E+00  0.9035251E+00  0.1339650E+01
 0.6000000E-02 -0.1130667E+02 -0.1087049E+02 -0.1043430E+02 -0.9998117E+01 -0.9561933E+01 -0.9125749E+01 -0.8689565E+01 -0.8253381E+01 -0.7817197E+01 -0.7381012E+01 -0.6944828E+01 -0.6508644E+01 -0.6072460E+01 -0.5636276E+01 -0.5200092E+01 -0.4763908E+01 -0.4327724E+01 -0.3891540E+01 -0.3455356E+01 -0.3019172E+01 -0.2582988E+01 -0.2146804E+01 -0.1710622E+01 -0.1274462E+01 -0.8383666E+00 -0.4022364E+00  0.3412960E-01  0.4704744E+00  0.9065891E+00  0.1342691E+01
 0.7000000E-02 -0.1130371E+02 -0.1086752E+02 -0.1043134E+02 -0.9995150E+01 -0.9558963E+01 -0.9122776E+01 -0.8686589E+01 -0.8250402E+01 -0.7814215E+01 -0.7378028E+01 -0.6941841E+01 -0.6505654E+01 -0.6069467E+01 -0.5633280E+01 -0.5197093E+01 -0.4760907E+01 -0.4324720E+01 -0.3888533E+01 -0.3452346E+01 -0.3016159E+01 -0.2579972E+01 -0.2143785E+01 -0.1707602E+01 -0.1271448E+01 -0.8353816E+00 -0.3992676E+00  0.3716757E-01  0.4735726E+00  0.9096646E+00  0.1345740E+01
 0.8000000E-02 -0.1130076E+02 -0.1086457E+02 -0.1042838E+02 -0.9992187E+01 -0.9555997E+01 -0.9119807E+01 -0.8683617E+01 -0.8247426E+01 -0.7811236E+01 -0.7375046E+01 -0.6938856E+01 -0.6502666E+01 -0.6066475E+01 -0.5630285E+01 -0.5194095E+01 -0.4757905E+01 -0.4321715E+01 -0.3885525E+01 -0.3449334E+01 -0.3013144E+01 -0.2576954E+01 -0.2140764E+01 -0.1704578E+01 -0.1268432E+01 -0.8323992E+00 -0.3963035E+00  0.4021174E-01  0.4766858E+00  0.9127515E+00  0.1348797E+01
 0.9000000E-02 -0.1129781E+02 -0.1086162E+02 -0.1042542E+02 -0.9989230E+01 -0.9553036E+01 -0.9116842E+01 -0.8680648E+01 -0.8244454E+01 -0.7808260E+01 -0.7372066E+01 -0.6935873E+01 -0.6499679E+01 -0.6063485E+01 -0.5627291E+01 -0.5191097E+01 -0.4754903E+01 -0.4318709E+01 -0.3882515E+01 -0.3446321E+01 -0.3010127E+01 -0.2573934E+01 -0.2137740E+01 -0.1701552E+01 -0.1265414E+01 -0.8294192E+00 -0.3933440E+00  0.4326221E-01  0.4798142E+00  0.9158499E+00  0.1351861E+01
 0.1000000E-01 -0.1129487E+02 -0.1085867E+02 -0.1042248E+02 -0.9986277E+01 -0.9550079E+01 -0.9113881E+01 -0.8677683E+01 -0.8241485E+01 -0.7805287E+01 -0.7369089E+01 -0.6932891E+01 -0.6496693E+01 -0.6060495E+01 -0.5624297E+01 -0.5188099E+01 -0.4751901E+01 -0.4315703E+01 -0.3879505E+01 -0.3443307E+01 -0.3007109E+01 -0.2570911E+01 -0.2134713E+01 -0.1698522E+01 -0.1262393E+01 -0.8264419E+00 -0.3903893E+00  0.4631908E-01  0.4829578E+00  0.9189596E+00  0.1354932E+01
 0.1100000E-01 -0.1129194E+02 -0.1085574E+02 -0.1041953E+02 -0.9983330E+01 -0.9547127E+01 -0.9110925E+01 -0.8674722E+01 -0.8238520E+01 -0.7802317E+01 -0.7366114E+01 -0.6929912E+01 -0.6493709E+01 -0.6057507E+01 -0.5621304E+01 -0.5185101E+01 -0.4748899E+01 -0.4312696E+01 -0.3876493E+01 -0.3440291E+01 -0.3004088E+01 -0.2567886E+01 -0.2131683E+01 -0.1695489E+01 -0.1259371E+01 -0.8234671E+00 -0.3874391E+00  0.4938243E-01  0.4861165E+00  0.9220806E+00  0.1358011E+01
 0.1200000E-01 -0.1128901E+02 -0.1085280E+02 -0.1041660E+02 -0.9980388E+01 -0.9544180E+01 -0.9107973E+01 -0.8671765E+01 -0.8235557E+01 -0.7799350E+01 -0.7363142E+01 -0.6926934E+01 -0.6490727E+01 -0.6054519E+01 -0.5618311E+01 -0.5182104E+01 -0.4745896E+01 -0.4309689E+01 -0.3873481E+01 -0.3437273E+01 -0.3001066E+01 -0.2564858E+01 -0.2128651E+01 -0.1692454E+01 -0.1256346E+01 -0.8204950E+00 -0.3844936E+00  0.5245237E-01  0.4892903E+00  0.9252129E+00  0.1361097E+01
 0.1300000E-01 -0.1128609E+02 -0.1084988E+02 -0.1041366E+02 -0.9977450E+01 -0.9541237E+01 -0.9105024E+01 -0.8668811E+01 -0.8232598E+01 -0.7796385E+01 -0.7360172E+01 -0.6923959E+01 -0.6487746E+01 -0.6051533E+01 -0.5615320E+01 -0.5179107E+01 -0.4742893E+01 -0.4306680E+01 -0.3870467E+01 -0.3434254E+01 -0.2998041E+01 -0.2561828E+01 -0.2125616E+01 -0.1689415E+01 -0.1253320E+01 -0.8175255E+00 -0.3815526E+00  0.5552900E-01  0.4924793E+00  0.9283564E+00  0.1364191E+01
 0.1400000E-01 -0.1128318E+02 -0.1084696E+02 -0.1041074E+02 -0.9974518E+01 -0.9538299E+01 -0.9102080E+01 -0.8665861E+01 -0.8229642E+01 -0.7793423E+01 -0.7357204E+01 -0.6920985E+01 -0.6484766E+01 -0.6048547E+01 -0.5612328E+01 -0.5176109E+01 -0.4739891E+01 -0.4303672E+01 -0.3867453E+01 -0.3431234E+01 -0.2995015E+01 -0.2558796E+01 -0.2122577E+01 -0.1686373E+01 -0.1250291E+01 -0.8145588E+00 -0.3786162E+00  0.5861241E-01  0.4956834E+00  0.9315111E+00  0.1367292E+01
 0.1500000E-01 -0.1128027E+02 -0.1084404E+02 -0.1040782E+02 -0.9971591E+01 -0.9535366E+01 -0.9099140E+01 -0.8662915E+01 -0.8226690E+01 -0.7790464E+01 -0.7354239E+01 -0.6918014E+01 -0.6481789E+01 -0.6045563E+01 -0.5609338E+01 -0.5173113E+01 -0.4736887E+01 -0.4300662E+01 -0.3864437E+01 -0.3428211E+01 -0.2991986E+01 -0.2555761E+01 -0.2119536E+01 -0.1683328E+01 -0.1247261E+01 -0.8115949E+00 -0.3756843E+00  0.6170269E-01  0.4989027E+00  0.9346770E+00  0.1370400E+01
 0.1600000E-01 -0.1127736E+02 -0.1084113E+02 -0.1040490E+02 -0.9968669E+01 -0.9532437E+01 -0.9096205E+01 -0.8659972E+01 -0.8223740E+01 -0.7787508E+01 -0.7351276E+01 -0.6915044E+01 -0.6478812E+01 -0.6042580E+01 -0.5606348E+01 -0.5170116E+01 -0.4733884E+01 -0.4297652E+01 -0.3861420E+01 -0.3425188E+01 -0.2988956E+01 -0.2552724E+01 -0.2116492E+01 -0.1680280E+01 -0.1244229E+01 -0.8086338E+00 -0.3727569E+00  0.6479995E-01  0.5021372E+00  0.9378540E+00  0.1373516E+01
 0.1700000E-01 -0.1127447E+02 -0.1083823E+02 -0.1040199E+02 -0.9965751E+01 -0.9529512E+01 -0.9093273E+01 -0.8657034E+01 -0.8220794E+01 -0.7784555E+01 -0.7348316E+01 -0.6912077E+01 -0.6475837E+01 -0.6039598E+01 -0.5603359E+01 -0.5167120E+01 -0.4730880E+01 -0.4294641E+01 -0.3858402E+01 -0.3422163E+01 -0.2985923E+01 -0.2549684E+01 -0.2113446E+01 -0.1677228E+01 -0.1241194E+01 -0.8056755E+00 -0.3698340E+00  0.6790428E-01  0.5053868E+00  0.9410420E+00  0.1376639E+01
 0.1800000E-01 -0.1127158E+02 -0.1083533E+02 -0.1039909E+02 -0.9962839E+01 -0.9526592E+01 -0.9090345E+01 -0.8654099E+01 -0.8217852E+01 -0.7781605E+01 -0.7345358E+01 -0.6909111E+01 -0.6472864E+01 -0.6036617E+01 -0.5600370E+01 -0.5164123E+01 -0.4727877E+01 -0.4291630E+01 -0.3855383E+01 -0.3419136E+01 -0.2982889E+01 -0.2546642E+01 -0.2110396E+01 -0.1674174E+01 -0.1238158E+01 -0.8027201E+00 -0.3669154E+00  0.7101578E-01  0.5086515E+00  0.9442410E+00  0.1379769E+01
