 0.5906617E+00 -0.3814391E-01
 0.6758549E+00 -0.3652118E-01
 0.7610482E+00 -0.3405944E-01
 0.8462417E+00 -0.3090121E-01
 0.9314351E+00 -0.2716554E-01
 0.1016629E+01 -0.2295183E-01
 0.1101822E+01 -0.1834301E-01
 0.1187016E+01 -0.1340825E-01
 0.1272209E+01 -0.8205145E-02
 0.1357403E+01 -0.2781653E-02
 0.1442597E+01  0.2822351E-02
 0.1527791E+01  0.8573746E-02
 0.1612984E+01  0.1444506E-01
 0.1698178E+01  0.2041352E-01
 0.1783372E+01  0.2646030E-01
 0.1868565E+01  0.3256985E-01
 0.1953759E+01  0.3872936E-01
 0.2038953E+01  0.4492829E-01
 0.2124147E+01  0.5115800E-01
 0.2209340E+01  0.5741142E-01
 0.5906492E+00 -0.7628457E-01
 0.6758430E+00 -0.7303956E-01
 0.7610371E+00 -0.6811649E-01
 0.8462316E+00 -0.6180041E-01
 0.9314263E+00 -0.5432942E-01
 0.1016621E+01 -0.4590233E-01
 0.1101816E+01 -0.3668502E-01
 0.1187011E+01 -0.2681579E-01
 0.1272207E+01 -0.1640988E-01
 0.1357402E+01 -0.5563174E-02
 0.1442598E+01  0.5644561E-02
 0.1527793E+01  0.1714709E-01
 0.1612989E+01  0.2888944E-01
 0.1698185E+01  0.4082611E-01
 0.1783380E+01  0.5291941E-01
 0.1868576E+01  0.6513826E-01
 0.1953772E+01  0.7745703E-01
 0.2038968E+01  0.8985464E-01
 0.2124163E+01  0.1023138E+00
 0.2209359E+01  0.1148204E+00
 0.5906284E+00 -0.1144188E+00
 0.6758231E+00 -0.1095523E+00
 0.7610186E+00 -0.1021687E+00
 0.8462147E+00 -0.9269557E-01
 0.9314115E+00 -0.8148998E-01
 0.1016609E+01 -0.6885019E-01
 0.1101806E+01 -0.5502501E-01
 0.1187004E+01 -0.4022193E-01
 0.1272202E+01 -0.2461378E-01
 0.1357401E+01 -0.8344431E-02
 0.1442599E+01  0.8466490E-02
 0.1527798E+01  0.2571961E-01
 0.1612997E+01  0.4333249E-01
 0.1698196E+01  0.6123684E-01
 0.1783395E+01  0.7937616E-01
 0.1868594E+01  0.9770381E-01
 0.1953793E+01  0.1161813E+00
 0.2038992E+01  0.1347771E+00
 0.2124191E+01  0.1534652E+00
 0.2209390E+01  0.1722245E+00
 0.5905993E+00 -0.1525433E+00
 0.6757952E+00 -0.1460567E+00
 0.7609926E+00 -0.1362138E+00
 0.8461912E+00 -0.1235847E+00
 0.9313908E+00 -0.1086456E+00
 0.1016591E+01 -0.9179407E-01
 0.1101792E+01 -0.7336199E-01
 0.1186994E+01 -0.5362596E-01
 0.1272196E+01 -0.3281645E-01
 0.1357399E+01 -0.1112529E-01
 0.1442601E+01  0.1128800E-01
 0.1527805E+01  0.3429091E-01
 0.1613008E+01  0.5777354E-01
 0.1698211E+01  0.8164480E-01
 0.1783415E+01  0.1058294E+00
 0.1868619E+01  0.1302650E+00
