 0.3600000E+01  0.3811545E+01  0.2788625E+01  0.1994115E+01  0.1380833E+01  0.9108787E+00  0.5538961E+00  0.2856363E+00  0.8677816E-01 -0.5803609E-01 -0.1609834E+00 -0.2316940E+00 -0.2777636E+00 -0.3051650E+00 -0.3185793E+00 -0.3216613E+00 -0.3172519E+00
 0.3800000E+01  0.4020068E+01  0.2941710E+01  0.2103882E+01  0.1457004E+01  0.9612106E+00  0.5845429E+00  0.3014569E+00  0.9158841E-01 -0.6125514E-01 -0.1699168E+00 -0.2445562E+00 -0.2931877E+00 -0.3221142E+00 -0.3362763E+00 -0.3395316E+00 -0.3348787E+00
 0.4000000E+01  0.4228073E+01  0.3094499E+01  0.2213484E+01  0.1533088E+01  0.1011498E+01  0.6151695E+00  0.3172696E+00  0.9639692E-01 -0.6447335E-01 -0.1788487E+00 -0.2574168E+00 -0.3086105E+00 -0.3390627E+00 -0.3539731E+00 -0.3574019E+00 -0.3525058E+00
 0.4200000E+01  0.4435535E+01  0.3246978E+01  0.2322915E+01  0.1609080E+01  0.1061740E+01  0.6457747E+00  0.3330741E+00  0.1012036E+00 -0.6769068E-01 -0.1877788E+00 -0.2702758E+00 -0.3240321E+00 -0.3560105E+00 -0.3716696E+00 -0.3752723E+00 -0.3701332E+00
 0.4400000E+01  0.4642428E+01  0.3399132E+01  0.2432165E+01  0.1684976E+01  0.1111933E+01  0.6763576E+00  0.3488699E+00  0.1060083E+00 -0.7090707E-01 -0.1967071E+00 -0.2831330E+00 -0.3394524E+00 -0.3729574E+00 -0.3893657E+00 -0.3931428E+00 -0.3877608E+00
 0.4600000E+01  0.4848727E+01  0.3550945E+01  0.2541226E+01  0.1760770E+01  0.1162075E+01  0.7069171E+00  0.3646568E+00  0.1108111E+00 -0.7412250E-01 -0.2056336E+00 -0.2959884E+00 -0.3548713E+00 -0.3899036E+00 -0.4070615E+00 -0.4110133E+00 -0.4053888E+00
 0.4800000E+01  0.5054408E+01  0.3702405E+01  0.2650090E+01  0.1836460E+01  0.1212164E+01  0.7374522E+00  0.3804342E+00  0.1156117E+00 -0.7733691E-01 -0.2145580E+00 -0.3088419E+00 -0.3702888E+00 -0.4068488E+00 -0.4247569E+00 -0.4288838E+00 -0.4230172E+00
 0.5000000E+01  0.5259445E+01  0.3853495E+01  0.2758748E+01  0.1912040E+01  0.1262197E+01  0.7679617E+00  0.3962018E+00  0.1204101E+00 -0.8055026E-01 -0.2234804E+00 -0.3216934E+00 -0.3857048E+00 -0.4237932E+00 -0.4424520E+00 -0.4467544E+00 -0.4406459E+00
 0.5200000E+01  0.5463814E+01  0.4004202E+01  0.2867194E+01  0.1987505E+01  0.1312173E+01  0.7984447E+00  0.4119591E+00  0.1252063E+00 -0.8376250E-01 -0.2324007E+00 -0.3345428E+00 -0.4011193E+00 -0.4407366E+00 -0.4601466E+00 -0.4646250E+00 -0.4582749E+00
 0.5400000E+01  0.5667492E+01  0.4154513E+01  0.2975418E+01  0.2062853E+01  0.1362089E+01  0.8289001E+00  0.4277058E+00  0.1300000E+00 -0.8697360E-01 -0.2413187E+00 -0.3473901E+00 -0.4165321E+00 -0.4576790E+00 -0.4778409E+00 -0.4824957E+00 -0.4759043E+00
 0.5600000E+01  0.5870454E+01  0.4304411E+01  0.3083413E+01  0.2138077E+01  0.1411943E+01  0.8593269E+00  0.4434415E+00  0.1347913E+00 -0.9018350E-01 -0.2502344E+00 -0.3602351E+00 -0.4319432E+00 -0.4746204E+00 -0.4955348E+00 -0.5003665E+00 -0.4935341E+00
 0.5800000E+01  0.6072677E+01  0.4453885E+01  0.3191171E+01  0.2213174E+01  0.1461733E+01  0.8897240E+00  0.4591657E+00  0.1395800E+00 -0.9339217E-01 -0.2591477E+00 -0.3730778E+00 -0.4473526E+00 -0.4915608E+00 -0.5132282E+00 -0.5182373E+00 -0.5111644E+00
 0.6000000E+01  0.6274138E+01  0.4602919E+01  0.3298683E+01  0.2288140E+01  0.1511456E+01  0.9200904E+00  0.4748780E+00  0.1443661E+00 -0.9659955E-01 -0.2680585E+00 -0.3859181E+00 -0.4627602E+00 -0.5085000E+00 -0.5309211E+00 -0.5361081E+00 -0.5287950E+00
 0.6200000E+01  0.6474814E+01  0.4751501E+01  0.3405942E+01  0.2362970E+01  0.1561110E+01  0.9504251E+00  0.4905781E+00  0.1491494E+00 -0.9980561E-01 -0.2769668E+00 -0.3987559E+00 -0.4781659E+00 -0.5254381E+00 -0.5486136E+00 -0.5539790E+00 -0.5464261E+00
 0.6400000E+01  0.6674683E+01  0.4899617E+01  0.3512941E+01  0.2437660E+01  0.1610694E+01  0.9807271E+00  0.5062656E+00  0.1539299E+00 -0.1030103E+00 -0.2858723E+00 -0.4115912E+00 -0.4935697E+00 -0.5423751E+00 -0.5663056E+00 -0.5718500E+00 -0.5640576E+00
 0.6600000E+01  0.6873722E+01  0.5047253E+01  0.3619671E+01  0.2512206E+01  0.1660204E+01  0.1010995E+01  0.5219399E+00  0.1587074E+00 -0.1062136E+00 -0.2947752E+00 -0.4244238E+00 -0.5089715E+00 -0.5593108E+00 -0.5839971E+00 -0.5897210E+00 -0.5816896E+00
 0.6800000E+01  0.7071909E+01  0.5194397E+01  0.3726125E+01  0.2586603E+01  0.1709639E+01  0.1041229E+01  0.5376008E+00  0.1634820E+00 -0.1094154E+00 -0.3036752E+00 -0.4372536E+00 -0.5243712E+00 -0.5762453E+00 -0.6016881E+00 -0.6075921E+00 -0.5993220E+00
 0.7000000E+01  0.7269224E+01  0.5341035E+01  0.3832295E+01  0.2660848E+01  0.1758997E+01  0.1071426E+01  0.5532479E+00  0.1682534E+00 -0.1126157E+00 -0.3125722E+00 -0.4500806E+00 -0.5397688E+00 -0.5931785E+00 -0.6193786E+00 -0.6254633E+00 -0.6169549E+00
 0.7200000E+01  0.7465645E+01  0.5487154E+01  0.3938174E+01  0.2734936E+01  0.1808275E+01  0.1101587E+01  0.5688807E+00  0.1730216E+00 -0.1158145E+00 -0.3214663E+00 -0.4629047E+00 -0.5551641E+00 -0.6101103E+00 -0.6370685E+00 -0.6433345E+00 -0.6345884E+00
 0.7400000E+01  0.7661151E+01  0.5632742E+01  0.4043755E+01  0.2808863E+01  0.1857471E+01  0.1131710E+01  0.5844988E+00  0.1777866E+00 -0.1190117E+00 -0.3303573E+00 -0.4757258E+00 -0.5705573E+00 -0.6270408E+00 -0.6547578E+00 -0.6612058E+00 -0.6522224E+00
 0.7600000E+01  0.7855723E+01  0.5777787E+01  0.4149029E+01  0.2882624E+01  0.1906584E+01  0.1161794E+01  0.6001019E+00  0.1825481E+00 -0.1222072E+00 -0.3392450E+00 -0.4885438E+00 -0.5859481E+00 -0.6439699E+00 -0.6724466E+00 -0.6790772E+00 -0.6698568E+00
 0.7800000E+01  0.8049339E+01  0.5922275E+01  0.4253990E+01  0.2956217E+01  0.1955610E+01  0.1191838E+01  0.6156895E+00  0.1873062E+00 -0.1254011E+00 -0.3481296E+00 -0.5013587E+00 -0.6013365E+00 -0.6608975E+00 -0.6901347E+00 -0.6969486E+00 -0.6874919E+00
 0.8000000E+01  0.8241981E+01  0.6066195E+01  0.4358631E+01  0.3029637E+01  0.2004548E+01  0.1221841E+01  0.6312613E+00  0.1920608E+00 -0.1285933E+00 -0.3570107E+00 -0.5141703E+00 -0.6167225E+00 -0.6778237E+00 -0.7078223E+00 -0.7148201E+00 -0.7051275E+00
 0.8200000E+01  0.8433629E+01  0.6209535E+01  0.4462944E+01  0.3102879E+01  0.2053396E+01  0.1251802E+01  0.6468168E+00  0.1968117E+00 -0.1317837E+00 -0.3658885E+00 -0.5269786E+00 -0.6321060E+00 -0.6947483E+00 -0.7255092E+00 -0.7326917E+00 -0.7227636E+00
 0.8400000E+01  0.8624264E+01  0.6352283E+01  0.4566923E+01  0.3175940E+01  0.2102151E+01  0.1281721E+01  0.6623557E+00  0.2015588E+00 -0.1349722E+00 -0.3747627E+00 -0.5397835E+00 -0.6474869E+00 -0.7116713E+00 -0.7431954E+00 -0.7505633E+00 -0.7404004E+00
 0.8600000E+01  0.8813869E+01  0.6494427E+01  0.4670560E+01  0.3248816E+01  0.2150812E+01  0.1311596E+01  0.6778776E+00  0.2063021E+00 -0.1381590E+00 -0.3836333E+00 -0.5525848E+00 -0.6628652E+00 -0.7285928E+00 -0.7608810E+00 -0.7684350E+00 -0.7580378E+00
 0.8800000E+01  0.9002424E+01  0.6635956E+01  0.4773848E+01  0.3321503E+01  0.2199377E+01  0.1341425E+01  0.6933820E+00  0.2110415E+00 -0.1413438E+00 -0.3925002E+00 -0.5653826E+00 -0.6782407E+00 -0.7455126E+00 -0.7785659E+00 -0.7863068E+00 -0.7756757E+00
 0.9000000E+01  0.9189913E+01  0.6776858E+01  0.4876781E+01  0.3393998E+01  0.2247843E+01  0.1371209E+01  0.7088687E+00  0.2157769E+00 -0.1445267E+00 -0.4013633E+00 -0.5781767E+00 -0.6936135E+00 -0.7624307E+00 -0.7962501E+00 -0.8041787E+00 -0.7933143E+00
 0.9200000E+01  0.9376319E+01  0.6917123E+01  0.4979352E+01  0.3466295E+01  0.2296208E+01  0.1400946E+01  0.7243371E+00  0.2205082E+00 -0.1477076E+00 -0.4102225E+00 -0.5909671E+00 -0.7089835E+00 -0.7793471E+00 -0.8139336E+00 -0.8220506E+00 -0.8109536E+00
 0.9400000E+01  0.9561624E+01  0.7056739E+01  0.5081554E+01  0.3538392E+01  0.2344471E+01  0.1430636E+01  0.7397870E+00  0.2252354E+00 -0.1508865E+00 -0.4190778E+00 -0.6037536E+00 -0.7243505E+00 -0.7962617E+00 -0.8316163E+00 -0.8399226E+00 -0.8285934E+00
 0.9600000E+01  0.9745812E+01  0.7195697E+01  0.5183381E+01  0.3610284E+01  0.2392629E+01  0.1460276E+01  0.7552179E+00  0.2299582E+00 -0.1540633E+00 -0.4279290E+00 -0.6165362E+00 -0.7397146E+00 -0.8131745E+00 -0.8492983E+00 -0.8577947E+00 -0.8462340E+00
 0.9800000E+01  0.9928867E+01  0.7333984E+01  0.5284826E+01  0.3681969E+01  0.2440681E+01  0.1489867E+01  0.7706294E+00  0.2346767E+00 -0.1572380E+00 -0.4367761E+00 -0.6293148E+00 -0.7550757E+00 -0.8300855E+00 -0.8669795E+00 -0.8756668E+00 -0.8638752E+00
 0.1000000E+02  0.1011077E+02  0.7471592E+01  0.5385883E+01  0.3753441E+01  0.2488623E+01  0.1519408E+01  0.7860212E+00  0.2393907E+00 -0.1604105E+00 -0.4456190E+00 -0.6420893E+00 -0.7704336E+00 -0.8469946E+00 -0.8846600E+00 -0.8935391E+00 -0.8815172E+00
 0.1020000E+02  0.1029152E+02  0.7608509E+01  0.5486546E+01  0.3824698E+01  0.2536455E+01  0.1548896E+01  0.8013928E+00  0.2441002E+00 -0.1635808E+00 -0.4544576E+00 -0.6548596E+00 -0.7857884E+00 -0.8639017E+00 -0.9023396E+00 -0.9114114E+00 -0.8991598E+00
 0.1040000E+02  0.1047108E+02  0.7744727E+01  0.5586807E+01  0.3895736E+01  0.2584175E+01  0.1578332E+01  0.8167439E+00  0.2488051E+00 -0.1667489E+00 -0.4632918E+00 -0.6676256E+00 -0.8011400E+00 -0.8808069E+00 -0.9200183E+00 -0.9292838E+00 -0.9168032E+00
 0.1060000E+02  0.1064946E+02  0.7880235E+01  0.5686662E+01  0.3966552E+01  0.2631780E+01  0.1607714E+01  0.8320741E+00  0.2535052E+00 -0.1699147E+00 -0.4721215E+00 -0.6803873E+00 -0.8164883E+00 -0.8977101E+00 -0.9376963E+00 -0.9471562E+00 -0.9344472E+00
 0.1080000E+02  0.1082663E+02  0.8015024E+01  0.5786104E+01  0.4037141E+01  0.2679268E+01  0.1637042E+01  0.8473831E+00  0.2582006E+00 -0.1730781E+00 -0.4809466E+00 -0.6931445E+00 -0.8318333E+00 -0.9146112E+00 -0.9553734E+00 -0.9650288E+00 -0.9520921E+00
 0.1100000E+02  0.1100258E+02  0.8149085E+01  0.5885127E+01  0.4107500E+01  0.2726638E+01  0.1666315E+01  0.8626703E+00  0.2628910E+00 -0.1762392E+00 -0.4897671E+00 -0.7058973E+00 -0.8471748E+00 -0.9315102E+00 -0.9730495E+00 -0.9829014E+00 -0.9697377E+00
 0.1120000E+02  0.1117729E+02  0.8282408E+01  0.5983726E+01  0.4177625E+01  0.2773887E+01  0.1695531E+01  0.8779356E+00  0.2675765E+00 -0.1793978E+00 -0.4985828E+00 -0.7186454E+00 -0.8625128E+00 -0.9484071E+00 -0.9907248E+00 -0.1000774E+01 -0.9873840E+00
 0.1140000E+02  0.1135076E+02  0.8414985E+01  0.6081894E+01  0.4247514E+01  0.2821015E+01  0.1724689E+01  0.8931784E+00  0.2722569E+00 -0.1825540E+00 -0.5073937E+00 -0.7313888E+00 -0.8778473E+00 -0.9653018E+00 -0.1008399E+01 -0.1018647E+01 -0.1005031E+01
 0.1160000E+02  0.1152298E+02  0.8546807E+01  0.6179626E+01  0.4317163E+01  0.2868018E+01  0.1753790E+01  0.9083984E+00  0.2769321E+00 -0.1857077E+00 -0.5161997E+00 -0.7441274E+00 -0.8931781E+00 -0.9821943E+00 -0.1026073E+01 -0.1036520E+01 -0.1022679E+01
 0.1180000E+02  0.1169393E+02  0.8677866E+01  0.6276917E+01  0.4386569E+01  0.2914895E+01  0.1782831E+01  0.9235952E+00  0.2816021E+00 -0.1888588E+00 -0.5250007E+00 -0.7568612E+00 -0.9085053E+00 -0.9990846E+00 -0.1043745E+01 -0.1054393E+01 -0.1040328E+01
 0.1200000E+02  0.1186360E+02  0.8808152E+01  0.6373760E+01  0.4455727E+01  0.2961644E+01  0.1811812E+01  0.9387685E+00  0.2862667E+00 -0.1920073E+00 -0.5337967E+00 -0.7695900E+00 -0.9238287E+00 -0.1015973E+01 -0.1061417E+01 -0.1072266E+01 -0.1057978E+01
 0.1220000E+02  0.1203197E+02  0.8937660E+01  0.6470151E+01  0.4524635E+01  0.3008264E+01  0.1840732E+01  0.9539178E+00  0.2909260E+00 -0.1951532E+00 -0.5425874E+00 -0.7823138E+00 -0.9391483E+00 -0.1032858E+01 -0.1079087E+01 -0.1090139E+01 -0.1075628E+01
 0.1240000E+02  0.1219905E+02  0.9066379E+01  0.6566084E+01  0.4593290E+01  0.3054752E+01  0.1869591E+01  0.9690429E+00  0.2955797E+00 -0.1982964E+00 -0.5513729E+00 -0.7950324E+00 -0.9544640E+00 -0.1049741E+01 -0.1096757E+01 -0.1108012E+01 -0.1093279E+01
 0.1260000E+02  0.1236482E+02  0.9194304E+01  0.6661554E+01  0.4661689E+01  0.3101107E+01  0.1898386E+01  0.9841433E+00  0.3002278E+00 -0.2014369E+00 -0.5601530E+00 -0.8077458E+00 -0.9697757E+00 -0.1066622E+01 -0.1114425E+01 -0.1125885E+01 -0.1110931E+01
 0.1280000E+02  0.1252926E+02  0.9321426E+01  0.6756556E+01  0.4729827E+01  0.3147326E+01  0.1927118E+01  0.9992187E+00  0.3048703E+00 -0.2045746E+00 -0.5689276E+00 -0.8204539E+00 -0.9850835E+00 -0.1083500E+01 -0.1132092E+01 -0.1143758E+01 -0.1128584E+01
 0.1300000E+02  0.1269238E+02  0.9447739E+01  0.6851085E+01  0.4797703E+01  0.3193409E+01  0.1955785E+01  0.1014269E+01  0.3095069E+00 -0.2077094E+00 -0.5776968E+00 -0.8331567E+00 -0.1000387E+01 -0.1100376E+01 -0.1149759E+01 -0.1161632E+01 -0.1146238E+01
 0.1320000E+02  0.1285416E+02  0.9573235E+01  0.6945137E+01  0.4865312E+01  0.3239353E+01  0.1984387E+01  0.1029293E+01  0.3141378E+00 -0.2108415E+00 -0.5864603E+00 -0.8458539E+00 -0.1015687E+01 -0.1117250E+01 -0.1167424E+01 -0.1179505E+01 -0.1163893E+01
 0.1340000E+02  0.1301460E+02  0.9697908E+01  0.7038706E+01  0.4932653E+01  0.3285157E+01  0.2012922E+01  0.1044291E+01  0.3187626E+00 -0.2139706E+00 -0.5952182E+00 -0.8585456E+00 -0.1030982E+01 -0.1134120E+01 -0.1185088E+01 -0.1197378E+01 -0.1181549E+01
 0.1360000E+02  0.1317368E+02  0.9821750E+01  0.7131787E+01  0.4999722E+01  0.3330818E+01  0.2041390E+01  0.1059262E+01  0.3233815E+00 -0.2170967E+00 -0.6039702E+00 -0.8712317E+00 -0.1046273E+01 -0.1150988E+01 -0.1202751E+01 -0.1215252E+01 -0.1199205E+01
 0.1380000E+02  0.1333140E+02  0.9944757E+01  0.7224376E+01  0.5066515E+01  0.3376336E+01  0.2069790E+01  0.1074207E+01  0.3279942E+00 -0.2202199E+00 -0.6127164E+00 -0.8839120E+00 -0.1061559E+01 -0.1167853E+01 -0.1220413E+01 -0.1233126E+01 -0.1216863E+01
 0.1400000E+02  0.1348775E+02  0.1006692E+02  0.7316469E+01  0.5133031E+01  0.3421709E+01  0.2098121E+01  0.1089125E+01  0.3326008E+00 -0.2233401E+00 -0.6214566E+00 -0.8965864E+00 -0.1076841E+01 -0.1184716E+01 -0.1238074E+01 -0.1250999E+01 -0.1234521E+01
 0.1420000E+02  0.1364273E+02  0.1018824E+02  0.7408062E+01  0.5199266E+01  0.3466934E+01  0.2126382E+01  0.1104014E+01  0.3372010E+00 -0.2264571E+00 -0.6301907E+00 -0.9092550E+00 -0.1092119E+01 -0.1201576E+01 -0.1255733E+01 -0.1268873E+01 -0.1252181E+01
 0.1440000E+02  0.1379633E+02  0.1030870E+02  0.7499149E+01  0.5265218E+01  0.3512010E+01  0.2154572E+01  0.1118876E+01  0.3417949E+00 -0.2295711E+00 -0.6389187E+00 -0.9219175E+00 -0.1107392E+01 -0.1218433E+01 -0.1273391E+01 -0.1286747E+01 -0.1269841E+01
 0.1460000E+02  0.1394854E+02  0.1042830E+02  0.7589727E+01  0.5330883E+01  0.3556936E+01  0.2182691E+01  0.1133710E+01  0.3463823E+00 -0.2326819E+00 -0.6476405E+00 -0.9345740E+00 -0.1122661E+01 -0.1235287E+01 -0.1291048E+01 -0.1304621E+01 -0.1287503E+01
 0.1480000E+02  0.1409937E+02  0.1054704E+02  0.7679792E+01  0.5396259E+01  0.3601710E+01  0.2210738E+01  0.1148515E+01  0.3509632E+00 -0.2357894E+00 -0.6563559E+00 -0.9472243E+00 -0.1137924E+01 -0.1252138E+01 -0.1308704E+01 -0.1322494E+01 -0.1305165E+01
 0.1500000E+02  0.1424879E+02  0.1066491E+02  0.7769339E+01  0.5461344E+01  0.3646330E+01  0.2238711E+01  0.1163291E+01  0.3555375E+00 -0.2388938E+00 -0.6650650E+00 -0.9598683E+00 -0.1153183E+01 -0.1268987E+01 -0.1326359E+01 -0.1340368E+01 -0.1322829E+01
 0.1520000E+02  0.1439682E+02  0.1078191E+02  0.7858365E+01  0.5526134E+01  0.3690795E+01  0.2266610E+01  0.1178038E+01  0.3601050E+00 -0.2419948E+00 -0.6737675E+00 -0.9725059E+00 -0.1168437E+01 -0.1285832E+01 -0.1344012E+01 -0.1358242E+01 -0.1340493E+01
 0.1540000E+02  0.1454344E+02  0.1089802E+02  0.7946867E+01  0.5590627E+01  0.3735103E+01  0.2294434E+01  0.1192755E+01  0.3646657E+00 -0.2450925E+00 -0.6824635E+00 -0.9851371E+00 -0.1183687E+01 -0.1302674E+01 -0.1361664E+01 -0.1376116E+01 -0.1358158E+01
 0.1560000E+02  0.1468865E+02  0.1101325E+02  0.8034839E+01  0.5654820E+01  0.3779252E+01  0.2322183E+01  0.1207441E+01  0.3692196E+00 -0.2481868E+00 -0.6911528E+00 -0.9977618E+00 -0.1198931E+01 -0.1319513E+01 -0.1379314E+01 -0.1393990E+01 -0.1375825E+01
 0.1580000E+02  0.1483245E+02  0.1112760E+02  0.8122280E+01  0.5718712E+01  0.3823242E+01  0.2349855E+01  0.1222098E+01  0.3737665E+00 -0.2512777E+00 -0.6998354E+00 -0.1010380E+01 -0.1214170E+01 -0.1336349E+01 -0.1396963E+01 -0.1411865E+01 -0.1393492E+01
 0.1600000E+02  0.1497484E+02  0.1124105E+02  0.8209185E+01  0.5782298E+01  0.3867070E+01  0.2377450E+01  0.1236724E+01  0.3783064E+00 -0.2543651E+00 -0.7085111E+00 -0.1022991E+01 -0.1229404E+01 -0.1353182E+01 -0.1414611E+01 -0.1429739E+01 -0.1411161E+01
 0.1620000E+02  0.1511580E+02  0.1135361E+02  0.8295551E+01  0.5845578E+01  0.3910735E+01  0.2404967E+01  0.1251318E+01  0.3828391E+00 -0.2574490E+00 -0.7171798E+00 -0.1035596E+01 -0.1244633E+01 -0.1370012E+01 -0.1432257E+01 -0.1447613E+01 -0.1428831E+01
 0.1640000E+02  0.1525535E+02  0.1146526E+02  0.8381375E+01  0.5908549E+01  0.3954236E+01  0.2432405E+01  0.1265881E+01  0.3873646E+00 -0.2605294E+00 -0.7258416E+00 -0.1048193E+01 -0.1259856E+01 -0.1386838E+01 -0.1449902E+01 -0.1465487E+01 -0.1446501E+01
 0.1660000E+02  0.1539348E+02  0.1157602E+02  0.8466653E+01  0.5971208E+01  0.3997571E+01  0.2459763E+01  0.1280413E+01  0.3918828E+00 -0.2636062E+00 -0.7344962E+00 -0.1060784E+01 -0.1275075E+01 -0.1403661E+01 -0.1467546E+01 -0.1483361E+01 -0.1464173E+01
 0.1680000E+02  0.1553018E+02  0.1168587E+02  0.8551383E+01  0.6033554E+01  0.4040739E+01  0.2487040E+01  0.1294912E+01  0.3963936E+00 -0.2666793E+00 -0.7431436E+00 -0.1073367E+01 -0.1290287E+01 -0.1420481E+01 -0.1485188E+01 -0.1501236E+01 -0.1481846E+01
 0.1700000E+02  0.1566546E+02  0.1179481E+02  0.8635561E+01  0.6095583E+01  0.4083738E+01  0.2514237E+01  0.1309379E+01  0.4008970E+00 -0.2697487E+00 -0.7517837E+00 -0.1085944E+01 -0.1305495E+01 -0.1437297E+01 -0.1502828E+01 -0.1519110E+01 -0.1499520E+01
 0.1720000E+02  0.1579932E+02  0.1190284E+02  0.8719185E+01  0.6157293E+01  0.4126566E+01  0.2541351E+01  0.1323813E+01  0.4053928E+00 -0.2728145E+00 -0.7604165E+00 -0.1098513E+01 -0.1320696E+01 -0.1454110E+01 -0.1520467E+01 -0.1536984E+01 -0.1517196E+01
