 0.2302302E+00  0.1048368E-05
 0.2502503E+00  0.5646078E-05
 0.2702703E+00  0.2761876E-04
 0.2902903E+00  0.1227116E-03
 0.3103103E+00  0.4952124E-03
 0.3303303E+00  0.1815188E-02
 0.3503504E+00  0.6043322E-02
 0.3703704E+00  0.1827486E-01
 0.3903904E+00  0.5019458E-01
 0.4104104E+00  0.1252229E+00
 0.4304304E+00  0.2837493E+00
 0.4504505E+00  0.5839963E+00
 0.4704705E+00  0.1091716E+01
 0.4904905E+00  0.1853674E+01
 0.5105105E+00  0.2858784E+01
 0.5305305E+00  0.4004548E+01
 0.5505506E+00  0.5095067E+01
 0.5705706E+00  0.5888037E+01
 0.5905906E+00  0.6180383E+01
 0.6106106E+00  0.5892295E+01
 0.6306306E+00  0.5102438E+01
 0.6506507E+00  0.4013241E+01
 0.6706707E+00  0.2867061E+01
 0.6906907E+00  0.1860385E+01
 0.7107107E+00  0.1096461E+01
 0.7307307E+00  0.5869586E+00
 0.7507508E+00  0.2853948E+00
 0.7707708E+00  0.1260401E+00
 0.7907908E+00  0.5055871E-01
 0.8108108E+00  0.1842075E-01
 0.8308308E+00  0.6095968E-02
 0.8508509E+00  0.1832325E-02
 0.8708709E+00  0.5002491E-03
 0.8908909E+00  0.1240493E-03
 0.9109109E+00  0.2794003E-04
 0.9309309E+00  0.5715884E-05
 0.9509510E+00  0.1062097E-05
